analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,contact_matrix_directional_intervention,contact_matrix_reciprocity_correction_after_intervention,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
intervention_comparison,adolescent_booster,symptom_protective,country_timeline,adolescent_booster,2027-01-01,2051-01-01,2027,2051,293279.39447719214,1128481.4965703685,32902.48239558402,9795.950011689987,16286.187460149584,42665.39867716063,28443.097891990357,80904.44658084099,285222.53708228894,21698.444574736048,37.84719241324043,36.84191019732599,36.89469410383885,3314.5639318122053,165766.95044527194,0.14689381345557156,0.010000000000000002,0.9894551853726707,10960604.655510958,96820.6063623513,939124.9670437195,895539.8537943838,1931485.4272004548,24.000492823261258,428.98269147128775,12.507600254891866,421.5592299535262,700.8603184363318,189.29200092351905,132.3341153955692,174.5262656382747,615.2792136475025,46.80766832764607,0.14387289924918292,1.585455956213307,0.7958886632238965,7.150144271248139,84373.33402197849,26394.03064911487,57378.172738750756,57378.172738750756,25336.513909103523,0.0,8766.0,2,23.991780821917807,0.8157687864308022,0.25988852751995845,3.8478035546344143,0.5072762366450027,0.39306617394671706,0.0007273043007644827,0.01017383112075067,0.0141142055818364,0.4822608956416512,0.003288213491949854,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,5.954795201043958,2.1004249235471795,1.1004249235471795,0.25,calibrated_country_scenario_analysis,,,0.0017393733825127322,0.002502036835426491,0.005514582621627739,0.0034711325003322635,0.004924511660598374,0.002626433172515985,0.003288213491949854,0.002379974818204067,0.02147702496191073,0.0015055116273196,0.001506676474164026,0.0015074617806699608
intervention_comparison,pregnancy_tdap_scaleup,symptom_protective,country_timeline,pregnancy_tdap_scaleup,2027-01-01,2051-01-01,2027,2051,291561.1187955092,1121564.2450907626,32293.98830800433,9162.025369471947,15588.1190724884,42433.57592073089,28302.449467728948,79898.05075793178,282367.31823014695,21128.345498990147,31.020859695140437,30.018475954181838,30.070974786127483,2960.247244167648,159668.75149201427,0.14236255496812228,0.010000000000000002,0.9883987638480091,10960604.655439127,96820.60637030454,939124.9670528213,895539.8537036749,1931485.4271268006,24.000492823261258,426.35315685935984,12.276286376785018,394.27889634419137,670.8196207861838,188.2634814472548,131.67973574614683,172.35527860829666,609.1199640261954,45.577856286428656,0.11792317308086175,1.2918160659744617,0.6486880703746757,6.385815845041832,84355.60086099978,26181.431230500784,57145.12761364314,57145.12761364314,25331.188808477782,0.0,8766.0,2,23.991780821917807,0.8161954623783088,0.2599593559367744,3.846755183695768,0.5074738618143327,0.39314394876983005,0.0009827353826817368,0.01015598986257712,0.0140913279663649,0.482243808602709,0.009397756360766896,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,5.954795201043958,2.0615799473057974,1.0615799473057974,0.25,calibrated_country_scenario_analysis,,,0.066339744945625,0.007921949329474098,0.01043221878898093,0.01586726809045702,0.014885710108220929,0.028831157048612388,0.009397756360766896,0.020829825491346488,0.057474717904243966,0.18159959946344706,0.18643610871059302,0.1861798919805715
intervention_comparison,cocooning_adjunct,symptom_protective,country_timeline,cocooning_adjunct,2027-01-01,2051-01-01,2027,2051,273863.6949402394,1022451.5578298654,30483.455792711866,9010.902755688781,14494.642857763865,39448.46380704362,25140.662648127196,73600.02921085959,246790.18021695563,19939.16847095408,35.04750033350511,34.086221810475124,34.13573536463727,3058.6619546826887,63201.76154648076,0.06181394224742083,0.010000000000000002,0.9471727538524559,10960604.655828767,96820.60637247135,939124.9669991888,895539.8536859076,1931485.4270575678,24.000492823261258,388.6763074956615,11.588027761790554,387.7754808818066,623.7629299496074,175.0195446256482,116.96923327533237,158.76924931628386,532.373316584161,43.01257545774446,0.13323010672009203,1.4668675728029832,0.7363726803933268,6.598115077726018,84324.29692212518,25355.86981122028,56552.294631509714,56552.294631509714,25321.78853271596,0.0,8766.0,1,,0.8164409512117812,0.2678500441835211,3.7334322756909324,0.5113815878639992,0.3985004664545842,0.0007306178048626408,0.009934641519455032,0.013818939865218406,0.48689738867446314,0.09693732514027376,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,,,Sweden,5.954795201043958,1.9459993787458907,0.9459993787458907,0.25,calibrated_country_scenario_analysis,True,False,0.08173996186702892,0.07771253714870663,0.12098103793988435,0.0934422413463597,0.1390061191906944,0.08349192915863668,0.09693732514027376,0.0757260935535079,0.6269197474527456,0.07536771731574976,0.07619163285267383,0.07617401699304005
intervention_comparison,maternal_immunization,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2051-01-01,2027,2051,272727.9483712688,1018491.2209836245,29992.711138353836,8464.24135702105,13906.309291611178,39317.828307504096,25043.42297152209,72825.49263604723,244968.32343467983,19467.745751775554,29.096687386768235,28.13698908488049,28.18632962855143,2750.9914639741132,60203.21778587646,0.05911019805132363,0.010000000000000002,0.9417354807080552,10960604.655782036,96820.60637822848,939124.9670013865,895539.8536126933,1931485.4269923086,24.000492823261258,387.17081895846826,11.40147533427579,364.2504365338094,598.4445641831602,174.43995892189838,116.51681679227663,157.0984267435374,528.4432253128531,41.99562706882806,0.1106085948746211,1.2108480990341002,0.6080326929540597,5.934411362448029,84307.34265522365,25187.971960953448,56337.362130304486,56337.362130304486,25316.697326670022,0.0,8766.0,1,,0.816862506520101,0.2677764351349807,3.7344585586701093,0.511614547585319,0.3985600383727317,0.0009695972494935432,0.009922481629989705,0.013803178210991402,0.48691929049484445,0.10043522424201967,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,,,Sweden,5.954795201043958,1.9146712774063084,0.9146712774063084,0.25,calibrated_country_scenario_analysis,True,False,0.13744773392899523,0.08076673677528634,0.1243809292154967,0.10298248404443677,0.1453621562901909,0.10516097355908383,0.10043522424201967,0.09060572143545154,0.6446201633289315,0.2323636144955593,0.23742836365168662,0.23718462783051808
intervention_comparison,targeted_pep_high_risk,symptom_protective,country_timeline,targeted_pep_high_risk,2027-01-01,2051-01-01,2027,2051,272914.9049247544,1022718.8176542334,30640.243487827414,8841.449817250927,14217.054227779729,40237.305942912964,28499.25293306393,77578.0086932278,271899.00205377553,20312.99700624158,33.529565618747924,32.629930083676186,32.67866321330573,2978.5791687809765,260774.78123650048,0.2549818940797711,0.010000000000000002,0.9996668520896662,10960604.655668214,96820.60640961959,939124.967207907,895539.8532221831,1931485.4268397097,24.000492823261258,388.7779040619776,11.647629277486866,380.48323749769713,611.8171716262576,178.51937139993157,132.59538194689299,167.3505070191988,586.537816814131,43.818994652420706,0.12745980635483423,1.4041974669512813,0.7049408652756196,6.425361291025688,70724.04109754963,25175.549453891363,82339.22615843036,82339.22615843036,21237.760386889662,0.0,8766.0,2,23.991780821917807,0.8156550152106482,0.26685233537672426,3.7473908504052136,0.5070621500446322,0.3911209219260819,0.0006725244482880924,0.010343384900174031,0.01430192618075051,0.48174431451541966,0.09670127251750826,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,5.954795201043958,1.9560083737967806,0.9560083737967806,0.25,calibrated_country_scenario_analysis,,,0.0990081386447057,0.05926976037443765,0.0035511759043982405,0.04444405204980173,0.05140724496957283,0.06630882193925092,0.09670127251750826,0.07097221077746663,-0.5393545822313552,0.115414266339671,0.11566020433896418,0.11560721209304636
intervention_comparison,maternal_direct_antibody_only,symptom_protective,country_timeline,maternal_direct_antibody_only,2027-01-01,2051-01-01,2027,2051,291561.1187955092,1121564.2450907626,32293.98830800433,9162.025369471947,15588.1190724884,42433.57592073089,28302.449467728948,79898.05075793178,282367.31823014695,21128.345498990147,31.020859695140437,30.018475954181838,30.070974786127483,2960.247244167648,159668.75149201427,0.14236255496812228,0.010000000000000002,0.9883987638480091,10960604.655439127,96820.60637030454,939124.9670528213,895539.8537036749,1931485.4271268006,24.000492823261258,426.35315685935984,12.276286376785018,394.27889634419137,670.8196207861838,188.2634814472548,131.67973574614683,172.35527860829666,609.1199640261954,45.577856286428656,0.11792317308086175,1.2918160659744617,0.6486880703746757,6.385815845041832,84355.60086099978,26181.431230500784,57145.12761364314,57145.12761364314,25331.188808477782,0.0,8766.0,2,23.991780821917807,0.8161954623783088,0.2599593559367744,3.846755183695768,0.5074738618143327,0.39314394876983005,0.0009827353826817368,0.01015598986257712,0.0140913279663649,0.482243808602709,0.009397756360766896,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,5.954795201043958,2.0615799473057974,1.0615799473057974,0.25,calibrated_country_scenario_analysis,,,0.066339744945625,0.007921949329474098,0.01043221878898093,0.01586726809045702,0.014885710108220929,0.028831157048612388,0.009397756360766896,0.020829825491346488,0.057474717904243966,0.18159959946344706,0.18643610871059302,0.1861798919805715
intervention_comparison,maternal_adult_boosting_only,symptom_protective,country_timeline,maternal_adult_boosting_only,2027-01-01,2051-01-01,2027,2051,274421.847224273,1024669.9634894665,30707.67342035205,9282.801950501396,15100.458128611446,39516.17379916222,25184.24705004524,73983.22279970886,247977.4479188628,20154.030257732946,36.136402320759366,35.174323659974,35.22393803437963,3145.1483557943984,64554.17002832881,0.06299996323547198,0.010000000000000002,0.9492690551623698,10960604.655808425,96820.60637075902,939124.9669854142,895539.8537049389,1931485.427061112,24.000492823261258,389.51961563523776,11.67326219558001,399.4763996401336,649.833603937706,175.3199510533005,117.17201369062487,159.59587070591076,534.9344786342057,43.47607316220912,0.1373694754795767,1.5136929830442218,0.7598472799038413,6.784682680033855,84373.33401968863,25440.541578096796,56666.78278683373,56666.78278683373,25336.513909103523,0.0,8766.0,1,,0.8162777533126315,0.26781486430005425,3.7339226954916906,0.5115147692201419,0.3983927745328333,0.0007610480416329194,0.010004296572319275,0.013914290061732972,0.48683513454445687,0.09497795666600062,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,5.954795201043958,1.9603129581238201,0.9603129581238201,0.25,calibrated_country_scenario_analysis,,,0.05403195393859672,0.07612950777787475,0.11945715146671443,0.08872230950988724,0.13486401667540804,0.07361576195612318,0.09497795666600062,0.06892770087774358,0.6189364747462744,0.046640021459740555,0.0467017821304494,0.04672365096615272
intervention_comparison,maternal_cocooning_only,symptom_protective,country_timeline,maternal_cocooning_only,2027-01-01,2051-01-01,2027,2051,292832.00568025745,1126916.5400211618,32675.67543617248,9501.972051600362,15629.925564487601,42608.89263374523,28466.137862713498,80577.00254805908,284309.3485331525,21478.066226516254,36.686451716818226,35.68177202589402,35.73446088528866,3221.7422664749797,164948.82077858044,0.1463718162974899,0.010000000000000002,0.9891264583886582,10960604.655502727,96820.60636455742,939124.9670395942,895539.8537722845,1931485.4271764362,24.000492823261258,428.387786482423,12.421381508569528,408.90817289197815,672.6187227561685,189.0413026453223,132.441310970711,173.81990663716613,613.3092924203901,46.332270352365605,0.13946044171618,1.535530532548664,0.7708602279050596,6.949910300196221,84324.29692463353,26308.953738850738,57273.17818767631,57273.17818767631,25321.78853271596,0.0,8766.0,2,23.991780821917807,0.815910725764287,0.25985243385881845,3.8483380168889023,0.5070435717661919,0.39309793810169125,0.0006976478565240838,0.010104401480741161,0.01401910294076301,0.4822224194881635,0.004670434328275408,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,,,Sweden,5.954795201043958,2.085946046707347,1.0859460467073472,0.25,calibrated_country_scenario_analysis,True,False,0.03169732766980404,0.003823122890190711,0.004709012321655659,0.007504377209961666,0.008110415379054325,0.012756170281481016,0.004670434328275408,0.0092568773521573,0.02630644767414303,0.03212847502055605,0.03294886316692591,0.03290721286834797
intervention_comparison,resistance_guided_treatment,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2051-01-01,2027,2051,266684.6245097118,979419.0649069615,29692.610733560454,8971.076771319376,14395.215785420116,37974.67823018599,23857.49105931098,70803.24606081635,231363.25627975186,19377.573261746656,34.96234546584085,34.02186173777448,34.06979577043426,3039.389868584977,12146.886474330973,0.012402133988973198,0.010000000000000002,0.04400785147432372,10960604.656137077,96820.60633743886,939124.9669944514,895539.8540063247,1931485.4273382146,24.000492823261258,372.31786945110946,11.287394704544102,386.0616083209279,619.4841823239427,168.48085450667108,110.99916001180384,152.73605656313939,499.09450998084446,41.801107864748516,0.1329063976929228,1.464097899880725,0.7349502379337177,6.556541524761208,84249.9500952286,51682.676877040525,56404.847393656826,56404.847393656826,25299.46288474189,0.0,161.0,1,,0.8160188006280263,0.2722885780613686,3.672574175236316,0.5043952655765789,0.39306380101868005,0.0007641899747939701,0.009864661124100607,0.013732622481967762,0.48003379199571655,0.13494503109684897,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,5.954795201043958,1.895513501885886,0.895513501885886,0.25,calibrated_country_scenario_analysis,,,0.08579844645145585,0.11216898562070388,0.16584589189910492,0.12789121495586153,0.1928270900979091,0.10930577102141215,0.13494503109684897,0.09970491856555075,0.9282968802986067,0.07761429521491059,0.07793592630947443,0.07795856066210016
intervention_comparison,transmission_blocking_vaccine,transmission_blocking,country_timeline,transmission_blocking_vaccine,2027-01-01,2051-01-01,2027,2051,232282.33626091294,777749.5453404876,25283.402674324465,7507.1853593416145,10673.093751627133,31632.39368567096,19798.000514118812,58937.57955913138,162702.49134059553,16169.396398599642,29.302832934152946,28.465376603711523,28.505755622844983,2545.069268244192,11471.051626121369,0.014749030320679271,0.010000000000000002,0.013587748354603513,10960604.656145616,96820.60633671416,939124.9666400308,895539.8537130131,1931485.4266897582,24.000492823261258,295.65490816234126,9.611271572568228,323.06445788961815,459.30626217771874,140.3422746062455,92.11200885444957,127.13955911750224,350.9801924527389,34.880460729670055,0.1113922397248159,1.2249799386741653,0.6149233187568629,5.490198055443176,75191.2881404621,21177.69842103985,46594.35356017479,46594.35356017479,22579.232408053027,0.0,147.0,1,,0.8126601968654756,0.2986595590476662,3.34829396784986,0.475550629413326,0.38236218766980284,0.0006652286090086539,0.00923062374239515,0.012421598717157731,0.4532331783447645,0.3130661502664678,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,5.954795201043958,1.6140389800279342,0.6140389800279342,0.25,calibrated_country_scenario_analysis,,,0.2349769494528987,0.26044876528090244,0.30778205386393254,0.274044852991537,0.4323686245800745,0.2567702950332339,0.3130661502664678,0.23339435276086107,0.9322863361251637,0.22692502896935285,0.2285283705914517,0.228539903173966
intervention_comparison,next_generation_vaccine,next_generation,country_timeline,next_generation_vaccine,2027-01-01,2051-01-01,2027,2051,207768.50986950975,629172.360677704,21620.69835712738,6455.712632940738,7523.202579631297,25081.465167855946,16443.378245910877,47980.55604670756,100169.6730085107,13249.967040570866,26.954495779622704,26.16179902390727,26.196606136769557,2273.350315426533,9112.366861022621,0.014483101023712114,0.010000000000000002,0.010583147794439083,10960604.654810373,96820.6064412541,939124.9675182631,895539.8525808485,1931485.4265403657,24.000492823261258,239.17454873686248,8.218925522048945,277.81534622760074,323.7537431167491,111.27801151567525,76.50432190963393,103.5031772274012,216.0850201093523,28.5826968224879,0.10246523476614285,1.1258477052831395,0.5651105762698938,4.904048639380184,63631.788117527714,19117.990417963036,39312.92835281059,39312.92835281059,19108.02391876388,0.0,140.0,1,,0.8048749120055432,0.33022510659195975,3.0282373448837814,0.3932331557331752,0.357402812295857,0.00038674005006976436,0.008635426317324581,0.009781540210907881,0.374429449154873,0.44429438184106074,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,5.954795201043958,1.380219679193678,0.38021967919367805,0.25,calibrated_country_scenario_analysis,,,0.3421277435540879,0.4136065478391425,0.425073178031002,0.40900641188549114,0.6505311701333596,0.3909624792651054,0.44429438184106074,0.34444941326432155,0.9462096617779658,0.28887947145579007,0.2909601723449148,0.2910331311972175
