analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,immunity_structure,description,resolved_recovered_immunity_duration,resolved_R_to_W_duration,resolved_W_to_S_duration,resolved_vaccine_recent_duration,resolved_vaccine_waned_duration,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
immunity_structure_sensitivity,fast_W_to_S,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,10778992.594481349,55226508.52480948,404268.85531447077,544228.7249485651,1188394.9987722118,2112343.4031305024,1153198.891399045,3809771.019478112,17587604.783923127,300798.2999450102,1923.4625001684574,1892.2013294807068,1894.9081915467461,177601.02781087067,51460428.09434371,0.9318066535244767,0.003,0.9995577132037852,72784716.29662804,682810.3406296716,6599216.082391821,6165078.110323245,13447104.533344738,24.000492823261258,3161.456674342311,23.142481844357533,3320.941393714091,7251.712308787884,1333.6811537855247,779.3732098188345,1180.45635172701,5449.513808756527,93.20225859857972,1.1010914000244951,11.546413175650004,5.871367069607554,55.02962258905181,42891.60469358828,701399.20700171,518938.09387728653,518938.09387728653,85530.22682547788,1694.0,7569.0,4,6.341552511415525,0.8076749280193456,0.19517787530673042,5.123531539773435,0.4813879154659948,0.35245421819314765,0.0008170729217645619,0.015457919141194336,0.02114791471577031,0.4439650086872657,-0.5199580356323827,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,fast_W_to_S,"Rapid W→S transition (3 years). Tests scenario where unboosted individuals lose immunity quickly, amplifying immunity debt effects.",12227.5,6113.75,1095.0,798.0,798.0,6.999594011212859,3.3062605927265065,2.3062605927265065,0.25,calibrated_country_scenario_analysis,-0.3191105919212023,-0.2213709715947294,-0.34229004224778503,-0.269421853257098,-0.28404619926084673,-0.272027138601624,-0.5199580356323827,-0.34316741410210994,-0.45750845881311863,-0.3371198504232782,-0.3338639354646955,-0.33378039705219975
immunity_structure_sensitivity,baseline_sirws_boosting,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,12695737.961070437,60712053.67476191,820237.6203451084,597403.6217839075,1244636.648341139,2007031.10308471,1060551.5678828917,3664986.2927515097,16235474.601914896,572428.6593844384,2433.020322841977,2368.634403761524,2371.4620882019613,203827.30439424893,60605682.430340305,0.9982479386220166,0.827,0.9992527742846286,111962696.37772234,732155.6562749987,7080255.645480007,6775380.660592253,14587791.962347262,24.000492823261258,2259.3390843867046,30.524332516533246,3399.7287646935456,7083.028727414922,1181.0954713598042,652.1956992589361,1046.7973968173212,4637.194027980651,163.49770030310088,0.9054244710534565,13.479520749245847,6.773395975560594,58.217377800888265,53267.2247527826,751887.8235852259,357172.7547151528,357172.7547151528,163395.6742980738,1722.0,7000.0,3,7.978082191780822,0.8038899039303985,0.2091139599573136,4.782081503330193,0.48741783808093303,0.37441699578562687,4.564776156072975e-05,0.013831060383154906,0.01891730381722849,0.4546238261189889,0.0,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,baseline_sirws_boosting,Current model: SIRWS with literature-centred R and W stages. Boosting efficiency 0.70. Natural boosting by circulating pathogen maintains population immunity.,12227.5,6113.75,6113.75,798.0,798.0,7.349919218851434,4.153016054685736,3.153016054685736,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
immunity_structure_sensitivity,sirws_strong_boosting,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,11884611.416334216,59259706.86660303,785814.9172626493,576308.5986628605,1202379.6085489525,1977632.2450091764,999051.0499449042,3552991.893616941,16154892.266671805,556867.1198325865,2356.999265476545,2295.3972239009668,2298.142815848841,197078.0105337625,59171215.24970783,0.9985067152442316,0.827,0.9998906922019665,111962696.38406499,732155.6564380353,7080255.647138774,6775380.662769011,14587791.96634582,24.000492823261258,2205.291432944691,29.243325634742554,3279.680350660434,6842.55064967316,1163.7948631978174,614.3754039283118,1014.8094336635402,4614.1780119142095,159.05299629824614,0.8771339857136073,13.062739632299804,6.563980665476112,56.28963708490436,48742.234283740145,718922.3988083604,350434.57549051044,350434.57549051044,149515.39666277703,2065.0,7135.0,3,8.524657534246575,0.803257190831516,0.20055130281165837,4.986255317120126,0.48437810855329694,0.36989038649880174,4.559403132400894e-05,0.01395164155810595,0.01908420997632045,0.45129666298754645,0.023921885692406164,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,sirws_strong_boosting,High boosting efficiency (0.90) — strong natural immune maintenance.,12227.5,6113.75,6113.75,798.0,798.0,7.349919218851434,3.9787274885603963,2.9787274885603963,0.25,calibrated_country_scenario_analysis,0.03531117380583537,0.014647933472654695,0.057989182044921206,0.030557931241398606,0.004963349530514249,0.027185116078195737,0.023921885692406164,0.04196674503661035,0.02366885617171688,0.031245549678201034,0.03091957954518121,0.03091732847760209
immunity_structure_sensitivity,sirws_weak_boosting,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,15580458.329731053,68616262.36169004,968646.3049613374,678594.611626742,1413652.5458082198,2308046.656179235,1293774.5597367482,4280415.827542724,18202775.73902544,659243.4611131607,2832.025326426311,2752.827174221111,2756.0884492445603,233811.63497857272,68477732.95431766,0.997981099485685,0.8269999999999998,0.9994751297865229,111962696.38521478,732155.6562802071,7080255.645665033,6775380.663161846,14587791.965107083,24.000492823261258,2553.4863998904634,36.04721506084092,3861.7737431989804,8044.871252840702,1358.2367752245734,795.6182696852054,1222.5770539937696,5199.09673128711,188.29383896916252,1.0539102402657918,15.665900552153447,7.871969996798259,66.78153511213202,65728.01259338585,890933.071040091,408449.6376453084,408449.6376453084,201618.78131498175,1666.0,7084.0,3,8.073972602739726,0.804206592705636,0.22706655526649558,4.403995114235801,0.4971733015860984,0.38344381985199394,4.8058107088461985e-05,0.013763751697401617,0.018864931741231272,0.4644965600403769,-0.13019175284814843,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,sirws_weak_boosting,Low boosting efficiency (0.40) — weak natural immune maintenance.,12227.5,6113.75,6113.75,798.0,798.0,7.349919218851434,4.904436904338384,3.904436904338384,0.25,calibrated_country_scenario_analysis,-0.1359064238686567,-0.1499805123258322,-0.21990726233088687,-0.16792137422407039,-0.12117299834761286,-0.15166047385202308,-0.13019175284814843,-0.18093376959933538,-0.129889644143937,-0.16399575451069892,-0.1622001140612781,-0.16218954667507335
immunity_structure_sensitivity,sirws_no_boosting,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,12462000.802136138,63421377.58952867,816721.7662282371,622589.2479628773,1298521.750703089,1970064.7375952732,942935.7688299449,3535589.754388095,15929460.29522108,571294.0675979703,2530.294278933105,2465.8278346951856,2468.678795299047,211629.8582326605,63361769.52187995,0.999060126570657,0.8270000000000001,0.9997350504411894,111962696.39589973,732155.6566613127,7080255.647145076,6775380.660156091,14587791.96396248,24.000492823261258,2360.1638962506663,30.39349347485984,3543.05614594537,7389.680249901531,1159.3415447005193,579.8668087168436,1009.8390157740736,4549.7898862200655,163.17363693700037,0.9416240124392272,14.032633061277782,7.051067397774418,60.44595176259747,41878.36481668671,744959.9326401863,370218.2057695072,370218.2057695072,128460.67521992941,2443.0,6778.0,4,5.695890410958904,0.8031649260020371,0.19649527140188933,5.089180990797038,0.4664890639145543,0.3598211192085864,4.542649045732525e-05,0.013386017576193386,0.01831032238584214,0.43474729746206137,-0.04462579917458842,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,sirws_no_boosting,Boosting disabled: the implemented single-stage R→S pathway uses the same mean duration as the baseline R-plus-W pathway. This changes residence-time structure while holding the unboosted mean fixed.,12227.5,6113.75,6113.75,798.0,798.0,7.349919218851434,4.1352146288771605,3.1352146288771605,0.25,calibrated_country_scenario_analysis,-0.04215847587894239,0.018418431798401746,0.11090059419527842,0.03530614524243403,0.018848497761668415,0.001982066704501184,-0.04462579917458842,0.0042863848592948894,-0.045475720774326156,-0.03998074129422147,-0.04103353002865817,-0.040994417570805686
immunity_structure_sensitivity,long_natural_immunity,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,14828667.130888607,70731521.61411753,933830.3988891698,656902.4125526698,1370363.3212085243,2263693.22450288,1245662.2280231877,4166257.865078737,18623432.33106119,641806.1833756537,2742.332696973552,2666.38447651658,2669.515995957256,226302.84517446673,70583190.49638648,0.9979028993814062,0.827,0.9996372969299494,111962696.38390075,732155.6566235013,7080255.6478549745,6775380.657891124,14587791.962369598,24.000492823261258,2632.2036827841966,34.75157552048621,3738.3268950061483,7798.519173794373,1332.1357157854402,766.0311603627935,1189.9711320211288,5319.245128552059,183.31338464938088,1.0205320145343182,15.173968934372901,7.624700809530263,64.63686636131274,61065.61239186219,859764.3462314873,421899.885528661,421899.885528661,187317.0032801927,1659.0,7441.0,3,8.591780821917808,0.8041988112011279,0.20964722364927754,4.769917686450822,0.47993024923530964,0.36837718607102826,4.5052929412722336e-05,0.013123611056931007,0.017978827617457407,0.4487827576315085,-0.16503259785989965,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,long_natural_immunity,Extended R→W stage (15 years) with the baseline W→S stage retained.,12227.5,5475.0,6113.75,798.0,798.0,7.349919218851434,4.7281574784323706,3.7281574784323706,0.25,calibrated_country_scenario_analysis,-0.09959563115987291,-0.12788148675109867,-0.17454187589371073,-0.1367731097162972,-0.14708271779530535,-0.12119855086539588,-0.16503259785989965,-0.1384876476358985,-0.16462991036383845,-0.12713102773028706,-0.12570537364576495,-0.1256836064291793
immunity_structure_sensitivity,short_vaccine_immunity,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,14671828.63333432,69333438.74562863,940656.2745735657,663446.6100472608,1369424.4835240487,2329863.6542632785,1269313.5972069073,4262623.861517446,18642439.05576793,655161.2163841266,2742.124239219907,2667.238159987051,2670.672462298514,228655.16009821318,69193229.71248887,0.9979777574042714,0.827,0.9998087078463325,111962696.37375817,732155.6560981727,7080255.645468678,6775380.662491889,14587791.964058738,24.000492823261258,2580.175410597175,35.00559374219242,3775.5688822668562,7793.176403809566,1371.0756184651025,780.5757814584099,1217.495293270089,5324.673849451974,187.12786377469016,1.0204544391336376,15.178827121785208,7.628003920470175,65.30873711723434,62178.44284987422,861393.5540483299,419666.3782470608,419666.3782470608,190730.57856968607,1666.0,7483.0,3,8.601369863013698,0.801412667830106,0.2116125912514235,4.725616722928688,0.46085480629529463,0.3548441035216315,4.591246646020814e-05,0.010004586393973624,0.013688659744381876,0.4371156476904789,-0.14200450403229614,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,short_vaccine_immunity,"Three-year total two-stage vaccine protection, split equally across recent and waned stages.",12227.5,6113.75,6113.75,547.5,547.5,7.349919218851434,4.7627181605490785,3.7627181605490785,0.25,calibrated_country_scenario_analysis,-0.11055002992138241,-0.16085079632417787,-0.19684288406715877,-0.1630667950785858,-0.14825340883900906,-0.14452902670641032,-0.14200450403229614,-0.14680947476877737,-0.14169541432057997,-0.1270453491390775,-0.12606578531128632,-0.1261712660662493
immunity_structure_sensitivity,fast_W_to_S,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,18275593.230705287,91206188.4515548,1077488.5564798105,750608.4212734178,1567641.0906361286,2394682.3777472544,1268803.0116329393,4414093.810653612,19810098.27585064,699310.2091401748,3164.3335520903393,3067.4613888337894,3070.9236015249303,258404.4063141939,91002032.06932917,0.9977615950661717,0.827,0.9998413336721279,111962696.38339399,732155.6565036569,7080255.646966798,6775380.660804717,14587791.964275172,24.000492823261258,3394.1481769008296,40.09767189810805,4271.592851090113,8921.195507606997,1409.2200697644628,780.2617924743994,1260.7583059253407,5658.181953948484,199.73774740897755,1.1775754627262316,17.456433698556207,8.771205605418297,73.80574938439882,88939.01464813996,991671.8462162251,547855.638983086,547855.638983086,272817.860101039,1680.0,7457.0,4,6.405479452054795,0.8035719168378003,0.2003766799268514,4.9906007044585,0.4223624658500902,0.32865209710913196,4.065390701555891e-05,0.011167864310458641,0.015318990488624696,0.39583495714399125,-0.5022748026306569,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,fast_W_to_S,"Rapid W→S transition (3 years). Tests scenario where unboosted individuals lose immunity quickly, amplifying immunity debt effects.",12227.5,6113.75,1095.0,798.0,798.0,7.349919218851434,5.455525524044342,4.455525524044342,0.25,calibrated_country_scenario_analysis,-0.25645107244583687,-0.1931466204319121,-0.196361450076177,-0.20439572158391495,-0.22017364823533603,-0.2216547820861705,-0.5022748026306569,-0.3136297699030992,-0.501542898620541,-0.3005783479827764,-0.2950337054813057,-0.29494948150459344
immunity_structure_sensitivity,baseline_sirws_boosting,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,702871.0606255666,3403585.448951683,91460.34132007265,61499.526012152215,134748.991964749,197020.04699914512,73693.52209835073,332213.095109648,1386958.107472252,77139.28942568557,216.3028505150123,214.1105001123739,214.39430934924758,19875.534399302138,3305726.045822205,0.971248142702097,0.01,0.9989768860716387,5541494.72144368,54207.630513850985,527047.7416334177,488469.4292208878,1069724.8013681564,24.000492823261258,2559.1136591743875,68.76789557818802,4727.060763497709,10357.261496805184,1557.5439206763926,628.5962204591791,1293.970939459668,5402.205727997363,300.4577491879452,1.6263542889508389,16.457254384921313,8.350664376787714,77.41526236477677,25773.092413295228,58183.56051093946,24462.353484779513,24462.353484779513,3912.9165907823467,1204.0,8038.0,5,5.173287671232877,0.8094562505131314,0.20650900973914246,4.8424037346514694,0.7231431638892533,0.5446550116341642,0.0015878589543791483,0.02622735313996143,0.03593588711916561,0.6593920646757471,0.0,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,baseline_sirws_boosting,Current model: SIRWS with literature-centred R and W stages. Boosting efficiency 0.70. Natural boosting by circulating pathogen maintains population immunity.,12227.5,6113.75,6113.75,798.0,798.0,25.11070274470987,2.738589050148169,1.738589050148169,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
immunity_structure_sensitivity,sirws_strong_boosting,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,689529.1719360657,3565711.5200953465,89829.78077014539,58956.770693474464,129481.71348538563,197941.16452971345,73847.50432921547,330745.4395524034,1453222.3042890446,75983.19248935673,209.59636524374042,207.4546066345895,207.73086162496278,19163.997830301018,3479069.917448529,0.975701454770379,0.01,0.9997602963880743,5541494.721224476,54207.63052471804,527047.7417470219,488469.42916376673,1069724.8014355067,24.000492823261258,2681.014240122275,67.54189733929513,4531.616022157891,9952.400725227913,1564.8258240428936,629.9096690637742,1288.25441685682,5660.304960542284,295.9547483519775,1.575929058560833,15.945659985068053,8.091122900076478,74.64382542335314,36734.55917392969,57343.05601559412,24586.91268082665,24586.91268082665,5577.105910927109,1113.0,8136.0,4,6.712328767123289,0.8108520796943264,0.19337772224423466,5.171226490800255,0.7174303675636464,0.5394715097888318,0.0014946467921864378,0.024792298294145147,0.033994168782992905,0.6571492536943218,-0.04763390653042032,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,sirws_strong_boosting,High boosting efficiency (0.90) — strong natural immune maintenance.,12227.5,6113.75,6113.75,798.0,798.0,25.11070274470987,2.6897653174411595,1.6897653174411595,0.25,calibrated_country_scenario_analysis,0.041345933595899664,-0.004675247745587585,-0.0020894947952039278,0.004417813682992211,-0.04777663900574458,0.014987134895021237,-0.04763390653042032,0.017828061063330014,-0.05243745828405744,0.03100507115511364,0.031086254407378888,0.03108033858039605
