analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,implementation_uptake,pep_restored,pep_coverage_multiplier,implementation_note,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
treatment_implementation_sensitivity,guided_uptake_50_low_pep_reach,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,48189.025983436295,248020.28348407988,1990.6072509160997,2398.0204997245337,5212.3485242538245,12370.674373741225,7233.489015654386,22002.183889120144,106386.15537547461,1596.870836663722,7.847413820067973,7.743973625455874,7.757311653523862,779.3947320644971,1515.9457208683389,0.0061121844535172686,0.003,0.008274486619352508,70515966.30821837,651878.7474293043,6530461.6096568145,6672359.266099699,13854699.623185817,4.999418194761015,70.35261933687515,0.5646491174255639,73.58115532475875,159.93634183442336,37.89047312549958,21.68447627430093,31.76502556202416,153.59197804989185,2.3054367330761587,0.02225971640330026,0.23761703714833102,0.11199397487474924,1.1252289187155666,499.8553925019829,4997.303433925566,4391.6837625793305,4391.6837625793305,965.6927675794822,1710.0,926.0,1,,0.8091836412529588,0.1942946976210899,5.146820846084963,0.5691345736659675,0.40405532255713783,0.000704761549294133,0.018935460588785213,0.02571321783879254,0.5237811336890956,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.5,yes,0.5,"Half uptake and half baseline PEP reach, approximating delayed activation, lower adherence, or household-only reach.",6.999594011212859,0.08066883829562622,0.9193311617043738,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,current_near_term,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,4624183.457507582,23170906.10232432,268891.8001692685,164657.07665231367,350489.3553246156,627915.0495639432,441463.4538780589,1234035.5800943156,5878696.071798121,176184.11520432672,671.254661167276,651.5339521426492,652.3670417635232,56604.21706156891,23083857.976128943,0.9962432144081477,0.827,0.9988556055981848,118980814.51400991,715391.0743238897,7149047.978152407,7916218.119614251,15780657.172090549,4.999418194761015,3895.351145755726,45.20444635389594,4603.810264409939,9799.678971691585,1756.844057667737,1115.4690846939284,1564.1670394574455,7451.375615759636,223.3172125049417,1.128472318658927,18.216882975638296,8.268894680304706,71.74708091903963,48410.106448519655,234673.3968937559,139291.4219694005,139291.4219694005,157804.76427273403,1710.0,476.0,1,,0.8081838616878019,0.1995685208462228,5.010810300941942,0.45495080532443904,0.3499839974547781,3.451818643440288e-05,0.010963652486192828,0.015027087032312859,0.428925547619499,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.0,baseline,1.0,Current macrolide treatment and baseline resistant-strain PEP effectiveness.,7.349919218851434,6.150332406096839,5.150332406096839,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_25_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,3529840.6279339255,17911647.450496033,205004.76186144628,122906.59009542105,262946.6795115545,481893.6258702012,353530.88504150807,958331.1010071302,4632227.749041905,134498.53086057177,489.6757526574038,475.33128915908486,475.96153780103526,42001.94300089017,17795291.078474063,0.9935038710233911,0.827,0.9975035513342011,118980814.51391257,715391.0743375405,7149047.978504449,7916218.119473437,15780657.172315426,4.999418194761015,3011.1967184451387,34.46414786182713,3436.4670656028948,7351.9866058407615,1348.2905905572163,893.2852069431513,1214.705592967093,5871.449803460678,170.47982425958867,0.8232129532357972,13.290258229258422,6.032916404325632,53.23837974688326,37945.15911656716,226011.25671536662,204813.19736147608,204813.19736147608,123691.6695492925,1740.0,476.0,1,,0.8086207840091646,0.1970695681505373,5.0743501870168055,0.4523530938153205,0.3471549705458831,3.203567500029216e-05,0.010949578365021214,0.014968705727614785,0.42640277404768423,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.25,yes,1.0,Quarter uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,7.349919218851434,4.689051244730934,3.6890512447309343,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,2445460.663618482,12561771.014952619,141610.71572291484,83185.20580976669,178504.32177898585,333735.4295038191,256144.577303061,673065.2126166468,3301245.7564816633,92893.28538650367,324.6708658624898,315.15466159436886,315.5850030902725,28287.69427498522,12402667.108601414,0.9873342774548414,0.827,0.994012903528495,118980814.5138222,715391.0743502502,7149047.978833798,7916218.119341814,15780657.172525862,4.999418194761015,2111.8081830639085,23.8067282007621,2325.857546642921,4990.979103513682,933.7586453904279,647.2140665177548,853.1248514494794,4184.401069619307,117.74426728714724,0.5458168203469969,8.811721277762318,4.000108813147318,35.85527007461057,25888.006604343278,185950.05670231418,215011.71759403902,215011.71759403902,84388.38662805402,1740.0,506.0,1,,0.8090377359946948,0.19467483213215586,5.136770834974423,0.4502330552346373,0.34503268215771815,2.980076549927656e-05,0.010877675343609514,0.014835769457153836,0.42448980966837463,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.5,yes,1.0,Half uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,7.349919218851434,3.239046238726194,2.239046238726194,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_75_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,1566675.110932272,8115190.4005493745,90255.11423879626,52006.11501152643,111719.74014686752,212402.27726004165,169800.30579212727,434208.69806369534,2153207.9635707485,59068.94448942238,200.08465997134454,194.17330669425618,194.4440061387315,17626.310606127347,7898453.226138054,0.9732924104409617,0.827,0.984861100284653,118980814.51382229,715391.0743499968,7149047.978811227,7916218.119349937,15780657.17251116,4.999418194761015,1364.2762214501709,15.173138292839408,1454.090470699775,3123.682849615093,594.2805143214055,429.04342369716403,550.3690045038663,2729.238102978744,74.87117674222314,0.3363701039686867,5.429083769587573,2.464620229109709,22.341733513470945,16195.971296780355,137044.9837284835,186888.80369639886,186888.80369639886,52794.79059543599,1770.0,506.0,1,,0.8093956844998448,0.19305463379222904,5.179880846974276,0.4485075225850243,0.3435552148705073,2.804163974881157e-05,0.010771880003654996,0.014665594986054875,0.4230420059555656,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.75,yes,1.0,Three-quarter uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,7.349919218851434,2.0643952458582944,1.0643952458582944,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_100_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,973458.5614887497,5057352.90570371,55695.91102200224,31564.215809490557,67671.0763912964,130449.36114840461,107725.68609907865,269739.2630569738,1344705.3578572238,36296.13898273963,120.40674837678705,116.7926979331789,116.9576096474688,10677.108624026188,4768004.516843601,0.9427865932524147,0.827,0.9617042592509311,118980814.51383588,715391.0743473866,7149047.978698543,7916218.119392383,15780657.172438314,4.999418194761015,850.2112670413288,9.363256225531016,882.535167521865,1892.0826387652814,364.98437981662244,272.19619522010186,341.9004049135401,1704.443398896968,46.006148583477305,0.20242046779511827,3.2655227000696465,1.4824632366457973,13.533468285220872,9859.616182994858,96199.3066227868,146993.8759711109,146993.8759711109,32139.86751360344,1770.0,536.0,1,,0.8096573763934808,0.19248381112397314,5.1952421045733015,0.4468126228079857,0.3424154765109082,2.6763739638473557e-05,0.010639766774580077,0.014469566969359726,0.42167652532440747,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,1.0,yes,1.0,Full resistance-guided treatment scenario used in the main analysis.,7.349919218851434,1.2739264128938557,0.27392641289385566,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_no_pep_restoration,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,4001967.125655625,20220313.484817006,231362.99323783844,138825.5125415675,296589.60763436597,540694.6663187934,393269.79821232706,1072789.977072688,5163088.438162208,151142.39048290925,558.0796706131418,541.4710713767523,542.1805524345723,47551.27797806014,20111496.60889135,0.994618437740475,0.827,0.9981455892733765,118980814.51382314,715391.0743499699,7149047.978817561,7916218.1193477735,15780657.172515305,4.999418194761015,3399.315544800573,38.89533265621831,3881.5599825515224,8292.64254932614,1512.8100721683645,993.695623071009,1359.7847172477736,6544.327316674728,191.5762796999268,0.93820944021314,15.139525897561434,6.872256871761709,60.272282983667104,43525.433440535024,311404.9282375523,122591.6802983945,122591.6802983945,141881.95952937132,1740.0,476.0,1,,0.8085315054699205,0.197918154367914,5.052593599579956,0.45248069240888783,0.34786931459587606,3.255993330631169e-05,0.010862773854004594,0.014866125760024688,0.4267192328615523,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.5,no,1.0,Half uptake of resistance-guided treatment; resistant-strain PEP effectiveness remains at baseline.,7.349919218851434,5.29194015581255,4.29194015581255,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_100_no_pep_restoration,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,3118115.0330340713,15950263.051301263,178840.88240452437,104569.63987875538,224345.60436452567,417336.1981060201,318733.7788887642,840639.6168735398,4106576.861076397,116339.7285379511,412.83308546008345,400.3587819031979,400.8983566165191,35661.73358539571,15797537.725854443,0.9904249024009444,0.827,0.9961393899713243,118980814.5138384,715391.0743479682,7149047.978772132,7916218.119366462,15780657.172486562,4.999418194761015,2681.460758491814,30.065636324578225,2923.766115560371,6272.700919468063,1167.6653078116497,805.3615163066754,1065.5290673565771,5205.175826812218,147.46314586814034,0.6940297566929466,11.194027654229377,5.081474194840909,45.20202589177007,34630.09222215216,313090.1692911774,99243.377431639,99243.377431639,112885.38573372613,1740.0,476.0,1,,0.8090014993408882,0.1954898814524371,5.115354270872077,0.4495175441708408,0.34547982816245143,3.0141813902882528e-05,0.010701732150283803,0.014616854005234006,0.42416881620142016,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,1.0,no,1.0,Full treatment restoration but no restoration of resistant-strain PEP effectiveness.,7.349919218851434,4.090607723614758,3.0906077236147578,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_low_pep_reach,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,3685281.5081259515,18674441.694890294,213211.18207364646,127420.36495215843,272407.6626719591,499401.6533366094,367047.3120265295,993869.3303152974,4798738.4416760905,139447.63599114382,509.0577575474486,493.9711320182071,494.6241420509809,43575.34693891777,17746448.387232408,0.950306770996436,0.827,0.961943234946653,118980814.51383558,715391.074346501,7149047.97862098,7916218.1194200115,15780657.172387492,4.999418194761015,3139.4330256834005,35.84376108176521,3562.6721667223483,7616.51560304089,1397.2763156507417,927.4378787167705,1259.7510744858475,6082.50574163527,176.7529230614502,0.8557967955004943,13.81142805442723,6.269468987615193,55.23270358889184,39822.407071251124,285772.73771829717,167014.37109852844,167014.37109852844,129811.02545860232,1740.0,476.0,1,,0.8086413230447117,0.19734359764738343,5.0673039912184805,0.45208692028277436,0.3473288140230019,3.198526911383254e-05,0.010876751822707389,0.014874083311984813,0.42630409987896833,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.5,yes,0.5,"Half uptake and half baseline PEP reach, approximating delayed activation, lower adherence, or household-only reach.",7.349919218851434,4.876755786625704,3.8767557866257043,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,current_near_term,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,230387.4216832035,1157762.4040130056,27970.467636300917,17147.276982071868,37731.66603123576,60599.9014530469,27370.212594395776,105117.39102951455,458040.3231264109,23125.68085514883,62.15081853523355,61.50483637677859,61.5877214690593,5627.247247874984,1061074.7579850608,0.916487488544447,0.01,0.9975580506039677,5353994.955473978,54342.68541248571,540348.1696157748,515842.43326745887,1110533.2882957193,4.999418194761015,4325.357598454197,104.49663445940703,6311.5292736149895,13888.182651239495,2243.2556321892916,1061.308493690815,1893.3178344263338,8249.975614578754,416.5273088257232,2.3219316352796384,22.638555128420982,11.09284869963254,101.35494677694928,26710.564838510876,18077.544129152364,11436.342520735965,11436.342520735965,3918.0336822807626,1200.0,1076.0,1,,0.8147946407019567,0.19899369757097024,5.025284781410498,0.7218863772156026,0.5484326451015085,0.0013824427504806418,0.022446025932568888,0.030841400440760322,0.6672165080917928,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,0.0,baseline,1.0,Current macrolide treatment and baseline resistant-strain PEP effectiveness.,25.11070274470987,4.161438073708295,3.161438073708295,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_25_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,233434.5344760672,1175570.195819308,28050.41017333005,16920.82672068368,37295.42744826462,60999.950937439025,27986.19550642645,105906.97316454916,463360.35182100773,23121.732156736893,61.31142899392861,60.65468863285005,60.73729247155412,5555.46168576983,1030920.1815127301,0.8769533160835498,0.01,0.9940403184542219,5353994.9554230515,54342.68540973664,540348.1695914865,515842.4332785416,1110533.2882797646,4.999418194761015,4391.886851246017,104.7952968273801,6228.177995749643,13727.612983083232,2258.0644560264586,1085.193872498661,1907.539362626805,8345.797106351849,416.4561870025506,2.2905723519289327,22.32563475284493,10.939674008892197,100.06198389511049,22147.166480477463,23212.553109004602,19455.397984815605,19455.397984815605,3248.6525373531736,1470.0,1106.0,1,,0.8150560337129588,0.19857132760445337,5.035973783646965,0.7197024574095727,0.5473444569665593,0.0013442285526257358,0.022122438864479423,0.030392668755282723,0.6658431212371848,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,0.25,yes,1.0,Quarter uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,25.11070274470987,4.173331901253046,3.1733319012530457,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,220465.75488536904,1113959.409933137,26243.883860660397,15400.039682741633,33899.743147984176,57820.75672374685,27265.21892554834,100486.01533203683,442998.7431498065,21607.911674479015,55.083977761171596,54.47314630006365,54.550074279612325,5046.4847312709135,876657.7407784997,0.7869745818037653,0.01,0.9744509563323673,5353994.955333202,54342.685422639406,540348.1696021032,515842.4333061814,1110533.288330924,4.999418194761015,4161.711229825366,98.04618121920504,5668.410287879489,12477.737510757916,2140.37869816952,1057.2372547729797,1809.8999896138391,7979.054776691448,389.19006775212335,2.0579170729917204,20.05034722387641,9.825265590029566,90.894565104739,28057.581743410767,26122.79404395134,28033.350506284572,28033.350506284572,4115.620578440279,1500.0,1076.0,1,,0.8153359930186984,0.1979118385458964,5.052754839464021,0.7180140677068917,0.5454595396945938,0.001266242941266791,0.021860032012355885,0.030011249407272685,0.6648765433459962,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,0.5,yes,1.0,Half uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,25.11070274470987,3.9045574397498957,2.9045574397498957,0.25,calibrated_country_scenario_analysis
