analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,infant_contact_multiplier,target_ages,source_ages,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,contact_matrix_directional_intervention,contact_matrix_reciprocity_correction_after_intervention
infant_contact_sensitivity,current_infant_contact_x1.00,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,230387.4216832035,1157762.4040130056,27970.467636300917,17147.276982071868,37731.66603123576,60599.9014530469,27370.212594395776,105117.39102951455,458040.3231264109,23125.68085514883,62.15081853523355,61.50483637677859,61.5877214690593,5627.247247874984,1061074.7579850608,0.916487488544447,0.01,0.9975580506039677,5353994.955473978,54342.68541248571,540348.1696157748,515842.43326745887,1110533.2882957193,4.999418194761015,4325.357598454197,104.49663445940703,6311.5292736149895,13888.182651239495,2243.2556321892916,1061.308493690815,1893.3178344263338,8249.975614578754,416.5273088257232,2.3219316352796384,22.638555128420982,11.09284869963254,101.35494677694928,26710.564838510876,18077.544129152364,11436.342520735965,11436.342520735965,3918.0336822807626,1200.0,1076.0,1,,0.8147946407019567,0.19899369757097024,5.025284781410498,0.7218863772156026,0.5484326451015085,0.0013824427504806418,0.022446025932568888,0.030841400440760322,0.6672165080917928,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,current,1.0,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",25.11070274470987,4.161438073708295,3.161438073708295,0.25,calibrated_country_scenario_analysis,,
infant_contact_sensitivity,current_infant_contact_x1.25,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,228738.61145686673,1144801.2726888354,28422.70343543523,18361.46643641486,40291.562951555636,60255.25679298684,26918.690358595934,105535.41358799762,456428.4153808946,23656.089603081593,66.92930013284794,66.29530645762266,66.37844141733893,6013.0396511492845,1049637.4190335697,0.916873036460074,0.01,0.9974029174529656,5353994.955473186,54342.68541624338,540348.1696268611,515842.433269365,1110533.2883124696,4.999418194761015,4276.935290334231,106.18617070908716,6758.445264113032,14830.423471711687,2230.4977553772974,1043.800248827992,1900.8470315877487,8220.94280026344,426.08074552621486,2.500453943619559,24.401820056858483,11.955727375281704,108.30363176789076,31197.839401559348,18261.975581222316,11360.804685606658,11360.804685606658,4576.248624044147,1200.0,1076.0,1,,0.813963040145029,0.19980639165400316,5.004844898714054,0.7221961226471254,0.5472220426629036,0.0015204284539917237,0.02282344127355113,0.03136833206896388,0.6664839208506187,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,0.2000081638619093,1.352852648487234e-16,New_Zealand,current,1.25,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",25.11070274470987,4.228721584920902,3.228721584920902,0.25,calibrated_country_scenario_analysis,,
infant_contact_sensitivity,current_infant_contact_x1.50,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,229788.22012028383,1146086.6362741096,29093.779209807042,19583.723602957794,42859.95358113147,60498.515855899976,26722.641951237307,106804.88141009507,458993.881913557,24334.627686674357,71.9010504083342,71.26872716032905,71.35298972737478,6411.792397523472,1052364.1481831877,0.918223906357018,0.01,0.9966771561311666,5353994.955333794,54342.68542063023,540348.1695962396,515842.433305147,1110533.2883220168,4.999418194761015,4281.7373613465,108.69328502980903,7208.330798946095,15775.790636342948,2239.5025929687167,1036.1982676174625,1923.7120022885333,8267.150601701413,438.30220804546127,2.6861966984823242,26.232425018186827,12.851716225467143,115.48575147926185,36669.405405316684,18605.358693743678,11365.112719454115,11365.112719454115,5378.844152196035,1170.0,930.0,1,,0.8132705981992406,0.2004981236560945,4.987577847437891,0.7221142119007862,0.5459326251766273,0.0016548651254904168,0.023096396126328748,0.03176510894487972,0.6655978417040873,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,0.333340136551591,1.352852648487234e-16,New_Zealand,current,1.5,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",25.11070274470987,4.328564044377758,3.3285640443777584,0.25,calibrated_country_scenario_analysis,,
infant_contact_sensitivity,maternal_immunization_infant_contact_x0.75,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,232043.93502656757,1183749.9473023433,25952.18495172086,12458.346616845916,29301.429168683368,61773.46852138749,28222.36179198742,102454.17693022083,460020.7501895318,20943.976069334465,31.899103399071617,31.229265524628143,31.31326345589404,3752.1394074612076,1084876.5322318955,0.9164744080489539,0.01,0.9973111176301935,5353994.955892375,54342.685398235466,540348.1697043886,515842.43315960036,1110533.2882622243,4.999418194761015,4422.446100414491,96.95640485436022,4585.638843759077,10785.200950492346,2286.6981271432055,1094.3514663911387,1845.349456445738,8285.64600049619,377.2316172300306,1.1917387262017043,11.494794410211757,5.639976370824934,67.58151422936085,20168.550917210985,17226.321713863545,11462.161703390659,11462.161703390659,2958.419722696059,1230.0,1106.0,1,,0.817895468224689,0.19602445225478088,5.101404383470792,0.7232074493574631,0.5513019220969764,0.0018351491600445777,0.02155297561513133,0.029623486847361612,0.6701958377349254,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,New_Zealand,maternal_immunization,0.75,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",25.11070274470987,3.8611585601596214,2.8611585601596214,0.25,calibrated_country_scenario_analysis,True,False
infant_contact_sensitivity,maternal_immunization_infant_contact_x1.00,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,229678.6224189602,1163457.8845975678,26867.094547984732,15018.506131754595,35437.738995050546,60788.98166199402,27607.235274873816,103414.72306862242,458004.02884532185,21985.268583823636,38.93296063688514,38.28161161586108,38.36444873484805,4441.25396716871,1066065.5343606714,0.9162906096333828,0.01,0.9975137150406039,5353994.955437135,54342.68541357933,540348.1696074873,515842.43327688135,1110533.288297948,4.999418194761015,4346.635703679004,100.37447333711084,5527.9763191400025,13043.839397202215,2250.254905052405,1070.499294916269,1862.6502961124197,8249.321901518138,395.9868171826617,1.4545210359096825,14.090605324823448,6.909997887702739,79.99347454199449,24448.67504985925,17608.706946556944,11393.697599663721,11393.697599663721,3586.2488461388534,1200.0,1076.0,1,,0.8164285742273903,0.19741034502370877,5.065590660306587,0.7235898545550671,0.5491736085485883,0.002341157496116356,0.02231507075173995,0.030659301658958943,0.6682743246482518,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,New_Zealand,maternal_immunization,1.0,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",25.11070274470987,3.9972785452313544,2.9972785452313544,0.25,calibrated_country_scenario_analysis,True,False
infant_contact_sensitivity,maternal_immunization_infant_contact_x1.25,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,227862.39840780824,1146732.7917010924,27695.287219494312,17283.391216703065,40703.11895769146,59950.29662470013,27080.19759993656,104313.88544133976,456351.056392723,22916.731904851455,45.28060689455435,44.6441715830827,44.72619151949541,5063.354988542279,1050681.240350375,0.9162389424582233,0.01,0.9975189748723672,5353994.955391102,54342.685417762026,540348.1696056277,515842.43328994175,1110533.2883133313,4.999418194761015,4284.151374120776,103.4685705830881,6361.629879485957,14981.908035459937,2219.2088985738933,1050.0628602450254,1878.8455244842278,8219.549451825163,412.7638328595084,1.6916667566518229,16.43252139159839,8.055840735688454,91.19842309437577,28758.496519528842,17959.256533298634,11341.646033606128,11341.646033606128,4218.434117539451,1200.0,1076.0,1,,0.815068159759964,0.1987057491133496,5.032567021649487,0.7234602178983124,0.5469408703694801,0.0028254561588946037,0.02288213121974077,0.031438349659465376,0.6663142808602117,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,New_Zealand,maternal_immunization,1.25,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",25.11070274470987,4.120496811061414,3.1204968110614137,0.25,calibrated_country_scenario_analysis,True,False
infant_contact_sensitivity,maternal_immunization_infant_contact_x1.50,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,227415.31947719687,1138053.3316336959,28516.47175342237,19282.489715643434,45305.80051096285,59441.659581094,26721.642343839867,105445.79164057728,456581.9743535982,23797.8476605719,51.048370153990575,50.42045689737523,50.50212240207964,5623.1511891094915,1043230.0251385819,0.9166793823633964,0.01,0.9972549029615634,5353994.955285379,54342.68542094331,540348.1695819655,515842.43331701314,1110533.2883199218,4.999418194761015,4251.725231825738,106.53648568703157,7097.453340070645,16676.052206071545,2200.380437146842,1036.1595067759129,1899.23280932555,8223.708621722697,428.63401530855054,1.9071482626893383,18.558642866737426,9.096170298909751,101.28117077026157,32130.61894334064,18334.975240140324,11328.507921865392,11328.507921865392,4713.073198160072,1200.0,1076.0,1,,0.8138938495795883,0.1998283500042464,5.004294936022591,0.7229774745293254,0.5447400225376077,0.0032897655666499544,0.02330065711487735,0.03202475512768455,0.6643622967201135,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,New_Zealand,maternal_immunization,1.5,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",25.11070274470987,4.2426724082612886,3.2426724082612886,0.25,calibrated_country_scenario_analysis,True,False
infant_contact_sensitivity,current_infant_contact_x0.75,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,288011.564592451,972888.038750084,31747.20787563113,9156.385226594848,13002.637590911278,41115.4459848359,25848.216575504888,76120.04778693564,225794.9692601024,20584.157506163414,35.64814237927866,34.64070401161792,34.692353281093254,3113.4968656435176,14646.392781333918,0.015054551189827394,0.010000000000000002,0.010168594847941753,10733209.760382928,91134.33165428546,959976.404395473,1003832.8384265129,2054943.5744762714,4.999418194761015,1813.0666965764801,59.163853409635095,2009.659945036562,2853.8423514973556,856.6925309767289,515.050388102732,740.9342735421258,2197.8340316664107,200.3612482088257,0.6643360506901002,7.603004198405189,3.3768703939522853,30.30603113621789,85897.8372556705,24642.078288701123,57303.358584117865,57303.358584117865,25259.164526804027,0.0,150.0,1,,0.8164293056929163,0.29603772800256983,3.377947826944947,0.5226422311656256,0.41069580299694797,0.0006909290734835723,0.009622284700034149,0.013435644528718966,0.49889337286338903,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,0.25000939854803644,1.7072492988015195e-16,Sweden,current,0.75,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",5.954795201043958,9.935497596838067,8.935497596838067,0.25,calibrated_country_scenario_analysis,,
infant_contact_sensitivity,current_infant_contact_x1.00,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,289047.7122645697,977274.5451642326,32205.331281777522,9702.491257874786,14508.545195969982,41300.002435625676,25867.79648303961,76870.29017654007,228382.67456585544,21027.016764203567,37.88656436444088,36.877761223670284,36.929788565563555,3289.9445935161802,14730.782164587443,0.015073330455068704,0.010000000000000002,0.010179084606864801,10733209.7600291,91134.33168357755,959976.4044762105,1003832.8384131803,2054943.5745729683,4.999418194761015,1821.2413563887649,60.01760868202821,2129.5202811167105,3184.361667859307,860.5379989309811,515.4405364567691,748.2369528415123,2223.022133863394,204.67193391441964,0.7060511113630703,8.093997547717116,3.59465697370447,32.02353096386807,86160.87622979347,24847.46674455694,57705.80339591393,57705.80339591393,25336.513909103523,0.0,150.0,1,,0.8159964309620753,0.2957692019042558,3.3810146342542873,0.5230343972732734,0.41034796806068896,0.0007729367933220941,0.009827245874045824,0.013719232823328821,0.49871498178257656,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,current,1.0,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",5.954795201043958,10.078870331511366,9.078870331511366,0.25,calibrated_country_scenario_analysis,,
infant_contact_sensitivity,current_infant_contact_x1.25,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,290099.5692258554,981789.4079604023,32659.02050453369,10235.739899658282,15987.761159115265,41495.87306901198,25888.620795045885,77620.23376371614,231003.31686954087,21464.58560230963,40.08624106039228,39.0760224957564,39.12844952939111,3462.947734688901,14818.885909797145,0.01509375207111098,0.010000000000000002,0.010190658425175237,10733209.759599142,91134.33171887558,959976.4045763701,1003832.8383994787,2054943.5746947243,4.999418194761015,1829.6552201848913,60.86310044470913,2246.558653935833,3509.0226540700473,864.619212229712,515.855480757921,755.5367236598843,2248.530836862338,208.93112393932228,0.7470441178022446,8.576475893273095,3.808669354091359,33.7075020108392,86423.9236691735,25051.767280704502,58113.2328628407,58113.2328628407,25413.865780515735,0.0,150.0,1,,0.8155755595334975,0.29548044302954607,3.3843187378056245,0.5234478275795712,0.41002409219085534,0.0008538119238296594,0.010028375314018088,0.013998027320719898,0.4985676130210036,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,0.20002561872232247,1.3855069291730843e-16,Sweden,current,1.25,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",5.954795201043958,10.220855359398252,9.220855359398252,0.25,calibrated_country_scenario_analysis,,
infant_contact_sensitivity,current_infant_contact_x1.50,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,291166.12324622483,986427.8226975277,33108.3971869324,10756.62995916204,17441.37919681817,41702.50945419927,25910.622693468325,78369.76210682964,233655.3441993716,21897.03609110547,42.24893518568333,41.23725343954377,41.29010067915747,3632.649495188727,14910.603376112998,0.015115757111694016,0.010000000000000002,0.010203416680297391,10733209.760846065,91134.33163497483,959976.4041577841,1003832.8382831741,2054943.5740759328,4.999418194761015,1838.299334145257,61.70055538064162,2360.884545825066,3828.065366194914,868.9247441076324,516.2938896452371,762.8324528662655,2274.345034988759,213.14049325694526,0.7873479197676979,9.050826767055085,4.019079289438325,35.3593382233417,86686.97920573766,25255.00803255828,58525.35997638613,58525.35997638613,25491.220036966664,0.0,150.0,1,,0.8151665081574045,0.2951722534041969,3.3878523081593332,0.523884257651467,0.40972620332679877,0.0009335781296266795,0.010225665729043126,0.014271997259079613,0.4984530165337175,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,0.33335468226860204,1.519004115869401e-16,Sweden,current,1.5,"infant_0_2m,infant_3_11m","child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y",5.954795201043958,10.361490747796775,9.361490747796775,0.25,calibrated_country_scenario_analysis,,
