analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
macrolide_resistance,country_timeline_fitness_advantage,symptom_protective,country_timeline_fitness_advantage,,2027-01-01,2051-01-01,2027,2051,7782138.5200073905,38207819.1513768,334250.94696386054,485807.3314810749,1059262.495825464,1931169.111237079,877783.8149510967,3294760.2576692505,14735309.375921024,267359.76333569834,1708.095196087872,1686.2580146054313,1688.7109119386964,158620.30659107858,38069643.628391996,0.9963835799568314,0.003,0.999374581215734,72784716.29369584,682810.3408299903,6599216.081751905,6165078.110921736,13447104.533503633,24.000492823261258,2187.2171190903127,19.134287418368917,2964.447854464957,6463.732079735644,1219.2922064009028,593.2378138944262,1020.8804292049591,4565.730973943363,82.8413385498848,0.9778037943274486,10.289725225495372,5.232465447433286,49.14845209037311,39269.22003736089,572822.4653854745,226102.93940116843,226102.93940116843,78306.82299983638,2394.0,6799.0,3,7.987671232876712,0.8073124131811871,0.2036792126024017,4.9096811953612605,0.5760005100179041,0.41678311697234266,0.0010538731318962369,0.02042311900508602,0.027936433853225744,0.526587084027696,0.056444205567453,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025.0,2025.0,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,6.999594011212859,2.7336281772510134,1.7336281772510134,0.25,calibrated_country_scenario_analysis,-0.08680625367189276,-0.0180490913538518,0.11430446354110335,0.012066775541005659,0.03936593419987744,-0.029655364434829634,0.056444205567453,-0.008282614080258766,0.021864753191496833,-0.09196941688845262,-0.09328269465548655,-0.09323594047262662
macrolide_resistance,high_fitness_advantage,symptom_protective,high_fitness_advantage,,2027-01-01,2051-01-01,2027,2051,8106416.653690723,39757547.194231644,352680.50039646716,525578.4242361558,1148823.6403571274,2019934.4289357858,916744.1687775673,3462257.021949509,15397820.126371777,283440.7738163214,1861.5065669715307,1839.0027857936675,1841.614369619669,171671.46694328854,39706182.86019491,0.9987080607919346,0.7,0.9976907225067085,72784716.2982954,682810.3403015538,6599216.080297111,6165078.1122010145,13447104.53279968,24.000492823261258,2275.931727122294,20.189292273698044,3207.135282490971,7010.243686665402,1275.3364233376296,619.5686195279362,1072.7792489736755,4771.009721773842,87.82403459231831,1.0656245555892085,11.221790025893386,5.7062363302747565,53.192350021989775,25931.440320571917,603104.7218447682,231306.36371058584,231306.36371058584,51709.93224490425,1715.0,7357.0,4,6.296803652968037,0.8075927859576335,0.2038962970750587,4.904453952059159,0.5861494230704711,0.42560682672709094,0.0011084018213864384,0.020810660313622057,0.02847755904565853,0.5357528018898042,0.018173115850530275,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,,,,,,,,,,,,United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,6.999594011212859,2.884351898318133,1.8843518983181329,0.25,calibrated_country_scenario_analysis,-0.17577871151811753,-0.06484325893921494,0.07499294868378414,-0.03815709675339418,-0.0038249062233164377,-0.09158651854838284,0.018173115850530275,-0.06387616880358937,-0.02018336055069514,-0.19004388345891465,-0.1923145234698247,-0.19222242429150005
macrolide_resistance,country_timeline,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,12695737.961070437,60712053.67476191,820237.6203451084,597403.6217839075,1244636.648341139,2007031.10308471,1060551.5678828917,3664986.2927515097,16235474.601914896,572428.6593844384,2433.020322841977,2368.634403761524,2371.4620882019613,203827.30439424893,60605682.430340305,0.9982479386220166,0.827,0.9992527742846286,111962696.37772234,732155.6562749987,7080255.645480007,6775380.660592253,14587791.962347262,24.000492823261258,2259.3390843867046,30.524332516533246,3399.7287646935456,7083.028727414922,1181.0954713598042,652.1956992589361,1046.7973968173212,4637.194027980651,163.49770030310088,0.9054244710534565,13.479520749245847,6.773395975560594,58.217377800888265,53267.2247527826,751887.8235852259,357172.7547151528,357172.7547151528,163395.6742980738,1722.0,7000.0,3,7.978082191780822,0.8038899039303985,0.2091139599573136,4.782081503330193,0.48741783808093303,0.37441699578562687,4.564776156072975e-05,0.013831060383154906,0.01891730381722849,0.4546238261189889,0.12936382379759326,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025.0,2025.0,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,4.153016054685736,3.153016054685736,0.25,calibrated_country_scenario_analysis,0.07722205633717538,0.1120282360261301,0.14972676160956078,0.11792198610655047,0.13167116163304426,0.10226943268297439,0.12936382379759326,0.1111660444028707,0.12911211769086428,0.09920955769826567,0.09815471949226084,0.09814455414440815
macrolide_resistance,low,symptom_protective,low,,2027-01-01,2051-01-01,2027,2051,14558138.580665238,69732978.40618041,922824.3533901256,647396.9451551974,1350286.0289747333,2260242.030785756,1247306.7715155988,4154945.7474565525,18697380.398477316,637639.7108713915,2700.983723389682,2626.4310020317257,2629.536805593219,223152.265746184,69590682.86683008,0.9979594226060231,0.05,0.9998467416273902,111962696.37691389,732155.656213328,7080255.645173475,6775380.659923228,14587791.961310033,24.000492823261258,2595.043884183563,34.34199641512012,3684.2327976384136,7684.262509068634,1330.1047615807906,767.0424869044894,1186.74015268926,5340.366256902653,182.1233522251095,1.0051444026719676,14.946600089532295,7.510511808925506,63.73699442085192,64735.024398221314,849413.5522283905,416379.35456115054,416379.35456115054,198572.81867534702,1666.0,7483.0,3,9.052054794520547,0.8041391493804346,0.20876978028770035,4.789965284352578,0.4827793210178579,0.36956885685875823,4.508771167030533e-05,0.013228467643611541,0.018123474367960836,0.4513822912946153,0.0,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,,,,,,,,,,,,Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,4.672431817622986,3.6724318176229858,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macrolide_resistance,moderate,symptom_protective,moderate,,2027-01-01,2051-01-01,2027,2051,14253436.861281391,68230982.13666955,905299.4008125769,638117.5283128412,1330507.4203106686,2215944.075263984,1212361.2967469578,4066422.900323783,18251007.511251636,625950.9293075375,2650.7016136012994,2577.6814987632256,2580.741901450747,219574.7773488363,68095587.35419369,0.9980156407216203,0.30000000000000004,0.9998298954587503,111962696.37725568,732155.6561842648,7080255.645121845,6775380.660204989,14587791.9615111,24.000492823261258,2539.148577215637,33.689822622266384,3631.425115989485,7571.70560084944,1304.0363491082437,745.5524537198717,1161.4561601717512,5212.872744149723,178.78478963700118,0.9864324123779143,14.669174439353554,7.371143269468266,62.71518826776244,70474.93875244932,832776.712474586,406993.95687149867,406993.95687149867,216179.84026701844,1680.0,7448.0,3,8.582191780821917,0.8040071266249236,0.20889977565808965,4.786984556827479,0.48225603019102165,0.36931207019531015,4.512022937863724e-05,0.01331046693268911,0.01823397985400755,0.45066646317494646,0.021539253074234765,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,,,,,,,,,,,,Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,4.583699714121629,3.5836997141216287,0.25,calibrated_country_scenario_analysis,0.014333426982933495,0.019598766379179455,0.028016744209749422,0.02130541588586532,0.023873552214941918,0.018331326240456747,0.021539253074234765,0.018990561435844544,0.021484133378852355,0.018616220954223106,0.018561120863555547,0.01855646364739294
macrolide_resistance,high,symptom_protective,high,,2027-01-01,2051-01-01,2027,2051,13049210.111875057,62409953.277365565,839086.0897743487,604844.1536429247,1261061.9172970261,2055708.0581980352,1094540.868412636,3755093.0802535955,16693091.79919005,584052.9591168545,2476.909848240694,2410.5133174683324,2413.392510046828,206852.28238726495,62294974.31808171,0.9981576823367763,0.7,0.9991873097323867,111962696.38731357,732155.6565737919,7080255.648484964,6775380.6581310425,14587791.9631898,24.000492823261258,2322.524740105062,31.225759678396027,3442.0716438193936,7176.502311355996,1209.7408322239678,673.0977247303462,1072.5337960372242,4767.899152522217,166.8178455075924,0.9217575241536403,13.717846964600184,6.893158105027644,59.08137532313695,57799.147013615715,770141.2482867496,368991.113863426,368991.113863426,177297.2150282509,1715.0,7028.0,3,8.016438356164384,0.80389343677556,0.20908860568892076,4.782661382743097,0.4857959408495317,0.37278500561572064,4.543280687524775e-05,0.01370833323648823,0.01875644251428246,0.4532857322918857,0.10501523520420586,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,,,,,,,,,,,,Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,4.24844937047834,3.2484493704783404,0.25,calibrated_country_scenario_analysis,0.06572905823964259,0.09049206669102439,0.12247660847486408,0.09623535215778123,0.10719622517015759,0.0840392322512441,0.10501523520420586,0.09074128062198683,0.10483743294644154,0.0829600982814438,0.0822095400169911,0.08219861957689123
macrolide_resistance,very_high,symptom_protective,very_high,,2027-01-01,2051-01-01,2027,2051,12539124.139541768,59960072.57778147,811692.9070355231,593305.4132067019,1236234.229863339,1986117.9435834922,1045172.2562803725,3624595.613070566,16033740.765507188,567069.2709325564,2412.9485376689263,2349.4114939004544,2352.2158934870754,202295.22151558354,59858981.84461811,0.9983140325083459,0.95,0.9993471750309311,111962696.36620276,732155.656248807,7080255.646085268,6775380.65904526,14587791.961379334,24.000492823261258,2231.3548511685162,30.206349457354236,3376.406513198188,7035.211903746667,1168.7885179990506,642.7380537913901,1035.2609667418358,4579.5745891015595,161.96694591756017,0.8979549546347046,13.370126234504031,6.718424783983015,57.77978261582129,49721.41758801172,743669.1894389346,352005.9393792723,352005.9393792723,152519.01315900628,1729.0,7371.0,3,7.508219178082191,0.8038941095056448,0.20912456573957197,4.781838979382867,0.4883086967475642,0.3752727212733426,4.577567617345523e-05,0.013891056441393346,0.018996701376080942,0.4553751632539166,0.1401475464230676,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,,,,,,,,,,,,Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,4.109752577943919,3.109752577943919,0.25,calibrated_country_scenario_analysis,0.08355234350932628,0.12128085553163825,0.16205677693035625,0.12764309490939563,0.14246057876573182,0.11067447452793411,0.1401475464230676,0.12042535066000959,0.13984201075932423,0.10664084467687096,0.1054737428536967,0.10546378796305933
macrolide_resistance,country_timeline_fitness_cost,symptom_protective,country_timeline_fitness_cost,,2027-01-01,2051-01-01,2027,2051,11098192.657747675,53608084.499513015,691397.2514534316,474247.66376630217,983051.1097016806,1671416.2401315067,968091.534290984,3113755.438188793,14013521.240750147,471345.6669285038,1876.8207993354522,1822.9764595779138,1825.2704858367879,160537.84904559056,43015413.90361415,0.8024053518272026,0.827,0.999325058354409,111962696.36122313,732155.6560395978,7080255.646118557,6775380.66365899,14587791.965817144,24.000492823261258,1994.971891669884,25.729665506700595,2698.8678438186685,5594.38713463335,983.5932032963588,595.3365720142899,889.3542365200593,4002.5572757488108,134.6262653151956,0.6984403146151666,10.374268389053526,5.213357540752208,45.852996166443624,23467.90413659419,638145.0070438581,870959.49496254,870959.49496254,71987.11849533665,2100.0,7184.0,5,3.9890410958904106,0.804339333609068,0.2070246076009019,4.8303436561888375,0.46503167365956377,0.3572816893923432,3.867721653868318e-05,0.012827124391457683,0.0175032935719719,0.4346625784795955,0.23123770524676535,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025.0,2025.0,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,3.5006732374293157,2.5006732374293157,0.25,calibrated_country_scenario_analysis,0.2674545851423302,0.2605144858975782,0.22385450283841646,0.25059059072073886,0.250508844442648,0.26079624764215525,0.23123770524676535,0.2507813118352521,0.3818796980922119,0.30513435416779233,0.3059111554167173,0.30585855198744405
macrolide_resistance,country_timeline_fitness_advantage,symptom_protective,country_timeline_fitness_advantage,,2027-01-01,2051-01-01,2027,2051,13798434.63234035,65362012.66870447,913238.6328693595,689016.0539757998,1436103.592017373,2253807.9928981606,1115806.9836470578,4058631.0305210194,17788081.652640752,646646.7691869268,2874.4290003239407,2801.677763549997,2804.8968046590385,237001.59785612038,65346104.37618163,0.9997566125663315,0.827,0.9994628388563369,111962696.38040623,732155.6561986291,7080255.644730356,6775380.659903814,14587791.9608328,24.000492823261258,2432.382713392409,33.98527329708642,3921.080510504206,8172.6365782504445,1326.3184660751322,686.1755128648277,1159.23063784308,5080.651353899596,184.695958087005,1.0696903485362577,15.943901469318666,8.01137695813533,67.6926558207757,66640.11469181068,833064.134582757,384895.77152904216,384895.77152904216,204416.62816423693,1673.0,7049.0,3,8.064383561643837,0.8032282664333675,0.2111078601921186,4.736915049444159,0.5020460353344934,0.3853803921215367,5.1511644256289365e-05,0.014501195986803665,0.01987889346152225,0.4676144342419113,0.06268147205782537,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025.0,2025.0,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,4.623897526644827,3.623897526644827,0.25,calibrated_country_scenario_analysis,-0.06428684770921378,0.002846614566033412,0.10542698145441476,0.023180739963811092,0.04863241408462837,-0.01412562323514388,0.06268147205782537,0.010387372727596156,0.06099348814798877,-0.06421559501905794,-0.06672429672917568,-0.06668855088577419
macrolide_resistance,high_fitness_advantage,symptom_protective,high_fitness_advantage,,2027-01-01,2051-01-01,2027,2051,12841742.629133608,60439494.60681656,877391.7602544278,695345.2716115183,1451549.5912750904,2172793.7904950697,997908.614766005,3866047.6768725934,16614185.362566484,631722.6034414337,2880.9416353953975,2812.3576043156586,2815.548341225796,238117.19695071422,60431584.93291263,0.9998691307074061,0.7,0.9996038391438169,111962696.38963276,732155.6565190268,7080255.64619327,6775380.6602391815,14587791.96295148,24.000492823261258,2249.1960677653565,32.65126735244761,3957.0990772441396,8260.537293791846,1278.6433164636364,613.6728533973678,1104.2247693963338,4745.361809797596,180.43330150337334,1.0721139612345485,16.004678733381184,8.04179999230967,68.01129444552085,54922.30580804603,794849.257177415,355012.3949745599,355012.3949745599,168472.58767684444,1715.0,7357.0,4,6.354337899543379,0.80259030736225,0.21247270038696311,4.706486989522716,0.5154590270028554,0.39658821257559973,5.542721674923653e-05,0.015531845972098833,0.021277607064302328,0.478594146749705,0.13327243453206883,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,,,,,,,,,,,,Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,4.442398124417754,3.442398124417754,0.25,calibrated_country_scenario_analysis,-0.0740632571950528,0.03868976821932901,0.19994933279048166,0.06953112944033213,0.11141641189909601,0.0092797034580413,0.13327243453206883,0.04923211331473287,0.13161385341547016,-0.06662680357802087,-0.0707905907827413,-0.0707392782017413
macrolide_resistance,country_timeline,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,702871.0606255666,3403585.448951683,91460.34132007265,61499.526012152215,134748.991964749,197020.04699914512,73693.52209835073,332213.095109648,1386958.107472252,77139.28942568557,216.3028505150123,214.1105001123739,214.39430934924758,19875.534399302138,3305726.045822205,0.971248142702097,0.01,0.9989768860716387,5541494.72144368,54207.630513850985,527047.7416334177,488469.4292208878,1069724.8013681564,24.000492823261258,2559.1136591743875,68.76789557818802,4727.060763497709,10357.261496805184,1557.5439206763926,628.5962204591791,1293.970939459668,5402.205727997363,300.4577491879452,1.6263542889508389,16.457254384921313,8.350664376787714,77.41526236477677,25773.092413295228,58183.56051093946,24462.353484779513,24462.353484779513,3912.9165907823467,1204.0,8038.0,5,5.173287671232877,0.8094562505131314,0.20650900973914246,4.8424037346514694,0.7231431638892533,0.5446550116341642,0.0015878589543791483,0.02622735313996143,0.03593588711916561,0.6593920646757471,-0.004843317112199319,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025.0,2025.0,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,25.11070274470987,2.738589050148169,1.738589050148169,0.25,calibrated_country_scenario_analysis,-0.02478477629535103,0.0040571355483525195,-0.0013426935848819266,-0.0023643318960910875,0.002780124999800515,-0.008134759474025532,-0.004843317112199319,-0.007792427811998737,0.003659293415267495,-0.019218894572761824,-0.01948287638908086,-0.019462518956288477
macrolide_resistance,low,symptom_protective,low,,2027-01-01,2051-01-01,2027,2051,700063.029993878,3387180.26083229,90753.15391944417,60012.138582382264,131502.23488340864,197822.64026523416,73594.70695743771,331429.4858050541,1390824.77419734,76516.84330964986,212.22413719643862,210.01873113429286,210.30131600006393,19468.9690987731,3317867.095035802,0.9795366173457044,0.05000000000000001,0.9994454163167844,5541494.721286676,54207.630495663936,527047.7415499449,488469.4292439431,1069724.801289552,24.000492823261258,2546.7788018946903,68.23617015007467,4612.735156129304,10107.70481247851,1563.8888298884854,627.7533400469406,1290.9187791100378,5417.26640616067,298.0333198378965,1.5956869497387567,16.14274724135926,8.191242171365577,75.83168938174168,40549.543414967986,57826.56186286077,22957.47904188469,22957.47904188469,6156.303583140548,1505.0,7695.0,4,6.034703196347032,0.8094861370837579,0.20668018117874248,4.8383932813334125,0.7230335679878499,0.5428862192355145,0.001584801365336187,0.026163960303997733,0.03586904152736863,0.6594157647911475,0.0,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,,,,,,,,,,,,New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,25.11070274470987,2.7174137993589267,1.7174137993589267,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
