analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,reporting_scenario,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
reporting_rate_sensitivity,china_passive_system,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,34303330.36168023,182008939.57443237,1363841.1341024963,1219512.9634579774,2693996.322388997,5909071.734685546,5032270.352739417,12160855.050882941,60140394.17121265,1222817.1183012289,4284.940523928664,4196.15054474361,4202.945642881854,401263.88742687076,176447188.8421222,0.9694424309854534,0.01,0.988827089021128,365334306.2457031,3663825.3415134843,35285669.56843124,32010433.052481316,70959927.96242604,24.000492823261258,2075.783730966962,15.554396637950534,1386.8564142355617,3063.670655076999,697.7514373848445,655.0165238899154,714.0535563826013,3531.286423571667,71.80061833440904,0.4886908219194767,4.771952797922228,2.4678595962416714,23.56116446304174,34378.95772335992,2079546.1687119342,1237323.376259283,1237323.376259283,344104.4566935357,1134.0,8766.0,2,13.021917808219179,0.8166053636665389,0.188470579752221,5.305867904235678,0.5510543607536341,0.4193793616127833,0.0005279747395276686,0.012897878545746097,0.017605819190899073,0.5200226882774613,0.0,M2;M4;M6;M15;Y4;Y11-Y12,2.0,144.0,6,aP,True,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,40.89230041380155,40.556935818834134,True,United_States,USA,1,contact_reduction_mean,United_States,USA,2025,2025,True,False,nearest_past_year,2024,low_detected_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.health.state.mn.us/diseases/reportable/dcn/pertussis.html; https://trace.ncbi.nlm.nih.gov/Traces/sra-db-be/runinfo?acc=SRR32181461%2CSRR32181462; https://doi.org/10.1128/jcm.01064-25; https://pubmed.ncbi.nlm.nih.gov/41802571/; https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"CDC states reported MRBP infections remain rare in the United States and recommends continued surveillance. Minnesota's 2024 annual report states 12 erythromycin-resistant B. pertussis cases have been identified nationally, including one Minnesota case in 2024. Public SRA metadata show SRR32181461 and SRR32181462 are ONT and Illumina WGS runs for the same Minnesota BioSample SAMN46491808/sample MDH-25-000001, not independent cases. Global genomic analyses assigned the 2024 USA evidence to MT28-ptxP3-MRBP/A2047G or MR-MT28 emergence, and PAHO reported resistant pertussis cases in the United States since 2024. No population-based national resistant fraction or denominator was located; use a conservative low detected anchor pending surveillance.",United_States,USA,3,relative_detection_prior_mean,2.8951093600231316e-05,1.3156166320465292e-16,china_passive_system,United_States,1.4343588639311122,10.844145791605442,9.844145791605442,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.5089874780763582,0.0,0.6082780807092889,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,medium,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,13992179.016617615,71829293.52743742,1390004.2154646118,406800.977414352,874699.4377091089,2167103.688380419,2250052.0135797285,4823956.679374499,23250871.261768054,961044.439043551,1308.7917165238175,1281.1499967024417,1283.5221650652259,132199.8869952344,48568601.60917674,0.6761670514081343,0.009999999999999998,0.9578540265601839,217576703.7726465,2110625.928810363,20903584.636878625,20136065.352057464,43150275.91774646,24.000492823261258,1375.526755772188,26.6184991542115,803.064742269796,1726.741865204326,431.9552577097623,465.58372004425917,465.8001911368474,2245.0989918993437,92.79823869718824,0.25063284565423827,2.529114847388512,1.239366166723713,12.765191879508016,16061.54454506918,804536.6692142393,1681852.7661824315,1681852.7661824315,95742.95670174476,364.0,7798.0,2,17.087671232876712,0.8096795436256353,0.1947976699961955,5.133531628070965,0.41557631952048296,0.30250881487238446,0.0005269452170977804,0.010641934744885393,0.014484350455303356,0.3899230891031965,0.0,M2;M4;M6;M15;Y4,2.0,48.0,5,wP,True,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,35.765464842101466,33.059282137577966,True,Brazil,BRA,1,contact_reduction_mean,Brazil,BRA,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,2.8141735141323725e-05,1.480345728618647e-16,medium,Brazil,0.8601273820862417,30.947159349407343,29.947159349407343,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,high,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,13992179.016617615,71829293.52743742,2081858.584957473,406800.977414352,874699.4377091089,2167103.688380419,2250052.0135797285,4823956.679374499,23250871.261768054,1438418.920325882,1308.7917165238175,1281.1499967024417,1283.5221650652259,132199.8869952344,48568601.60917674,0.6761670514081343,0.009999999999999998,0.9578540265601839,217576703.7726465,2110625.928810363,20903584.636878625,20136065.352057464,43150275.91774646,24.000492823261258,1375.526755772188,39.86746972875586,803.064742269796,1726.741865204326,431.9552577097623,465.58372004425917,465.8001911368474,2245.0989918993437,138.893413136855,0.25063284565423827,2.529114847388512,1.239366166723713,12.765191879508016,16061.54454506918,804536.6692142393,1681852.7661824315,1681852.7661824315,95742.95670174476,364.0,7798.0,2,17.087671232876712,0.8096795436256353,0.1947976699961955,5.133531628070965,0.41557631952048296,0.30250881487238446,0.0005269452170977804,0.010641934744885393,0.014484350455303356,0.3899230891031965,0.0,M2;M4;M6;M15;Y4,2.0,48.0,5,wP,True,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,35.765464842101466,33.059282137577966,True,Brazil,BRA,1,contact_reduction_mean,Brazil,BRA,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,2.8141735141323725e-05,1.480345728618647e-16,high,Brazil,0.8601273820862417,46.35065754104605,45.35065754104605,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,-0.49672466942051385,0.0,-0.49773544698323624,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,low,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,13992179.016617615,71829293.52743742,695002.1077323059,406800.977414352,874699.4377091089,2167103.688380419,2250052.0135797285,4823956.679374499,23250871.261768054,480522.2195217755,1308.7917165238175,1281.1499967024417,1283.5221650652259,132199.8869952344,48568601.60917674,0.6761670514081343,0.009999999999999998,0.9578540265601839,217576703.7726465,2110625.928810363,20903584.636878625,20136065.352057464,43150275.91774646,24.000492823261258,1375.526755772188,13.30924957710575,803.064742269796,1726.741865204326,431.9552577097623,465.58372004425917,465.8001911368474,2245.0989918993437,46.39911934859412,0.25063284565423827,2.529114847388512,1.239366166723713,12.765191879508016,16061.54454506918,804536.6692142393,1681852.7661824315,1681852.7661824315,95742.95670174476,364.0,7798.0,2,17.087671232876712,0.8096795436256353,0.1947976699961955,5.133531628070965,0.41557631952048296,0.30250881487238446,0.0005269452170977804,0.010641934744885393,0.014484350455303356,0.3899230891031965,0.0,M2;M4;M6;M15;Y4,2.0,48.0,5,wP,True,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,35.765464842101466,33.059282137577966,True,Brazil,BRA,1,contact_reduction_mean,Brazil,BRA,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,2.8141735141323725e-05,1.480345728618647e-16,low,Brazil,0.8601273820862417,15.473579674703672,14.473579674703672,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,age_biased,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,13992179.016617615,71829293.52743742,1094711.4176468116,406800.977414352,874699.4377091089,2167103.688380419,2250052.0135797285,4823956.679374499,23250871.261768054,849472.2886023778,1308.7917165238175,1281.1499967024417,1283.5221650652259,132199.8869952344,48568601.60917674,0.6761670514081343,0.009999999999999998,0.9578540265601839,217576703.7726465,2110625.928810363,20903584.636878625,20136065.352057464,43150275.91774646,24.000492823261258,1375.526755772188,20.963659405160413,803.064742269796,1726.741865204326,431.9552577097623,465.58372004425917,465.8001911368474,2245.0989918993437,82.02485650176887,0.25063284565423827,2.529114847388512,1.239366166723713,12.765191879508016,16061.54454506918,804536.6692142393,1681852.7661824315,1681852.7661824315,95742.95670174476,364.0,7798.0,2,17.087671232876712,0.8096795436256353,0.1947976699961955,5.133531628070965,0.41557631952048296,0.30250881487238446,0.0005269452170977804,0.010641934744885393,0.014484350455303356,0.3899230891031965,0.0,M2;M4;M6;M15;Y4,2.0,48.0,5,wP,True,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,35.765464842101466,33.059282137577966,True,Brazil,BRA,1,contact_reduction_mean,Brazil,BRA,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,2.8141735141323725e-05,1.480345728618647e-16,age_biased,Brazil,0.8601273820862417,24.372738087134245,23.372738087134245,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.11609468397966272,0.0,0.21244021747020236,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,time_varying,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,13992179.016617615,71829293.52743742,1198780.6190681686,406800.977414352,874699.4377091089,2167103.688380419,2250052.0135797285,4823956.679374499,23250871.261768054,817292.1782769997,1308.7917165238175,1281.1499967024417,1283.5221650652259,132199.8869952344,48568601.60917674,0.6761670514081343,0.009999999999999998,0.9578540265601839,217576703.7726465,2110625.928810363,20903584.636878625,20136065.352057464,43150275.91774646,24.000492823261258,1375.526755772188,22.956578505112873,803.064742269796,1726.741865204326,431.9552577097623,465.58372004425917,465.8001911368474,2245.0989918993437,78.91755215874778,0.25063284565423827,2.529114847388512,1.239366166723713,12.765191879508016,16061.54454506918,804536.6692142393,1681852.7661824315,1681852.7661824315,95742.95670174476,364.0,7798.0,4,6.680365296803653,0.8096795436256353,0.1947976699961955,5.133531628070965,0.41557631952048296,0.30250881487238446,0.0005269452170977804,0.010641934744885393,0.014484350455303356,0.3899230891031965,0.0,M2;M4;M6;M15;Y4,2.0,48.0,5,wP,True,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,35.765464842101466,33.059282137577966,True,Brazil,BRA,1,contact_reduction_mean,Brazil,BRA,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,2.8141735141323725e-05,1.480345728618647e-16,time_varying,Brazil,0.8601273820862417,26.689742686056125,25.689742686056125,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.14957920250765522,0.0,0.1375705154480602,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,infant_high_adult_very_low,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,13992179.016617615,71829293.52743742,644607.3782959182,406800.977414352,874699.4377091089,2167103.688380419,2250052.0135797285,4823956.679374499,23250871.261768054,564883.7914158074,1308.7917165238175,1281.1499967024417,1283.5221650652259,132199.8869952344,48568601.60917674,0.6761670514081343,0.009999999999999998,0.9578540265601839,217576703.7726465,2110625.928810363,20903584.636878625,20136065.352057464,43150275.91774646,24.000492823261258,1375.526755772188,12.34419346579689,803.064742269796,1726.741865204326,431.9552577097623,465.58372004425917,465.8001911368474,2245.0989918993437,54.545054091511474,0.25063284565423827,2.529114847388512,1.239366166723713,12.765191879508016,16061.54454506918,804536.6692142393,1681852.7661824315,1681852.7661824315,95742.95670174476,364.0,7798.0,2,17.087671232876712,0.8096795436256353,0.1947976699961955,5.133531628070965,0.41557631952048296,0.30250881487238446,0.0005269452170977804,0.010641934744885393,0.014484350455303356,0.3899230891031965,0.0,M2;M4;M6;M15;Y4,2.0,48.0,5,wP,True,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,35.765464842101466,33.059282137577966,True,Brazil,BRA,1,contact_reduction_mean,Brazil,BRA,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,2.8141735141323725e-05,1.480345728618647e-16,infant_high_adult_very_low,Brazil,0.8601273820862417,14.351587593753857,13.351587593753857,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.4122188647405419,0.0,0.5362550910822548,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,infant_moderate_adult_minimal,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,13992179.016617615,71829293.52743742,460397.351689061,406800.977414352,874699.4377091089,2167103.688380419,2250052.0135797285,4823956.679374499,23250871.261768054,419928.72140859545,1308.7917165238175,1281.1499967024417,1283.5221650652259,132199.8869952344,48568601.60917674,0.6761670514081343,0.009999999999999998,0.9578540265601839,217576703.7726465,2110625.928810363,20903584.636878625,20136065.352057464,43150275.91774646,24.000492823261258,1375.526755772188,8.816582266579816,803.064742269796,1726.741865204326,431.9552577097623,465.58372004425917,465.8001911368474,2245.0989918993437,40.54822455854613,0.25063284565423827,2.529114847388512,1.239366166723713,12.765191879508016,16061.54454506918,804536.6692142393,1681852.7661824315,1681852.7661824315,95742.95670174476,364.0,7798.0,2,17.087671232876712,0.8096795436256353,0.1947976699961955,5.133531628070965,0.41557631952048296,0.30250881487238446,0.0005269452170977804,0.010641934744885393,0.014484350455303356,0.3899230891031965,0.0,M2;M4;M6;M15;Y4,2.0,48.0,5,wP,True,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,35.765464842101466,33.059282137577966,True,Brazil,BRA,1,contact_reduction_mean,Brazil,BRA,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,2.8141735141323725e-05,1.480345728618647e-16,infant_moderate_adult_minimal,Brazil,0.8601273820862417,10.250321580502609,9.250321580502609,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.5630496318916156,0.0,0.6687798881709346,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,enhanced_surveillance,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,13992179.016617615,71829293.52743742,2452538.5430034124,406800.977414352,874699.4377091089,2167103.688380419,2250052.0135797285,4823956.679374499,23250871.261768054,1414741.9604488949,1308.7917165238175,1281.1499967024417,1283.5221650652259,132199.8869952344,48568601.60917674,0.6761670514081343,0.009999999999999998,0.9578540265601839,217576703.7726465,2110625.928810363,20903584.636878625,20136065.352057464,43150275.91774646,24.000492823261258,1375.526755772188,46.96596917210535,803.064742269796,1726.741865204326,431.9552577097623,465.58372004425917,465.8001911368474,2245.0989918993437,136.60717112241178,0.25063284565423827,2.529114847388512,1.239366166723713,12.765191879508016,16061.54454506918,804536.6692142393,1681852.7661824315,1681852.7661824315,95742.95670174476,364.0,7798.0,2,17.087671232876712,0.8096795436256353,0.1947976699961955,5.133531628070965,0.41557631952048296,0.30250881487238446,0.0005269452170977804,0.010641934744885393,0.014484350455303356,0.3899230891031965,0.0,M2;M4;M6;M15;Y4,2.0,48.0,5,wP,True,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,35.765464842101466,33.059282137577966,True,Brazil,BRA,1,contact_reduction_mean,Brazil,BRA,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,2.8141735141323725e-05,1.480345728618647e-16,enhanced_surveillance,Brazil,0.8601273820862417,54.60350426025183,53.60350426025183,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,-0.4720879732230405,0.0,-0.7644108670444905,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,adult_focused_improvement,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,13992179.016617615,71829293.52743742,2420325.695057934,406800.977414352,874699.4377091089,2167103.688380419,2250052.0135797285,4823956.679374499,23250871.261768054,1168049.224292886,1308.7917165238175,1281.1499967024417,1283.5221650652259,132199.8869952344,48568601.60917674,0.6761670514081343,0.009999999999999998,0.9578540265601839,217576703.7726465,2110625.928810363,20903584.636878625,20136065.352057464,43150275.91774646,24.000492823261258,1375.526755772188,46.34909502434973,803.064742269796,1726.741865204326,431.9552577097623,465.58372004425917,465.8001911368474,2245.0989918993437,112.78657502443009,0.25063284565423827,2.529114847388512,1.239366166723713,12.765191879508016,16061.54454506918,804536.6692142393,1681852.7661824315,1681852.7661824315,95742.95670174476,364.0,7798.0,2,17.087671232876712,0.8096795436256353,0.1947976699961955,5.133531628070965,0.41557631952048296,0.30250881487238446,0.0005269452170977804,0.010641934744885393,0.014484350455303356,0.3899230891031965,0.0,M2;M4;M6;M15;Y4,2.0,48.0,5,wP,True,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,35.765464842101466,33.059282137577966,True,Brazil,BRA,1,contact_reduction_mean,Brazil,BRA,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,2.8141735141323725e-05,1.480345728618647e-16,adult_focused_improvement,Brazil,0.8601273820862417,53.8863149687548,52.8863149687548,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,-0.21539564336416106,0.0,-0.7412362265742736,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,china_passive_system,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,13992179.016617615,71829293.52743742,515407.2191431889,406800.977414352,874699.4377091089,2167103.688380419,2250052.0135797285,4823956.679374499,23250871.261768054,454704.27372249065,1308.7917165238175,1281.1499967024417,1283.5221650652259,132199.8869952344,48568601.60917674,0.6761670514081343,0.009999999999999998,0.9578540265601839,217576703.7726465,2110625.928810363,20903584.636878625,20136065.352057464,43150275.91774646,24.000492823261258,1375.526755772188,9.87001800009056,803.064742269796,1726.741865204326,431.9552577097623,465.58372004425917,465.8001911368474,2245.0989918993437,43.906144206531486,0.25063284565423827,2.529114847388512,1.239366166723713,12.765191879508016,16061.54454506918,804536.6692142393,1681852.7661824315,1681852.7661824315,95742.95670174476,364.0,7798.0,2,17.087671232876712,0.8096795436256353,0.1947976699961955,5.133531628070965,0.41557631952048296,0.30250881487238446,0.0005269452170977804,0.010641934744885393,0.014484350455303356,0.3899230891031965,0.0,M2;M4;M6;M15;Y4,2.0,48.0,5,wP,True,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,35.765464842101466,33.059282137577966,True,Brazil,BRA,1,contact_reduction_mean,Brazil,BRA,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,2.8141735141323725e-05,1.480345728618647e-16,china_passive_system,Brazil,0.8601273820862417,11.475065444551714,10.475065444551714,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.5268644661478707,0.0,0.6292045639797481,0.0,0.0,0.0,0.0
