analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,maternal_protection_duration_days,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,contact_matrix_directional_intervention,contact_matrix_reciprocity_correction_after_intervention
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_270d,symptom_protective,country_timeline,maternal_direct_antibody_only,2027-01-01,2032-01-01,2027,2032,160094.26090713294,851527.0505072898,17153.819790312074,8682.256559723835,21040.674984594498,42128.389442111555,22687.48474209211,73498.1307439275,347510.68862885126,13937.558410292299,20.3151707630978,19.90188349479152,19.953637904577313,2531.0150955807467,800345.0479170579,0.9398938617866095,0.01,0.9927855817977432,5353994.955564369,54342.68542128768,540348.1696696794,515842.4332520509,1110533.2883430177,4.999418194761015,3181.273623476064,64.08603744093782,3195.7445188615497,7744.602027436976,1559.4868079921825,879.7308451638607,1323.8087472079478,6259.175365397163,251.0357957612556,0.7589672796249223,7.32543834151846,3.593941795435653,45.58728077750442,19338.006852071205,11130.882893351454,7062.871273532084,7062.871273532084,2836.5915379906423,1826.0,746.0,1,,0.8179326081259888,0.18800842652239663,5.318910532347199,0.7095847838436864,0.5361997803167498,0.0019287304421251954,0.020336374790280786,0.027825837296077592,0.6594938413152028,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,32.1464548944196,29.28661041270576,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,maternal_direct_antibody_only,270.0,25.11070274470987,2.5521403400165283,1.5521403400165283,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_immunization_maternal_duration_270d,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,157595.53615139495,840892.3433908888,16807.48918243563,8326.287884068928,20179.419021539758,41590.26907861885,22474.355048769074,72390.91201145684,343433.2861571192,13643.971364414185,19.446004322697753,19.039256407149253,19.09021202340273,2434.345682276196,789795.1378894267,0.9392345454170588,0.01,0.9925568770606205,5353994.9556207005,54342.68541981355,540348.1696829505,515842.4332377369,1110533.288340501,4.999418194761015,3141.5427502750426,62.79215907530521,3064.7204083018687,7427.592963884583,1539.566948232888,871.4665193992643,1303.866119714376,6185.735388049415,245.7478640080856,0.726495542288347,7.007924597650074,3.4384261758630004,43.846123368228476,20130.73626204406,10887.77278398044,6983.431689782556,6983.431689782556,2952.872887668894,1826.0,746.0,1,,0.8182318452332146,0.18741464039961733,5.335762445600498,0.7108778274477614,0.5371111689459939,0.0018631582589474951,0.020249934194639434,0.02770629405028976,0.6610584409438848,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,32.1464548944196,29.28661041270576,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,New_Zealand,maternal_immunization,270.0,25.11070274470987,2.5006133724606245,1.5006133724606245,0.25,calibrated_country_scenario_analysis,True,False
maternal_duration_sensitivity,current_maternal_duration_90d,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,289176.5553313863,977913.6051430312,32203.413951339164,9705.040550666567,14514.923076181694,41323.51511610271,25892.566025375872,76921.12169214516,228591.56852595307,21026.64955654129,37.89214589881153,36.88324121687125,36.9352905339431,3290.7112796588176,14742.600990236473,0.015075565891201806,0.01,0.010179114205639446,10733209.759999445,91134.33168571893,959976.4044829417,1003832.8384127438,2054943.5745814044,4.999418194761015,1822.432303675053,60.014035559875964,2130.0798044466164,3185.7614964367417,861.0279154821824,515.9340932312616,748.7317346098786,2225.055457519508,204.6683596023384,0.7061551284120041,8.095200306318606,3.5951925220849996,32.03099370261573,86185.30188406594,24851.737202891018,57742.65610679958,57742.65610679958,25343.696530152196,0.0,150.0,1,,0.8159986448318859,0.2957076717314827,3.3817181480095306,0.5230309968811528,0.41033361428967857,0.0007725428710623428,0.009828113408098983,0.013720184812309875,0.49871015578968175,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,current,90.0,5.954795201043958,10.078270290362743,9.078270290362743,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_90d,symptom_protective,country_timeline,maternal_direct_antibody_only,2027-01-01,2032-01-01,2027,2032,288676.8041346735,977012.3708178708,31873.104959404438,9297.607309849198,14058.097286641201,41291.91707655044,25888.74359598684,76478.26798238649,227978.9452417681,20699.372455881017,33.528251266636,32.519693047237666,32.5716788648184,3063.3277338357348,14721.87085222804,0.01506825429436902,0.01,0.010173468344361227,10733209.760149132,91134.33167333376,959976.4044487465,1003832.8384183344,2054943.5745404148,4.999418194761015,1820.7527702647938,59.39847425186222,2040.6556221670019,3085.49654861906,860.3695302314087,515.8579276741968,744.4211029153632,2219.0923295679786,201.482722867255,0.6248299223146843,7.137480884753246,3.170449036573032,29.817696848710174,86167.19721325261,24739.024621856344,57587.85697382277,57587.85697382277,25338.37266120488,0.0,150.0,1,,0.816312470972609,0.29546893443428773,3.3844505579397888,0.5234467416510081,0.4105008061336119,0.0010115748378766883,0.009823513694784972,0.013713736735408249,0.49889791638293823,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,maternal_direct_antibody_only,90.0,5.954795201043958,9.97489791780729,8.97489791780729,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_immunization_maternal_duration_90d,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,288312.98887756123,975937.021100108,31722.610048743612,9106.308822735286,13497.885170736248,41265.115071119246,25884.637141078787,76256.06103493331,227289.3425814013,20557.414306188923,32.858241109760606,31.850048341748494,31.901977449663313,3005.9398699445583,14701.189720475877,0.01506366640739196,0.01,0.010172956996828275,10733209.760232123,91134.33166680044,959976.4044274711,1003832.8384186118,2054943.5745128833,4.999418194761015,1818.7487567539715,59.11801308870042,1998.66908531947,2962.540183195683,859.8110764305713,515.7761026402862,742.2581938367201,2212.379902831864,200.10093631606216,0.6123436643497233,6.990506057476572,3.1052619083956037,29.25909715720454,86117.9101144137,24671.912501671464,57458.318394643,57458.318394643,25323.879270433357,0.0,150.0,1,,0.8165186778243481,0.2954217153813526,3.3849915152957686,0.5244313107387548,0.41147824099832736,0.0009685293593719648,0.009757855292373626,0.013623141833574996,0.5000817842534342,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,,,Sweden,maternal_immunization,90.0,5.954795201043958,9.927799545202866,8.927799545202866,0.25,calibrated_country_scenario_analysis,True,False
maternal_duration_sensitivity,current_maternal_duration_180d,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,289119.9720307349,977854.9013351068,32165.277890872232,9657.692620837843,14502.784247151336,41320.18308275587,25892.20297367381,76870.07867726753,228562.82472667002,20988.808831688413,37.187777498718475,36.178907845368215,36.230949821663145,3258.6149167207855,14740.874821787023,0.015074705666107191,0.01,0.010178071643045109,10733209.759992065,91134.33168616757,959976.4044857551,1003832.8384138417,2054943.5745857644,4.999418194761015,1822.3229037095323,59.942965489755224,2119.6877953988164,3183.097244331427,860.9584883334232,515.9268590789907,748.2348941537019,2224.7756722721515,204.30002706937395,0.6930285728633353,7.940611947539134,3.526633687824898,31.718575410035225,86185.30188412519,24839.57930191433,57724.94343449276,57724.94343449276,25343.696530152196,0.0,150.0,1,,0.8160427033272722,0.29566755930351946,3.382176936677194,0.5231461014473298,0.41033610926524766,0.000888375611112725,0.009827249478826816,0.013718986029604975,0.4987114903277852,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,current,180.0,5.954795201043958,10.0663353593162,9.0663353593162,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_180d,symptom_protective,country_timeline,maternal_direct_antibody_only,2027-01-01,2032-01-01,2027,2032,288562.45660523797,976849.8067058728,31796.353914758634,9202.52634434468,13993.40051215092,41284.94897943779,25887.986563866132,76375.46188764859,227879.28000948814,20623.236145621773,32.30946829127249,31.300982861959447,31.35295383054473,3004.504704999832,14717.387929616252,0.015066172740767736,0.01,0.010171021710810468,10733209.760107554,91134.33167615082,959976.4044625702,1003832.8384220512,2054943.5745607724,4.999418194761015,1820.44981703798,59.25544159320886,2019.7870803010953,3071.2967837674623,860.2243410666673,515.8428430846735,743.4204130591014,2218.12221209835,200.7416302967455,0.6021167761478742,6.869996174926868,3.0518212670993914,29.24512760544375,86167.1972135864,24713.96115663735,57551.317162549865,57551.317162549865,25338.37266120488,0.0,150.0,1,,0.8163954647520386,0.29540104796491345,3.385228342584539,0.5236156167030062,0.41052161229050954,0.0011620271461934848,0.00982206318695374,0.013711725180660585,0.4989198011891983,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,maternal_direct_antibody_only,180.0,5.954795201043958,9.950878173412338,8.950878173412338,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_immunization_maternal_duration_180d,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,288203.1684113238,975780.8192841304,31648.913433396057,9015.009407489708,13435.627150665327,41258.41474924718,25883.90889651832,76157.3330532552,227193.4882193063,20484.30849722862,31.688693449797885,30.680570643909114,30.73248547025435,2949.480853801271,14696.881637316343,0.015061662769820102,0.01,0.010170530774568034,10733209.760185502,91134.33167000771,959976.4044426333,1003832.8384223679,2054943.5745350092,4.999418194761015,1818.4576602541345,58.98067264111782,1978.6305249164225,2948.875680552929,859.6714667018304,515.7615916703593,741.2971993534538,2211.4468794560153,199.3893419175959,0.5905480637496596,6.733826982749333,2.991426366301372,28.709538646010405,86117.91011478775,24647.8469201907,57423.227134886445,57423.227134886445,25323.879270433357,0.0,150.0,1,,0.8165984707884094,0.29535645988897435,3.3857393888588176,0.5245935420659077,0.411498531513521,0.0011127848568766516,0.009756442112715426,0.013621183158782198,0.5001031319375334,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,,,Sweden,maternal_immunization,180.0,5.954795201043958,9.904735704559192,8.904735704559192,0.25,calibrated_country_scenario_analysis,True,False
maternal_duration_sensitivity,current_maternal_duration_270d,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,289098.17810667306,977832.286445197,32150.57359446107,9639.434680041057,14498.052671345506,41318.89941727629,25892.064079855543,76850.39817717289,228551.6913448618,20974.217211900093,36.916178650806636,35.907322366056704,35.95936151192688,3246.2388899547605,14740.193859763363,0.015074357907888004,0.01,0.010177596831954802,10733209.759937074,91134.33169032044,959976.404501074,1003832.8384151458,2054943.5746065401,4.999418194761015,1822.2807587832638,59.915562675906024,2115.680509525621,3182.058749394514,860.9317415192505,515.9240914864135,748.043328882273,2224.6673025835667,204.1579957428243,0.6879670775417857,7.881003876338939,3.500197933633194,31.598110135884077,86185.30188456675,24834.905184675736,57718.06524730958,57718.06524730958,25343.696530152196,0.0,150.0,1,,0.8160598197217716,0.29565210937926595,3.382353679463144,0.5231910082273319,0.41033706012706145,0.0009335763996392816,0.009826914671679366,0.013718521712872078,0.49871199544314104,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,current,270.0,5.954795201043958,10.06173355305351,9.06173355305351,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_270d,symptom_protective,country_timeline,maternal_direct_antibody_only,2027-01-01,2032-01-01,2027,2032,288518.29751395923,976786.9754510915,31766.737668541635,9165.842460139898,13968.251713455793,41282.243532905486,25887.68982982536,76335.77582287075,227840.61167122054,20593.858123958744,31.839561596932676,30.83110436576661,30.883069569884007,2981.820203643675,14715.614713366536,0.015065326507420613,0.01,0.010169911294772124,10733209.760131076,91134.33167418715,959976.404457317,1003832.8384230763,2054943.5745545805,4.999418194761015,1820.3327251888722,59.20024898349169,2011.7356352738595,3065.777080135989,860.1679696571406,515.8369303751435,743.0341184329263,2217.7458237821766,200.4556716863009,0.5933596309860445,6.7668663952264225,3.0060838610729568,29.024322114455522,86167.19721339758,24704.30874709684,57537.14803541702,57537.14803541702,25338.37266120488,0.0,150.0,1,,0.8164276400745656,0.29537484094801547,3.3855286956413297,0.5236820684188705,0.410529671647739,0.00122134116250893,0.009821498790486475,0.013710943152812464,0.4989282853130627,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,maternal_direct_antibody_only,270.0,5.954795201043958,9.941609574265973,8.941609574265973,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_immunization_maternal_duration_270d,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,288160.7630348196,975720.4415380262,31620.47512524499,8979.783029034594,13411.428190209514,41255.813975566285,25883.623917824054,76119.22092242492,227156.2983815855,20456.098828252267,31.237737114519337,30.229641389864664,30.28155067284126,2927.7066693912593,14695.177408254785,0.015060848151434448,0.01,0.01016942964753452,10733209.760208739,91134.33166806745,959976.4044374466,1003832.8384233842,2054943.5745288983,4.999418194761015,1818.3451407450566,58.927675227759764,1970.8989758780638,2943.5644491276603,859.6172762840263,515.7559131973338,740.9262250224814,2211.0848825091575,199.11475577173996,0.5821440760277857,6.634856216882417,2.9475334555408503,28.497593961660623,86117.91011460131,24638.578168688484,57409.619246250804,57409.619246250804,25323.879270433357,0.0,150.0,1,,0.8166294058342185,0.2953312760165118,3.386028102029026,0.5246573790731202,0.4115063831090027,0.0011696663646336934,0.00975589220295982,0.013620421619035511,0.5001113988864911,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,,,Sweden,maternal_immunization,270.0,5.954795201043958,9.895835748881662,8.895835748881662,0.25,calibrated_country_scenario_analysis,True,False
maternal_duration_sensitivity,current_maternal_duration_90d,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,20032318.51326543,106949964.57816336,2000951.2911523255,667600.241948602,1480002.3878107849,3200782.018517201,2959692.6606378746,6828074.921103678,34202101.82608595,1397970.0331295494,2374.0461916643508,2324.2839944647003,2327.982346252001,220370.2746882772,102152157.75442559,0.955139706285444,0.01,0.9972213556580652,352348528.96619576,3540319.7461804454,34180110.513046145,32987003.53784476,70707433.79707134,4.999418194761015,6071.398177832331,113.59117388164081,3771.85102770953,8361.81321801625,1873.1095131995512,1794.668673230456,1931.5846068227547,9675.38496158937,395.469796098263,1.3477124353441514,13.13189004788504,6.585596843815312,62.3402401566465,35647.93661773023,1180904.9670064705,810577.2499206931,810577.2499206931,344123.23364212137,1140.0,1710.0,1,,0.8170956677488593,0.18730551798009248,5.338871010229841,0.5366851146396072,0.409547460219816,0.0005037738253481908,0.01180749081003189,0.016138998942446074,0.5082348510617811,,M2;M4;M6;M15;Y4;Y11-Y12,2.0,144.0,6,aP,True,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,40.89230041380155,40.556935818834134,True,United_States,USA,1,contact_reduction_mean,United_States,USA,2025,2025,True,False,nearest_past_year,2024,low_detected_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html; https://www.health.state.mn.us/diseases/reportable/dcn/pertussis.html; https://trace.ncbi.nlm.nih.gov/Traces/sra-db-be/runinfo?acc=SRR32181461%2CSRR32181462; https://doi.org/10.1128/jcm.01064-25; https://pubmed.ncbi.nlm.nih.gov/41802571/; https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"CDC states reported MRBP infections remain rare in the United States and recommends continued surveillance. Minnesota's 2024 annual report states 12 erythromycin-resistant B. pertussis cases have been identified nationally, including one Minnesota case in 2024. Public SRA metadata show SRR32181461 and SRR32181462 are ONT and Illumina WGS runs for the same Minnesota BioSample SAMN46491808/sample MDH-25-000001, not independent cases. Global genomic analyses assigned the 2024 USA evidence to MT28-ptxP3-MRBP/A2047G or MR-MT28 emergence, and PAHO reported resistant pertussis cases in the United States since 2024. No population-based national resistant fraction or denominator was located; use a conservative low detected anchor pending surveillance.",United_States,USA,3,relative_detection_prior_mean,True,0.0,prospective_policy,2.8951093600231316e-05,1.3156166320465292e-16,United_States,current,90.0,1.4343588639311122,79.19299468079018,78.19299468079018,0.25,calibrated_country_scenario_analysis,,
