analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,figure2_reference_parent,common_current_practice_denominator,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,timeliness_definition,timeliness_grace_months,timeliness_recent_window_months,contact_matrix_directional_intervention,contact_matrix_reciprocity_correction_after_intervention,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths,current_primary_cases_per_100k,current_primary_total_cases,figure2_reference_estimand
figure2_programme_reference,targeted_pep_high_risk,symptom_protective,country_timeline,targeted_pep_high_risk,2027-01-01,2051-01-01,2027,2051,272914.9049247544,1022718.8176542334,30640.243487827414,8841.449817250927,14217.054227779729,40237.305942912964,28499.25293306393,77578.0086932278,271899.00205377553,20312.99700624158,33.529565618747924,32.629930083676186,32.67866321330573,2978.5791687809765,260774.78123650048,0.2549818940797711,0.010000000000000002,0.9996668520896662,10960604.655668214,96820.60640961959,939124.967207907,895539.8532221831,1931485.4268397097,24.000492823261258,388.7779040619776,11.647629277486866,380.48323749769713,611.8171716262576,178.51937139993157,132.59538194689299,167.3505070191988,586.537816814131,43.818994652420706,0.12745980635483423,1.4041974669512813,0.7049408652756196,6.425361291025688,70724.04109754963,25175.549453891363,82339.22615843036,82339.22615843036,21237.760386889662,0.0,8766.0,2,23.991780821917807,0.8156550152106482,0.26685233537672426,3.7473908504052136,0.5070621500446322,0.3911209219260819,0.0006725244482880924,0.010343384900174031,0.01430192618075051,0.48174431451541966,0.09670127251750826,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,targeted_pep_high_risk,True,True,5.954795201043958,1.9560083737967806,0.9560083737967806,0.25,calibrated_country_scenario_analysis,,,,,,0.0990081386447057,0.05926976037443765,0.0035511759043982405,0.04444405187511591,0.05140724496957283,0.06630882193925092,0.09670127251750826,0.07097221077746663,-0.5393545822313552,0.115414266339671,0.11566020433896418,0.11560721209304636,175.13417958163066,81186.25482855664,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,timeliness_only,symptom_protective,country_timeline,timeliness_only,2027-01-01,2051-01-01,2027,2051,260618.7621693081,977746.3461367453,28791.91761136216,8560.006756486768,14390.584860046256,36639.06678920743,23491.014598921527,68690.08814461571,231802.3393463626,18702.42004637931,34.15248955618972,33.22517121287455,33.26891376801479,2867.596932246501,31407.92329332207,0.03212277235033455,0.010000000000000002,0.798248011386361,10960604.655484203,96820.60643177136,939124.9672688775,895539.8532187449,1931485.4269193935,24.000492823261258,371.6819995876888,10.945003836668292,368.3716076304968,619.2848943280529,162.55519643249892,109.29409484493208,148.17757340456384,500.041695703336,40.34467408792492,0.12982779899201916,1.4298130926368995,0.717673691373263,6.1859515164410945,84373.33402218444,24654.137814481313,53917.471169260854,53917.471169260854,25336.513909103523,0.0,161.0,1,,0.8217618704275329,0.2665504843859151,3.7516345254589276,0.5737764915101611,0.45108445104001554,0.0007715885319691057,0.01047666800409146,0.01705144947232048,0.5454767855017801,0.1364224310532104,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,True,0.0,prospective_policy,3.202340290308184e-05,1.4235413699758381e-16,Sweden,timeliness_only,True,True,5.954795201043958,1.8380151570535088,0.8380151570535088,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,0.12768871846190533,0.14339498451588362,0.17865938700620387,0.15391973309528795,0.19129523079464794,0.14033933051212355,0.1364224310532104,0.12701439280051396,0.8145989025062251,0.09898012476795826,0.0995279166750177,0.09963307844396174,175.13417958163066,81186.25482855664,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,adolescent_booster,symptom_protective,country_timeline,adolescent_booster,2027-01-01,2051-01-01,2027,2051,4154565.079439905,21415393.646873713,349167.45541815483,96779.28072611913,195571.16849178748,474485.1157428526,470213.0600343933,1041477.4565033651,5203993.488994396,208583.71197244167,370.43606908425005,358.4442821612187,358.96804142195674,33139.471921935066,20921752.391185984,0.9769492326955291,0.01,0.9997037312538652,69071459.68148714,495667.274626747,4937390.974989398,4907461.291836818,10340519.541452963,24.000492823261258,1291.835658587194,21.062744732370355,813.5270239561669,1643.97203080075,400.40999987432156,399.2249223286168,419.65012281472406,2096.8831280473005,84.04615942457835,0.22345726217354062,3.0130840809402883,1.4464161631980401,13.353129609493584,16849.131701805785,205268.8221172382,135062.04610437405,135062.04610437405,31884.7704386122,2639.0,7604.0,3,9.502739726027398,0.808672619895984,0.19399900594619243,5.154665587705949,0.34469025598153674,0.2568469098330415,1.8524582464992712e-05,0.007163075967801992,0.009752319359553957,0.3277563360717158,0.1127738922441267,M2;M4;M6;Y1.5;Y4,2.0,48.0,5,wP,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,23.27153549208217,22.994987753033243,True,Thailand,THA,1,contact_reduction_mean,Thailand,THA,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,True,0.0,prospective_policy,4.086723819167002e-05,1.6177673822097892e-16,Thailand,adolescent_booster,True,True,0.1976821449825874,106.54854404896123,105.54854404896123,0.25,calibrated_country_scenario_analysis,,,,,,0.11026006963667634,0.11690542799359016,0.2110450706175745,0.16149559240596656,0.1301266958500581,0.13581180185081332,0.1127738922441267,0.12517755521507845,0.11214534385170216,0.11245333872113339,0.1119216163230009,0.11193022938008479,500.4745580513394,1242065.571599228,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,cocooning_adjunct,symptom_protective,country_timeline,cocooning_adjunct,2027-01-01,2051-01-01,2027,2051,3709770.1394192223,19787061.213326845,315302.94545458467,83623.44144326412,168776.3057613776,443471.17470002634,507387.45733500965,1034482.0734783002,4985357.981367585,196678.61860881996,319.2195969947335,308.05342711202206,308.5370825841953,28851.966360227707,19328201.54014061,0.97681011504239,0.01,0.9996997633549974,69071459.65789391,495667.2741471216,4937390.9724531695,4907461.291205225,10340519.537805516,24.000492823261258,1193.6101518491605,19.019944020239777,702.9389865859944,1418.7343080363876,374.23785742807365,430.7870952294205,416.83142215620796,2008.7867258483168,79.24915317940746,0.19256207252519497,2.5894983527481914,1.2432110156251561,11.625533663913275,17581.601459436744,186395.5307750808,119689.13282176643,119689.13282176643,33270.87331305901,2646.0,7296.0,2,16.09041095890411,0.8150383238846562,0.18748464460809589,5.333770144698124,0.4524331779714267,0.35656778491054864,1.716522159270854e-05,0.00715540410087338,0.009740169833228611,0.435520438815732,0.18023466700132285,M2;M4;M6;Y1.5;Y4,2.0,48.0,5,wP,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,23.27153549208217,22.994987753033243,True,Thailand,THA,1,contact_reduction_mean,Thailand,THA,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,Thailand,cocooning_adjunct,True,True,0.1976821449825874,96.21477965000393,95.21477965000393,0.25,calibrated_country_scenario_analysis,,,,True,False,0.2312082254772212,0.17462745568789995,0.14867137985918344,0.16712764824810777,0.16667270456933192,0.18513608074784138,0.18023466700132285,0.21002347352179773,0.1797707280191282,0.23516549501278805,0.23676955317491222,0.23669401021635228,500.4745580513394,1242065.571599228,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,current,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,4737878.468557002,24137470.098846905,399129.51193656103,108772.54962199964,219812.3430225727,537298.1906850727,595994.8312921557,1242065.571599228,5982472.9235481545,241363.7589811582,417.37081017294173,403.61784359294535,404.21153078026725,37359.90906124333,23564388.885393687,0.9762576106316712,0.01,0.9997403042740547,69071459.6606774,495667.27405952534,4937390.972627735,4907461.292813622,10340519.539500883,24.000492823261258,1456.0388244704973,24.076593901170952,914.3424916929739,1847.743443750997,453.4168963988833,506.01740021024597,500.4745580513394,2410.561536305873,97.25446334541991,0.2517695936334026,3.3928132243383398,1.6287190616356935,15.05370119243357,24688.65699660564,234565.17489878938,156759.84970526834,156759.84970526834,46720.043173078004,2289.0,7604.0,2,17.03013698630137,0.8066274342691038,0.19628728483783145,5.094573501417474,0.3324473339987785,0.2473298218233355,1.854062511700627e-05,0.007208336872645583,0.009816403384946763,0.3154040531160692,0.0,M2;M4;M6;Y1.5;Y4,2.0,48.0,5,wP,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,23.27153549208217,22.994987753033243,True,Thailand,THA,1,contact_reduction_mean,Thailand,THA,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,True,0.0,prospective_policy,4.086723819167002e-05,1.6177673822097892e-16,Thailand,current,True,True,0.1976821449825874,121.79447922973372,120.79447922973372,0.25,calibrated_country_scenario_analysis,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.4745580513394,1242065.571599228,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,maternal_immunization,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2051-01-01,2027,2051,3687736.166284414,19716804.97941261,307131.083762521,72690.71958770473,160459.95849452994,441338.8508037431,506413.7454068783,1020443.3157983263,4960713.958448683,188858.7978490874,181.59282265608522,170.4612355472993,170.94167218380807,22164.285049253715,19256225.887978777,0.9766402775746501,0.01,0.9997000752089694,69071459.65820442,495667.2741315341,4937390.971961737,4907461.2923358325,10340519.538429104,24.000492823261258,1189.3721018814354,18.526994765590835,611.0384825224222,1348.8270593581055,372.4384252318592,429.96038464108,411.1746829001809,1998.8567294675245,76.09825564662222,0.10954180324579402,1.4328978346685235,0.6887877725928974,8.930817357264388,17791.43092610644,183130.69292603398,118915.94845536369,118915.94845536369,33667.948040391544,2646.0,7296.0,2,16.07123287671233,0.8154958098775729,0.18703517989527105,5.346587741193622,0.45274039674023453,0.3564412365813498,0.0005319016004993732,0.007140720170490583,0.009720120719956978,0.4353476542492876,0.1831453379882375,M2;M4;M6;Y1.5;Y4,2.0,48.0,5,wP,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,23.27153549208217,22.994987753033243,True,Thailand,THA,1,contact_reduction_mean,Thailand,THA,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,Thailand,maternal_immunization,True,True,0.1976821449825874,93.72113382937424,92.72113382937424,0.25,calibrated_country_scenario_analysis,,,,True,False,0.33171816013952504,0.17859605996249173,0.15030513887353647,0.1784303991372883,0.17079207514297867,0.21753456837805363,0.1831453379882375,0.23049768414183958,0.18282515274925337,0.5649124993172367,0.5776667502361168,0.5770984764986,500.4745580513394,1242065.571599228,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,pregnancy_tdap_scaleup,symptom_protective,country_timeline,pregnancy_tdap_scaleup,2027-01-01,2051-01-01,2027,2051,4726177.909828125,24135524.7863123,389876.9166762609,94866.06132950619,209877.1294277056,536636.2656362787,596479.5350556464,1227981.862021431,5971707.598324969,232008.53620798592,237.38520711271087,223.608247510532,224.20024110313915,28700.41933905697,23562077.304809276,0.9762405215308085,0.01,0.9997373787272488,69071459.66223665,495667.2741123702,4937390.973340212,4907461.291037197,10340519.53848978,24.000492823261258,1455.9214778157805,23.518451814044464,797.4444948225064,1764.2279979343762,452.8583089299736,506.42892835554784,494.7997060727095,2406.2237853736256,93.4848950725524,0.14319730961356486,1.8796518320163544,0.9033864166092039,11.564469714358907,24566.47832437656,231195.24703636923,156198.25960826347,156198.25960826347,46488.836071928396,2289.0,7597.0,2,17.03013698630137,0.8071270946624127,0.19581831974535838,5.106774490254014,0.33294668689334944,0.24732845936833336,0.0005750556322385228,0.007195350800101659,0.009798593868686048,0.3153776865923232,8.059305828811425e-05,M2;M4;M6;Y1.5;Y4,2.0,48.0,5,wP,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,23.27153549208217,22.994987753033243,True,Thailand,THA,1,contact_reduction_mean,Thailand,THA,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,True,0.0,prospective_policy,4.086723819167002e-05,1.6177673822097892e-16,Thailand,pregnancy_tdap_scaleup,True,True,0.1976821449825874,118.97104726436503,117.97104726436503,0.25,calibrated_country_scenario_analysis,,,,,,0.12784924450902835,0.0012319510102016817,-0.0008132684010697666,0.01133894198483465,0.0017994774670538893,0.038759848672652586,8.059305828811425e-05,0.023181937149690857,9.809635190005661e-05,0.43123668132338255,0.44599018338732244,0.4453393235211386,500.4745580513394,1242065.571599228,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,targeted_pep_high_risk,symptom_protective,country_timeline,targeted_pep_high_risk,2027-01-01,2051-01-01,2027,2051,4694253.948959777,23875247.11970827,395091.9865248783,107736.27562873285,217246.21577112353,531594.4526973865,586255.0057266215,1225585.7340527407,5900455.7169223875,238568.46027091006,412.3761393381412,398.62455540970967,399.2120468369091,36964.933304158934,23668949.125627168,0.991359335756956,0.01,0.99962720764417,69071459.65148373,495667.2740884045,4937390.970842797,4907461.289197782,10340519.534128984,24.000492823261258,1440.2208107307192,23.83303922648669,905.631568265029,1826.1725675987109,448.6036081095362,497.7479979707826,493.8342169270228,2377.5137450755856,96.12813325738381,0.24875667034806326,3.3508396234960083,1.6085742764451534,14.89455073180005,22998.960217543965,233004.36671196786,213484.43642413875,213484.43642413875,43522.51377238815,2289.0,7289.0,2,16.03287671232877,0.8066058328800758,0.1966159313628556,5.086057844186062,0.3321667436582905,0.24711138560871246,1.8438335519013718e-05,0.0072176590478567944,0.00982714312188355,0.31510350315303115,0.010863730874229538,M2;M4;M6;Y1.5;Y4,2.0,48.0,5,wP,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,23.27153549208217,22.994987753033243,True,Thailand,THA,1,contact_reduction_mean,Thailand,THA,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,True,0.0,prospective_policy,4.086723819167002e-05,1.6177673822097892e-16,Thailand,targeted_pep_high_risk,True,True,0.1976821449825874,120.56242726719702,119.56242726719702,0.25,calibrated_country_scenario_analysis,,,,,,0.009526980813339359,0.010615591279795167,0.01634213092824577,0.01326808929143486,0.013709582587984936,0.011581269375516956,0.010863730874229538,0.0101158277975808,-0.004437214168464765,0.01196698646158545,0.012371326645983172,0.012368484228313381,500.4745580513394,1242065.571599228,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,timeliness_only,symptom_protective,country_timeline,timeliness_only,2027-01-01,2051-01-01,2027,2051,3869614.233539221,20420960.950702447,305385.327774768,71658.98520186174,176446.6244854747,375445.3013176102,465980.4137522501,913084.7002717219,4907772.425306346,171896.10630645463,313.5137893812977,302.29043101386924,302.6524265488945,24888.121648204855,19906044.50725875,0.9747849063182316,0.01,0.9996909176586113,69071459.6550148,495667.27404775727,4937390.971581918,4907461.289977702,10340519.535607377,24.000492823261258,1231.8487338520526,18.421685946341412,602.365719208663,1483.211038514295,316.8319683153586,395.6312794539706,367.9158914417158,1977.524611147596,69.26335439448152,0.18912017187968133,2.5410545847757176,1.2194995412539325,10.028352747323694,18576.54358027892,183861.08507026185,126062.46003731419,126062.46003731419,35153.67069684547,2646.0,7303.0,2,16.09041095890411,0.8131312253925861,0.1894922693834402,5.277260139707791,0.36533285560760287,0.2693383922509286,1.7912930386578734e-05,0.008950633015663775,0.008851737941901928,0.34751257171965066,0.15397260495506537,M2;M4;M6;Y1.5;Y4,2.0,48.0,5,wP,True,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,23.27153549208217,22.994987753033243,True,Thailand,THA,1,contact_reduction_mean,Thailand,THA,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,True,0.0,prospective_policy,4.086723819167002e-05,1.6177673822097892e-16,Thailand,timeliness_only,True,True,0.1976821449825874,93.18841591871671,92.18841591871671,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,0.3412034060901663,0.30123475599479455,0.21814688771381763,0.26486594468609437,0.1796415148009416,0.287813104038235,0.15397260495506537,0.23487159269919644,0.15524885435932312,0.24883633033323493,0.2510479013441892,0.2512523678761187,500.4745580513394,1242065.571599228,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
figure2_programme_reference,adolescent_booster,symptom_protective,country_timeline,adolescent_booster,2027-01-01,2051-01-01,2027,2051,7350731.737070801,36464045.83146094,302338.69219792326,414633.2818051503,903993.7802366397,1736700.843028395,865151.2876929609,3016485.412526506,13748707.438377667,237602.16883647724,1445.3170838024412,1425.3059931285102,1427.4343707813573,135303.97543835355,35433339.475432575,0.9717336260273379,0.003,0.999832038697441,72784716.29793824,682810.3403889802,6599216.080801258,6165078.110577326,13447104.531767562,24.000492823261258,2087.3943355215692,17.307461613555656,2530.136257276323,5516.26591519937,1096.509772623161,584.7002985082217,934.6570561120524,4260.032674561138,73.62095726646888,0.8273757409439101,8.697368323226788,4.422900907285392,41.92389422415539,19522.764522956808,520157.85129977425,258794.85293765354,258794.85293765354,38930.380196023696,2436.0,7100.0,3,8.438356164383562,0.8077006861411143,0.2015884844771843,4.960600813054773,0.5512646243720647,0.3987757592078529,0.000922819635283076,0.018798816414358068,0.02568475394124713,0.5058582343811764,-0.003572757968185236,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,adolescent_booster,True,True,6.999594011212859,2.4726379252611386,1.4726379252611386,0.25,calibrated_country_scenario_analysis,,,,,,-0.004995011690928974,-0.0041719508652871,-0.007010991052251558,-0.005097808552958494,-0.0037737229082903667,-0.004780967864036478,-0.003572757968185236,-0.004508445417121809,-0.0035748617317912235,-0.004730876083560043,-0.004736774895705231,-0.004736794278483281,929.9165197242646,3001185.94122431,within-profile annualised <18 symptomatic-case index versus the same production-runtime current-practice row
