analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,latent_duration,vaccine_disease_efficacy,infectious_duration_symptomatic,asymptomatic_duration_ratio,natural_immunity_duration,vaccine_protection_duration,PEP_effectiveness_sensitive,PEP_coverage,fitness_R,reporting_multiplier_factor,resolved_VE_sym,resolved_infectious_duration_asymptomatic,resolved_R_to_W_duration,resolved_W_to_S_duration,resolved_vaccine_recent_duration,resolved_vaccine_waned_duration,resolved_reporting_multiplier,sample_id,sample_design,uncertainty_schema_version,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,corr_latent_duration_child_adolescent_cases,corr_vaccine_disease_efficacy_child_adolescent_cases,corr_infectious_duration_symptomatic_child_adolescent_cases,corr_asymptomatic_duration_ratio_child_adolescent_cases,corr_natural_immunity_duration_child_adolescent_cases,corr_vaccine_protection_duration_child_adolescent_cases,corr_PEP_effectiveness_sensitive_child_adolescent_cases,corr_PEP_coverage_child_adolescent_cases,corr_fitness_R_child_adolescent_cases,corr_reporting_multiplier_factor_reported_cases
sensitivity,lhs_103,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,138256409.51919103,660028677.557226,22152636.578830868,5405636.9494468225,10968056.529913865,17727740.96532002,10392227.826273099,33525605.741039943,144833172.16847083,14202685.869265623,23401.563070398915,22857.557070080962,22884.679710294644,1904225.685344524,659797089.9376371,0.9996491249131084,0.997,0.9999834348478677,1336915575.5996287,7978469.575947674,78945023.73631862,88756327.49559425,175679820.80786052,24.000492823261258,2057.020704514009,69.04007909304607,2822.975582015799,5727.827461532407,935.639348909909,487.853219723989,795.1235087805546,3434.9941633251606,336.8437101392754,0.7293243671162664,11.936858889492079,5.427537079902501,45.162334131601824,43728.16519594273,9011535.060975034,3622601.0738024395,3622601.0738024395,1601667.5381602584,0.0,8680.0,3,9.819178082191781,0.8079606986480703,0.20947030670073255,4.773946320843874,0.3908865221334562,0.3047140939189572,4.034801842476541e-05,0.007821090240706523,0.010703383735413364,0.3723217001389115,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,8.177141111412483,0.9223018978735393,25.365896895162017,0.921503214560861,7143.5123035346705,1047.414570641622,0.7547703673724853,0.286098002517075,0.9806939853921418,0.8841747123833802,0.9085904680865169,23.374755529111162,3571.7561517673353,3571.7561517673353,523.707285320811,523.707285320811,0.862108511291082,103,latin_hypercube_inverse_cdf,1,China,4.146450779474111,16.650403625869725,15.650403625869725,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_104,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,25180117.573541135,121432525.60389374,3560724.676857435,787455.6602610844,1519435.1354334224,3185715.7973502884,2920433.1654706188,6893604.623081991,31178732.140747033,2297063.690910409,3642.817658867403,3567.3138281826764,3570.942773936755,285372.1519316616,92483407.55990139,0.7616032615641809,0.997,0.7409493693102571,1336915575.5520837,7978469.576920059,78945023.76646331,88756327.52760902,175679820.8709924,24.000492823261258,378.452070146396,11.097221427920655,411.23148323783147,793.4917430408631,168.13654143173977,137.0969484182872,163.49494581603483,739.4629371252048,54.47923462623445,0.11353069347015299,1.862951567650172,0.8469170009868244,6.768143383397713,30334.45500530762,1785151.4320343994,2579453.1249222076,2579453.1249222076,1111085.078698072,0.0,8766.0,3,11.823287671232876,0.8114307284643487,0.2073589217412582,4.82255594118008,0.41439956818728546,0.3139959190126719,3.2450448118898857e-05,0.0100026308239758,0.013755590020826968,0.39060889689436373,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,4.683723885206435,0.8888948430025908,24.20033851261686,0.6565086369805229,15094.066576674519,1865.503499708359,0.6666501223702492,0.44369654953243626,0.8059064961342077,0.802736958468742,0.8692880505912833,15.887731251385349,7547.033288337259,7547.033288337259,932.7517498541795,932.7517498541795,0.7827031858424666,104,latin_hypercube_inverse_cdf,1,China,4.146450779474111,2.676318137635798,1.676318137635798,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_105,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,57431300.12350056,267431127.139641,12729311.58080343,2243239.6313896496,4406118.904651199,8130142.810359938,5129670.949228713,15503053.390978301,68737233.73235261,8142741.973860486,9353.42513345772,9140.513912044846,9150.973952984268,777928.6311677301,267351273.29995653,0.9997014040940614,0.997,0.999995857722922,1336915575.5564682,7978469.577936329,78945023.75873145,88756327.63949071,175679820.9761585,24.000492823261258,833.4658542587699,39.6716966506318,1171.4827987278575,2300.9991593055643,429.09480335656536,240.80750792643815,367.68439897711716,1630.2342406262483,193.1206139318925,0.2915053513958447,4.773433328145961,2.170327530392354,18.450057158704563,25495.30668820523,3308615.0818715086,1745677.539771962,1745677.539771962,933837.6058917965,0.0,8766.0,3,11.852054794520548,0.8091778966012418,0.21475174089780663,4.6565396667767525,0.43941368691529004,0.3328659853910289,3.972005478704163e-05,0.011715135783219931,0.01602924052311496,0.4116295905541681,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,11.760390386510787,0.893014948885657,21.89941479248106,0.6296750915212233,10842.61268849751,1681.1198723024802,0.43150034954359273,0.3492536084772663,1.2218505221146174,1.2688804456713485,0.8741352339831259,13.789516013716742,5421.306344248755,5421.306344248755,840.5599361512401,840.5599361512401,1.2372132076423463,105,latin_hypercube_inverse_cdf,1,China,4.146450779474111,9.567627535099625,8.567627535099625,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_106,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,128484338.42941089,630702716.8252821,24508094.470272567,4717431.2589569315,9697392.337581996,17055974.56708607,12470224.436267287,34243630.26231029,158812513.13510394,15671228.711874489,20639.53095896542,20219.709002754913,20241.425931130354,1670022.4479365747,630203762.2892039,0.9992088910943816,0.997,0.9999980647070544,1336915575.3688984,7978469.571134487,78945023.74541235,88756327.77803226,175679821.0945791,24.000492823261258,1965.6245118444294,76.38101112336227,2463.57522461255,5064.250901558859,900.1846861567146,585.4027860295963,812.1528247223904,3766.540818129795,371.67299634197195,0.643243906893666,10.559300478090359,4.8006391613420805,39.60775881680673,58072.82719643876,8008497.554579755,3197864.1110828677,3197864.1110828677,2127081.2927294667,7.0,8766.0,3,11.852054794520548,0.8149614467453076,0.20371616452859478,4.908790631877591,0.45222885678291236,0.34613224916630064,3.977627032425774e-05,0.011419737223545365,0.015725877842044836,0.42504346544699784,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,10.983518867949847,0.9184378158537145,25.129968583754945,0.7944183485067751,10040.70488612631,1838.3544028994459,0.8165110903302171,0.27170350424601003,1.013716846979302,1.0928008941671516,0.9040444892396642,19.963708140333743,5020.352443063155,5020.352443063155,919.1772014497229,919.1772014497229,1.0655280441898727,106,latin_hypercube_inverse_cdf,1,China,4.146450779474111,18.420817027773708,17.420817027773708,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_107,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,40779792.85399464,187835826.43678552,7401800.06226356,1852482.5951891835,3554251.9938869323,7393767.830467358,4913488.086068234,14159738.511724776,61671725.03696744,5424574.636032917,7861.126959466442,7724.063069811189,7733.411795078476,651521.5096822665,187703945.35978252,0.9992978917839862,0.997,0.9999210332164263,1336915575.4712608,7978469.57438343,78945023.72340044,88756327.52279606,175679820.82057995,24.000492823261258,585.4021154006102,23.068173395982576,967.4184896728525,1856.1303111685493,390.2302122732217,230.65901000255946,335.825131841253,1462.6622641560582,128.65410549919625,0.24499694434241262,4.033722880063812,1.8341257033203395,15.452071851841561,25565.812028695807,3101371.515206814,531294.9581816483,531294.9581816483,936420.0630338065,0.0,8288.0,2,19.65753424657534,0.8075868430048286,0.21710338026339568,4.606100553509452,0.5030188488635887,0.3784679974990231,4.689072935683564e-05,0.010522068901514798,0.014402447987639436,0.47804744124507764,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,9.289919939100681,0.8851832936428986,24.069390199076746,0.7668322444560399,21124.526087157734,1211.0811961536908,0.7498744089736926,0.15071761018148078,1.0086306609797435,0.8599431176335306,0.8649215219328219,18.457184509046233,10562.263043578867,10562.263043578867,605.5405980768454,605.5405980768454,0.8384816604171298,107,latin_hypercube_inverse_cdf,1,China,4.146450779474111,5.563353967729549,4.563353967729549,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_108,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,37018323.72105248,172084653.65359834,6506535.173709409,1652826.060800271,3271436.3423651145,6745455.982653647,4248752.030194984,12647034.073648902,55913243.64690643,4743287.887612397,6681.8161185486715,6546.075534324784,6555.582237876774,575969.5333701972,172054079.5475884,0.9998223310134821,0.997,0.9999554908931608,1336915575.4790673,7978469.572593899,78945023.68022451,88756327.56328021,175679820.8160986,24.000492823261258,536.3125990776435,20.278024309050483,863.1522347051667,1708.436027588368,356.01344020885284,199.45361002560892,299.9484688065018,1326.0889248996607,112.49609439751259,0.20824298349760467,3.4185446732764446,1.5547810205424035,13.660213027617884,10567.40440937469,2569450.9263568423,606680.7636041178,606680.7636041178,387061.0286925808,6804.0,8680.0,3,10.797260273972602,0.8037620818925508,0.21511693771118806,4.648634415494429,0.44910651985232425,0.336174612252094,4.3386334548182046e-05,0.008337665399584564,0.011366317381786662,0.42935915073640485,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,11.419563026813657,0.9148711370587733,25.186246442747052,0.5313536056364306,15328.461287373837,868.5258041106861,0.8156055759697705,0.18513072650263135,1.1373847945710018,0.8341369449897802,0.8998483965397334,13.382802859801371,7664.2306436869185,7664.2306436869185,434.26290205534303,434.26290205534303,0.8133195281276263,108,latin_hypercube_inverse_cdf,1,China,4.146450779474111,4.890453399189347,3.8904533991893473,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_109,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,65165101.8331234,321748762.90902036,8761455.573353365,1566963.826932068,3126447.975488598,7347304.847557361,7921130.020565475,16835398.695054904,77534089.97405455,5325224.2857833775,6893.66050020056,6731.152976766553,6738.637890681899,554430.1207944247,284511818.2201921,0.8842670151948412,0.997,0.004956966941997647,1336915575.811084,7978469.5856694095,78945023.74758705,88756327.56693341,175679820.90018988,24.000492823261258,1002.7501673115696,27.305624931205184,818.3125610005887,1632.7190236843255,387.77797669077404,371.8498906951924,399.2835022428801,1838.8684193828126,126.2978229129187,0.21484524625569187,3.5151973110246972,1.5981961497165886,13.149364882268326,49993.80425152136,3118171.0663511446,2392850.897591914,2392850.897591914,1831164.2629564195,0.0,8766.0,2,23.646575342465752,0.8114782023553074,0.20253411775059374,4.937439731667473,0.37990379732482427,0.2848023189851345,2.408353476684546e-05,0.010632607286003274,0.014648717032304397,0.35459838947174965,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,6.860764487273473,0.8572863700924138,20.611807311132726,0.6355283815042245,13885.970129680569,2381.4642012294007,0.9393752893916172,0.19522558489232583,0.7869737467051625,0.8215949200735899,0.832101611873428,13.099388540321122,6942.985064840284,6942.985064840284,1190.7321006147004,1190.7321006147004,0.8010905124391703,109,latin_hypercube_inverse_cdf,1,China,4.146450779474111,6.585300630209898,5.585300630209898,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_110,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,36700686.87479625,170499534.518049,5316026.687000781,1614163.293040663,3130398.8143205466,6643765.670159442,4254210.312195386,12512139.27539549,54985782.81156705,3878838.247168597,6530.640707036775,6399.729224737762,6407.575941920359,553593.5781003212,170461820.2506799,0.9997788013470201,0.997,0.9999644840839615,1336915575.6443923,7978469.587011006,78945023.78186369,88756327.5944267,175679820.9633014,24.000492823261258,531.3724759656014,16.567730058358528,842.9614489348402,1634.782262513684,350.6464018462451,199.70984379590618,296.7491818357307,1304.0924259863589,91.99402683951008,0.20353150710640344,3.3421185101498185,1.519678510975555,13.129524676394112,12200.782734129269,2411876.5974281,907871.4263959161,907871.4263959161,446888.1225290574,0.0,8687.0,2,19.638356164383563,0.8043513910515878,0.21525388311785174,4.645676935140347,0.49686233568443644,0.369205944428832,4.233277270701911e-05,0.013673390537963364,0.018671109107748145,0.46447550326601783,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,10.018768499706239,0.8471641092474776,22.640391797356806,0.6798142565730338,16366.816861281572,1619.0158804174205,0.6128438121091517,0.2792790710664975,1.1333500020525347,0.6857038346301867,0.8201930697029148,15.39126111824233,8183.408430640786,8183.408430640786,809.5079402087102,809.5079402087102,0.6685908381909162,110,latin_hypercube_inverse_cdf,1,China,4.146450779474111,3.9956413182022126,2.9956413182022126,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_111,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,102276590.24252675,489216791.98274475,12836328.492286298,3868679.882180868,7681172.737579808,14290121.48285973,8624017.753257733,26782819.118298333,116736050.52744372,8473140.583796186,16123.525188667052,15738.320636473602,15754.52900389587,1324372.8880708923,489110599.446261,0.9997829335823626,0.997,0.9999993791891016,1336915575.513365,7978469.572028469,78945023.7331109,88756327.75260936,175679821.05774873,24.000492823261258,1524.6747670022428,40.00522155795331,2020.3333944790145,4011.32434398943,754.2077688728396,404.8462837837283,635.2054977493342,2768.6174764894417,200.95664531270978,0.5024997590669947,8.218993486987943,3.7364862128680287,31.410022068888313,35597.68785255595,6129569.981124811,3248678.601512368,3248678.601512368,1303865.8449957524,0.0,8766.0,3,11.334246575342465,0.8072951896047565,0.20906189631801145,4.7832724069376304,0.4431436290829252,0.332247707731161,3.687030685617338e-05,0.018234458328749988,0.02503556405666139,0.3998367363906577,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,8.35202219030813,0.840797975627231,24.780402505701606,0.5749138294736929,9315.284608159976,3224.9774455300885,0.829433359027995,0.3443303829046709,1.1557722909014916,0.6723764133891289,0.8127035007379189,14.246596100452404,4657.642304079988,4657.642304079988,1612.4887227650443,1612.4887227650443,0.6555960271829132,111,latin_hypercube_inverse_cdf,1,China,4.146450779474111,9.648063774442567,8.648063774442567,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_112,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,131296610.66307603,630367246.1921133,17337835.301416148,4847195.5042914925,9791420.540603003,17698090.235909715,11582274.697095195,34127560.4372964,150774743.92549273,11354841.117165662,20685.745632404298,20205.586002808708,20230.853253904792,1703838.9659043234,629930517.686176,0.9993071840128505,0.9970000000000001,0.9999965312947264,1336915575.3801816,7978469.5689459415,78945023.74937733,88756327.7031728,175679821.02149606,24.000492823261258,1964.578996592272,54.03444941864488,2531.3417622839575,5113.3550739947295,934.0744348041835,543.7188333386448,809.40000838844,3575.9098345831408,269.3016546661597,0.6446842161257625,10.551925053372894,4.7981316518366,40.40978187788574,51051.72175721348,7532321.267882608,1373414.0027006054,1373414.0027006054,1869913.4785532602,0.0,8766.0,3,11.324657534246576,0.8086610419823498,0.20828590231520616,4.801093059513293,0.4007177872486831,0.30873348397805367,3.740668688074239e-05,0.007708930155926733,0.010554307157557664,0.38241714324831805,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,8.544002994124906,0.9134174873183785,23.306472745546365,0.7434941679226621,9149.801799687222,1081.5661474196647,0.30233896403852034,0.11581507380245865,1.073149653899849,0.7170572619223334,0.8981382203745629,17.328226561162197,4574.900899843611,4574.900899843611,540.7830737098324,540.7830737098324,0.6991617832181085,112,latin_hypercube_inverse_cdf,1,China,4.146450779474111,13.031494232640572,12.031494232640572,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
