country,iso3,year,infant_0_2m,infant_3_11m,child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y,elderly_65plus,births,total_population,source,source_type
Japan,JPN,2027,124683.66666666666,623418.3333333334,3049239.0,4341009.0,8361910.0,26837370.0,41395126.0,36999584.0,748102.0,121732340.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2028,124713.66666666666,623568.3333333334,3026771.0,4192704.0,8207045.0,26743746.0,41068979.0,37036823.0,748282.0,121024350.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2029,124945.5,624727.5,3022012.0,4064533.0,8027195.0,26680409.0,40656714.0,37107555.0,749673.0,120308091.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2030,125393.83333333333,626969.1666666667,3019561.0,3969352.0,7828137.0,26644390.0,40136389.0,37233928.0,752363.0,119584120.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2031,125908.16666666666,629540.8333333334,3022414.0,3896224.0,7616254.0,26611732.0,39730382.0,37219631.0,755449.0,118852086.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2032,126555.33333333333,632776.6666666667,3029629.0,3845595.0,7400724.0,26568232.0,39270345.0,37240278.0,759332.0,118114135.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2033,127264.5,636322.5,3040621.0,3823179.0,7170837.0,26531286.0,38593794.0,37449168.0,763587.0,117372472.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2034,128045.83333333333,640229.1666666667,3054436.0,3819546.0,6939350.0,26473510.0,37916277.0,37655354.0,768275.0,116626748.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2035,128927.83333333333,644639.1666666667,3070004.0,3819283.0,6739931.0,26382889.0,37182330.0,37908147.0,773567.0,115876151.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2036,129720.0,648600.0,3087800.0,3824816.0,6569825.0,26273547.0,36370806.0,38220452.0,778320.0,115125566.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2037,130407.83333333333,652039.1666666667,3106639.0,3835569.0,6436056.0,26126547.0,35514175.0,38575972.0,782447.0,114377405.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2038,131080.5,655402.5,3125554.0,3850478.0,6336478.0,25943598.0,34621773.0,38969248.0,786483.0,113633612.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2039,131624.3333333333,658121.6666666667,3143954.0,3868788.0,6263233.0,25731340.0,33742714.0,39354756.0,789746.0,112894531.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2040,131858.3333333333,659291.6666666667,3160148.0,3889718.0,6216287.0,25482088.0,32971374.0,39647539.0,791150.0,112158304.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2041,131778.16666666666,658890.8333333334,3172647.0,3912158.0,6200133.0,25186346.0,32325157.0,39835336.0,790669.0,111422446.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2042,131481.5,657407.5,3180695.0,3934996.0,6205430.0,24866454.0,31770399.0,39945496.0,788889.0,110692359.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2043,131105.3333333333,655526.6666666667,3183277.0,3957918.0,6216173.0,24539987.0,31287897.0,40000500.0,786632.0,109972384.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2044,130523.0,652615.0,3180360.0,3979437.0,6234337.0,24203420.0,30869035.0,40009806.0,783138.0,109259533.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2045,129792.33333333333,648961.6666666667,3172306.0,3996855.0,6258937.0,23868177.0,30508186.0,39968778.0,778754.0,108551993.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2046,128855.5,644277.5,3160153.0,4008958.0,6288092.0,23525315.0,30215030.0,39879906.0,773133.0,107850587.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2047,127527.0,637635.0,3144240.0,4015243.0,6320166.0,23166467.0,29982678.0,39764015.0,765162.0,107157971.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2048,126036.66666666666,630183.3333333334,3122793.0,4015295.0,6353741.0,22808374.0,29768239.0,39649668.0,756220.0,106474330.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2049,124409.16666666666,622045.8333333334,3096019.0,4008648.0,6387551.0,22463697.0,29557448.0,39537021.0,746455.0,105796839.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Japan,JPN,2050,122628.5,613142.5,3063895.0,3996291.0,6418966.0,22137099.0,29369610.0,39401531.0,735771.0,105123163.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1950,7973.833333333332,39869.166666666664,178030.54350829907,207343.8788488767,352280.7220279422,975901.3850497261,704896.0618549666,306119.7885740605,47843.0,1862247.4796621385,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1951,8088.5,40442.5,180590.6884392965,210325.5603623275,357346.6488459767,989935.2071953737,715032.7274185019,310521.9041299193,48531.0,1897595.3079178885,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1952,8272.25,41361.25000000001,184693.24626840212,215103.61831084426,365464.6493065625,1012423.9992238277,731276.4393135566,317576.1663397076,49633.5,1939490.4458598725,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1953,8464.833333333332,42324.16666666667,188993.02456457584,220111.36974804252,373972.90285051434,1035993.8851094318,748301.0280616161,324969.5450094676,50789.0,2021050.5372065261,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1954,8679.25,43396.25000000001,193780.27231708774,225686.854147831,383445.7442042954,1062235.9086419544,767255.7086538954,333201.11719349725,52075.5,2034994.1383352873,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1955,8926.916666666666,44634.583333333336,199309.88767677112,232126.939509732,394387.557069992,1092547.3326367685,789149.7275890892,342709.1749202504,53561.5,2075383.6019838809,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1956,9162.666666666666,45813.333333333336,204573.44146295695,238257.15535388343,404802.89643643063,1121400.299824295,809990.2994490028,351759.7453472305,54976.0,2116741.105806253,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1957,9414.166666666666,47070.833333333336,210188.64306306612,244796.9190221934,415914.0644137766,1152180.8777571179,832223.1894713498,361414.9668207639,56485.0,2179878.048780488,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1958,9705.416666666666,48527.083333333336,216691.33676498182,252370.3033895703,428781.37126626977,1187826.378047116,857970.0253322189,372596.2123641698,58232.5,2227716.143840857,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1959,9966.666666666666,49833.333333333336,222524.22510704354,259163.5966633118,440323.2902884632,1219800.238822265,881064.8265979768,382625.74162842665,59800.0,2267814.479123213,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1960,10183.333333333332,50916.666666666664,227361.70826154447,264797.5878951229,449895.5357295167,1246317.635318401,900218.4097848893,390943.69253339246,61100.0,2301404.949338958,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1961,10401.666666666666,52008.333333333336,232236.40282492622,270474.9175210249,459541.41382780916,1273039.0117875845,919519.3282270859,399325.62767608877,62410.0,2331689.4567735186,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1962,10568.999999999998,52845.0,235972.42827655617,274826.0922877467,466934.13261459203,1293518.6010815236,934311.7878575936,405749.64514423156,63414.0,2453817.2812753934,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1963,10582.083333333334,52910.41666666667,236264.5378362703,275166.29868136,467512.14897391724,1295119.8438699443,935468.3696115727,406251.9214104161,63492.5,2510676.578749654,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1964,10387.166666666666,51935.833333333336,231912.6635676635,270097.87349243445,458900.80970983097,1271264.3860220741,918237.5115061157,398768.96480783337,62323.0,2612904.578232433,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1965,10081.666666666664,50408.33333333333,225091.8123198171,262153.94585558074,445403.9436379454,1233874.8569625218,891230.9592125688,387040.65403183154,60490.0,2665109.9264219943,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1966,9919.083333333334,49595.41666666667,221461.8393834974,257926.28551201787,438221.07792429335,1213976.6105917676,876858.4050596203,380798.99164122075,59514.5,2659628.189659025,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1967,9968.499999999998,49842.5,222565.1576568124,259211.2688968117,440404.2862114259,1220024.616792617,881226.8953787892,382696.1242899302,59811.0,2671565.1241736645,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1968,10089.333333333332,50446.66666666667,225262.9848006687,262353.3024683987,445742.65386124427,1234813.1648385392,891908.701386875,387334.9815253919,60536.0,2672907.099964677,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1969,10193.416666666666,50967.083333333336,227586.8372852732,265059.7851793726,450341.01330581197,1247551.7141553368,901109.7880793572,391330.79717166204,61160.5,2725026.7332026376,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1970,10260.833333333332,51304.16666666667,229092.0387745006,266812.82322034764,453319.45429112436,1255802.704065096,907069.4991555926,393918.959587861,61565.0,2796121.3552547917,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1971,10325.833333333334,51629.16666666667,230543.28372085092,268503.020589891,456191.1279234404,1263757.923013937,912815.5741116665,396414.34485935076,61955.0,2757354.577417775,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1972,10340.583333333332,51702.916666666664,230872.60468944575,268886.565377595,456842.77694000443,1265563.1457754048,914119.4911209294,396980.6053632657,62043.5,2873581.584919642,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1973,10182.833333333332,50914.16666666667,227350.54483888025,264784.58637689566,449873.44593234506,1246256.441326487,900174.2092083042,390924.49726207333,61097.0,3039954.2243009256,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1974,9849.0,49245.00000000001,219897.09964006074,256103.90604049744,435124.82468739874,1205399.2527251327,870662.9575749306,378108.454444653,59094.0,3061072.2610722613,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1975,9437.25,47186.25,210704.02107606488,245397.15578035175,416933.876716535,1155006.0003838215,834263.7827570324,362301.14851333137,56623.5,3131484.3490764294,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1976,9132.166666666666,45660.833333333336,203892.47268043875,237464.06274202076,403455.41880895925,1117667.4663175312,807294.0642773067,350588.8337967622,54793.0,3097574.7639776133,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1977,8935.166666666666,44675.833333333336,199494.08415073098,232341.46456048175,394752.0387233244,1093557.033503352,789879.0371027448,343025.89689701644,53611.0,3084815.0066171815,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1978,8711.833333333332,43559.166666666664,194507.7553607069,226534.1197523072,384885.2626533153,1066223.717115027,770136.1128946964,334452.00904112856,52271.0,3189784.58534204,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1979,8551.666666666666,42758.333333333336,190931.73896726427,222369.30008017604,377809.1642926596,1046621.2417051909,755977.1948619095,328303.123795227,51310.0,3070432.649153252,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1980,8473.25,42366.25,189180.94217942376,220330.22863820134,374344.7477695706,1037023.9839733201,749045.0711008001,325292.66541000665,50839.5,3150687.9028259795,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1981,8367.416666666666,41837.083333333336,186818.01771549444,217578.24061343205,369669.07403490215,1024071.2556848228,739689.2823902697,321229.66631411953,50204.5,3122364.574911375,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1982,8291.416666666666,41457.083333333336,185121.17747053102,215602.00984288906,366311.42486480955,1014769.7689138704,732970.7947493219,318311.9850736084,49748.5,3175976.762002043,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1983,8324.833333333332,41624.16666666667,185867.2662185906,216470.94464441072,367787.759642449,1018859.5673734668,735924.8666177649,319594.8690401051,49949.0,3197145.2345900275,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1984,8420.25,42101.25,187997.61937701507,218952.06770611214,372003.22926937445,1030537.4208304192,744359.8099827707,323257.96665017656,50521.5,3190294.266228846,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1985,8512.416666666666,42562.083333333336,190055.410288122,221348.6808993364,376075.11521468416,1041817.5133399294,752507.4495999727,326796.29499667353,51074.5,3207391.3589550364,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1986,8669.833333333332,43349.16666666667,193570.02785691136,225441.99222121766,383029.71969089576,1061083.4217942376,766423.2644615411,332839.60625031986,52019.0,3222387.412500774,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1987,8986.333333333332,44931.666666666664,200636.4744033708,233671.953259071,397012.5613005578,1099819.2186759012,794402.2294399617,344990.21299534297,53918.0,3226111.410279423,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1988,9297.666666666666,46488.333333333336,207587.56558229987,241767.56527524267,410767.1416727794,1137922.6776411184,821924.4551270023,356942.4686034015,55786.0,3215146.1010892745,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1989,9474.999999999998,47375.0,211546.85948721447,246378.7704065096,418601.6564029955,1159626.1467733406,837600.9262892137,363750.39149792737,56850.0,3247829.0676416815,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1990,9770.166666666666,48850.833333333336,218137.0,254054.0,431642.0,1195751.0,863694.0,375082.0,58621.0,3396981.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1991,10010.5,50052.5,226839.0,259730.0,428154.0,1224176.0,893451.0,388520.0,60063.0,3480933.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1992,9921.5,49607.5,232863.0,263219.0,422542.0,1239491.0,915615.0,398987.0,59529.0,3532246.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1993,9744.166666666666,48720.833333333336,236955.0,268783.0,420441.0,1246715.0,935094.0,407157.0,58465.0,3573610.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1994,9645.333333333332,48226.66666666667,238796.0,276275.0,421670.0,1254002.0,957266.0,415150.0,57872.0,3621031.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1995,9613.0,48065.0,238747.0,285435.0,425786.0,1262026.0,982079.0,422684.0,57678.0,3674435.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1996,9559.833333333332,47799.16666666667,237262.0,295201.0,431680.0,1269139.0,1009296.0,429446.0,57359.0,3729383.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1997,9534.333333333332,47671.66666666667,234994.0,302583.0,437475.0,1270972.0,1038151.0,435570.0,57206.0,3776951.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1998,9487.5,47437.5,232508.0,305640.0,442941.0,1264350.0,1067245.0,441768.0,56925.0,3811377.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,1999,9392.166666666666,46960.833333333336,229874.0,304909.0,449426.0,1251196.0,1096205.0,447598.0,56353.0,3835561.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,2000,9373.833333333332,46869.16666666667,227162.0,301258.0,458028.0,1236211.0,1125097.0,453577.0,56243.0,3857576.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,2001,9304.833333333332,46524.16666666667,225816.0,296836.0,468460.0,1228270.0,1156252.0,460300.0,55829.0,3891763.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
New_Zealand,NZL,2002,9226.833333333332,46134.16666666667,225931.0,294794.0,479655.0,1235677.0,1192237.0,467461.0,55361.0,3951116.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
