year,source_age_group,reported_cases,source_sheet,country,iso3,normalized_age_group,age_start_years,age_end_years_exclusive,is_unknown_age,age_group_note,wpp_population_denominator,reported_incidence_per_100k,total_reported_cases_known_age,reported_case_share_known_age,model_age_groups,model_age_alignment,target_role,target_strength,source,source_type
2021,15-19,52.0,JP,Japan,JPN,15-19,15.0,20.0,False,,5787237.0,0.8985289525899838,712.0,0.07303370786516854,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2021,20-29,31.0,JP,Japan,JPN,20-29,20.0,30.0,False,,12104558.0,0.2561018750127018,712.0,0.04353932584269663,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2021,30-39,93.0,JP,Japan,JPN,30-39,30.0,40.0,False,,13502556.0,0.6887584839492612,712.0,0.1306179775280899,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2021,40-49,83.0,JP,Japan,JPN,40-49,40.0,50.0,False,,18056425.0,0.4596701728055249,712.0,0.11657303370786516,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2021,50-59,59.0,JP,Japan,JPN,50-59,50.0,60.0,False,,16898250.0,0.34914858047430947,712.0,0.08286516853932584,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2021,60-69,36.0,JP,Japan,JPN,60-69,60.0,70.0,False,,15383722.0,0.23401358916912307,712.0,0.05056179775280899,middle_adult_40_64y;elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2021,70+,42.0,JP,Japan,JPN,70+,70.0,inf,False,,28804415.0,0.14581098071250537,712.0,0.05898876404494382,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2022,00-01,14.0,JP,Japan,JPN,00-01,0.0,1.0,False,Interpreted as age <1 year because the worksheet has a separate 01-04 bin.,798540.0,1.7531995892503822,469.0,0.029850746268656716,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2022,01-04,13.0,JP,Japan,JPN,01-04,1.0,5.0,False,,3495529.0,0.3719036517791728,469.0,0.02771855010660981,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2022,05-09,104.0,JP,Japan,JPN,05-09,5.0,10.0,False,,5059642.0,2.0554813957193017,469.0,0.22174840085287847,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2022,10-14,82.0,JP,Japan,JPN,10-14,10.0,15.0,False,,5469672.0,1.499175818952215,469.0,0.17484008528784648,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2022,15-19,44.0,JP,Japan,JPN,15-19,15.0,20.0,False,,5714786.0,0.7699325924015353,469.0,0.09381663113006397,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2022,20-29,16.0,JP,Japan,JPN,20-29,20.0,30.0,False,,12115107.0,0.13206651827342508,469.0,0.03411513859275053,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2022,30-39,44.0,JP,Japan,JPN,30-39,30.0,40.0,False,,13253045.0,0.33199917452932515,469.0,0.09381663113006397,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2022,40-49,45.0,JP,Japan,JPN,40-49,40.0,50.0,False,,17513265.0,0.2569480904902655,469.0,0.09594882729211088,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2022,50-59,40.0,JP,Japan,JPN,50-59,50.0,60.0,False,,17334149.0,0.2307583718127726,469.0,0.08528784648187633,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2022,60-69,16.0,JP,Japan,JPN,60-69,60.0,70.0,False,,15086909.0,0.1060522072480188,469.0,0.03411513859275053,middle_adult_40_64y;elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2022,70+,51.0,JP,Japan,JPN,70+,70.0,inf,False,,29156942.0,0.17491546267094815,469.0,0.10874200426439233,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2023,00-01,20.0,JP,Japan,JPN,00-01,0.0,1.0,False,Interpreted as age <1 year because the worksheet has a separate 01-04 bin.,769927.0,2.5976488680095646,966.0,0.020703933747412008,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2023,01-04,15.0,JP,Japan,JPN,01-04,1.0,5.0,False,,3372193.0,0.44481439822691055,966.0,0.015527950310559006,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2023,05-09,201.0,JP,Japan,JPN,05-09,5.0,10.0,False,,4940486.0,4.068425656909057,966.0,0.2080745341614907,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2023,10-14,280.0,JP,Japan,JPN,10-14,10.0,15.0,False,,5405726.0,5.179692792420481,966.0,0.2898550724637681,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2023,15-19,106.0,JP,Japan,JPN,15-19,15.0,20.0,False,,5670111.0,1.8694519384188424,966.0,0.10973084886128365,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2023,20-29,46.0,JP,Japan,JPN,20-29,20.0,30.0,False,,12158799.0,0.37832683968211006,966.0,0.047619047619047616,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2023,30-39,81.0,JP,Japan,JPN,30-39,30.0,40.0,False,,13027963.0,0.6217395612806085,966.0,0.08385093167701864,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2023,40-49,68.0,JP,Japan,JPN,40-49,40.0,50.0,False,,16925114.0,0.40176981968924996,966.0,0.07039337474120083,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2023,50-59,65.0,JP,Japan,JPN,50-59,50.0,60.0,False,,17798894.0,0.36519123042139584,966.0,0.06728778467908902,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2023,60-69,36.0,JP,Japan,JPN,60-69,60.0,70.0,False,,14918295.0,0.2413144397533364,966.0,0.037267080745341616,middle_adult_40_64y;elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2023,70+,48.0,JP,Japan,JPN,70+,70.0,inf,False,,29383439.0,0.16335732519260254,966.0,0.049689440993788817,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2024,00-01,137.0,JP,Japan,JPN,00-01,0.0,1.0,False,Interpreted as age <1 year because the worksheet has a separate 01-04 bin.,752448.0,18.207238241047886,3969.0,0.0345175107079869,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2024,01-04,301.0,JP,Japan,JPN,01-04,1.0,5.0,False,,3260887.0,9.230617313632763,3969.0,0.07583774250440917,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2024,05-09,780.0,JP,Japan,JPN,05-09,5.0,10.0,False,,4806617.0,16.22762953653266,3969.0,0.1965230536659108,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2024,10-14,1427.0,JP,Japan,JPN,10-14,10.0,15.0,False,,5332572.0,26.7600699999925,3969.0,0.35953640715545476,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2024,15-19,401.0,JP,Japan,JPN,15-19,15.0,20.0,False,,5652814.0,7.09381203768601,3969.0,0.10103300579491056,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2024,20-29,175.0,JP,Japan,JPN,20-29,20.0,30.0,False,,12195983.0,1.4348986875432674,3969.0,0.04409171075837742,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2024,30-39,246.0,JP,Japan,JPN,30-39,30.0,40.0,False,,12784596.0,1.9241906431771487,3969.0,0.06198034769463341,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2024,40-49,255.0,JP,Japan,JPN,40-49,40.0,50.0,False,,16318240.0,1.562668523076018,3969.0,0.06424792139077853,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2024,50-59,133.0,JP,Japan,JPN,50-59,50.0,60.0,False,,18208924.0,0.7304110885409814,3969.0,0.03350970017636684,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2024,60+,114.0,JP,Japan,JPN,60+,60.0,inf,False,,44439961.0,0.2565258776892266,3969.0,0.02872260015117158,middle_adult_40_64y;elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2015,00-00,90.0,NZ,New_Zealand,NZL,00-00,0.0,1.0,False,,58920.0,152.74949083503054,1168.0,0.07705479452054795,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2015,01-04,136.0,NZ,New_Zealand,NZL,01-04,1.0,5.0,False,,246953.0,55.07120788166169,1168.0,0.11643835616438356,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2015,05-09,144.0,NZ,New_Zealand,NZL,05-09,5.0,10.0,False,,314910.0,45.727350671620464,1168.0,0.1232876712328767,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2015,10-14,123.0,NZ,New_Zealand,NZL,10-14,10.0,15.0,False,,296412.0,41.49629569653051,1168.0,0.1053082191780822,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2015,15-19,57.0,NZ,New_Zealand,NZL,15-19,15.0,20.0,False,,315703.0,18.05494404551113,1168.0,0.0488013698630137,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2015,20-29,95.0,NZ,New_Zealand,NZL,20-29,20.0,30.0,False,,648958.0,14.638851820919074,1168.0,0.08133561643835617,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2015,30-39,106.0,NZ,New_Zealand,NZL,30-39,30.0,40.0,False,,571077.0,18.561419913601842,1168.0,0.09075342465753425,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2015,40-49,156.0,NZ,New_Zealand,NZL,40-49,40.0,50.0,False,,630151.0,24.755971187858147,1168.0,0.13356164383561644,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2015,50-59,141.0,NZ,New_Zealand,NZL,50-59,50.0,60.0,False,,608931.0,23.155332870226676,1168.0,0.12071917808219178,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2015,60-69,73.0,NZ,New_Zealand,NZL,60-69,60.0,70.0,False,,474511.0,15.384258742157716,1168.0,0.0625,middle_adult_40_64y;elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2015,70+,47.0,NZ,New_Zealand,NZL,70+,70.0,inf,False,,447513.0,10.502488195873639,1168.0,0.04023972602739726,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,00-00,68.0,NZ,New_Zealand,NZL,00-00,0.0,1.0,False,,59455.0,114.37221427970735,1096.0,0.06204379562043796,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,01-04,109.0,NZ,New_Zealand,NZL,01-04,1.0,5.0,False,,245577.0,44.38526409232135,1096.0,0.09945255474452555,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,05-09,120.0,NZ,New_Zealand,NZL,05-09,5.0,10.0,False,,321652.0,37.30740054468804,1096.0,0.10948905109489052,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,10-14,98.0,NZ,New_Zealand,NZL,10-14,10.0,15.0,False,,298923.0,32.7843625281427,1096.0,0.08941605839416059,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,15-19,91.0,NZ,New_Zealand,NZL,15-19,15.0,20.0,False,,317218.0,28.686896708257414,1096.0,0.08302919708029197,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,20-29,107.0,NZ,New_Zealand,NZL,20-29,20.0,30.0,False,,678100.0,15.77938357174458,1096.0,0.09762773722627738,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,30-39,125.0,NZ,New_Zealand,NZL,30-39,30.0,40.0,False,,592605.0,21.093308358856238,1096.0,0.11405109489051095,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,40-49,157.0,NZ,New_Zealand,NZL,40-49,40.0,50.0,False,,631992.0,24.842086608691247,1096.0,0.14324817518248176,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,50-59,113.0,NZ,New_Zealand,NZL,50-59,50.0,60.0,False,,618801.0,18.261121103553485,1096.0,0.1031021897810219,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,60-69,62.0,NZ,New_Zealand,NZL,60-69,60.0,70.0,False,,487038.0,12.730012853206526,1096.0,0.05656934306569343,middle_adult_40_64y;elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,70+,46.0,NZ,New_Zealand,NZL,70+,70.0,inf,False,,463410.0,9.92641505362422,1096.0,0.041970802919708027,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,00-00,129.0,NZ,New_Zealand,NZL,00-00,0.0,1.0,False,,59803.0,215.70824206143504,2143.0,0.06019598693420439,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,01-04,222.0,NZ,New_Zealand,NZL,01-04,1.0,5.0,False,,245388.0,90.4689715878527,2143.0,0.10359309379374708,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,05-09,295.0,NZ,New_Zealand,NZL,05-09,5.0,10.0,False,,325856.0,90.5307866051262,2143.0,0.13765748950069995,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,10-14,269.0,NZ,New_Zealand,NZL,10-14,10.0,15.0,False,,305195.0,88.14036927210472,2143.0,0.12552496500233318,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,15-19,202.0,NZ,New_Zealand,NZL,15-19,15.0,20.0,False,,317563.0,63.6094255313119,2143.0,0.09426038264115726,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,20-29,151.0,NZ,New_Zealand,NZL,20-29,20.0,30.0,False,,698820.0,21.607853238316018,2143.0,0.07046196920205319,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,30-39,199.0,NZ,New_Zealand,NZL,30-39,30.0,40.0,False,,619066.0,32.14519938100299,2143.0,0.09286047596826878,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,40-49,269.0,NZ,New_Zealand,NZL,40-49,40.0,50.0,False,,633724.0,42.44750080476675,2143.0,0.12552496500233318,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,50-59,198.0,NZ,New_Zealand,NZL,50-59,50.0,60.0,False,,627898.0,31.53378414965488,2143.0,0.09239384041063929,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,60-69,120.0,NZ,New_Zealand,NZL,60-69,60.0,70.0,False,,497050.0,24.142440398350267,2143.0,0.05599626691553897,middle_adult_40_64y;elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,70+,89.0,NZ,New_Zealand,NZL,70+,70.0,inf,False,,482389.0,18.449840274135603,2143.0,0.041530564629024734,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,00-00,184.0,NZ,New_Zealand,NZL,00-00,0.0,1.0,False,,59709.0,308.1612487229731,2952.0,0.06233062330623306,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,01-04,370.0,NZ,New_Zealand,NZL,01-04,1.0,5.0,False,,245600.0,150.6514657980456,2952.0,0.12533875338753386,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,05-09,407.0,NZ,New_Zealand,NZL,05-09,5.0,10.0,False,,327712.0,124.19441460794845,2952.0,0.13787262872628725,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,10-14,306.0,NZ,New_Zealand,NZL,10-14,10.0,15.0,False,,313471.0,97.61668543501632,2952.0,0.10365853658536585,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,15-19,192.0,NZ,New_Zealand,NZL,15-19,15.0,20.0,False,,317646.0,60.44464592659753,2952.0,0.06504065040650407,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,20-29,254.0,NZ,New_Zealand,NZL,20-29,20.0,30.0,False,,709224.0,35.81379084746145,2952.0,0.08604336043360433,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,30-39,296.0,NZ,New_Zealand,NZL,30-39,30.0,40.0,False,,647403.0,45.72113505807048,2952.0,0.1002710027100271,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,40-49,372.0,NZ,New_Zealand,NZL,40-49,40.0,50.0,False,,634775.0,58.603442164546486,2952.0,0.12601626016260162,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,50-59,274.0,NZ,New_Zealand,NZL,50-59,50.0,60.0,False,,635943.0,43.085622453584676,2952.0,0.09281842818428185,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,60-69,163.0,NZ,New_Zealand,NZL,60-69,60.0,70.0,False,,507170.0,32.139124948242205,2952.0,0.05521680216802168,middle_adult_40_64y;elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,70+,134.0,NZ,New_Zealand,NZL,70+,70.0,inf,False,,502192.0,26.683021633160227,2952.0,0.04539295392953929,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,00-00,88.0,NZ,New_Zealand,NZL,00-00,0.0,1.0,False,,59547.0,147.7824239676222,1206.0,0.07296849087893864,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,01-04,168.0,NZ,New_Zealand,NZL,01-04,1.0,5.0,False,,245995.0,68.29407101770362,1206.0,0.13930348258706468,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,05-09,115.0,NZ,New_Zealand,NZL,05-09,5.0,10.0,False,,328347.0,35.02392286209407,1206.0,0.09535655058043117,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,10-14,98.0,NZ,New_Zealand,NZL,10-14,10.0,15.0,False,,322387.0,30.39824806831541,1206.0,0.0812603648424544,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,15-19,70.0,NZ,New_Zealand,NZL,15-19,15.0,20.0,False,,317961.0,22.015278603350726,1206.0,0.05804311774461028,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,20-29,94.0,NZ,New_Zealand,NZL,20-29,20.0,30.0,False,,715156.0,13.143985368227352,1206.0,0.0779436152570481,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,30-39,120.0,NZ,New_Zealand,NZL,30-39,30.0,40.0,False,,676586.0,17.73610450112772,1206.0,0.09950248756218906,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,40-49,154.0,NZ,New_Zealand,NZL,40-49,40.0,50.0,False,,636338.0,24.200974953562415,1206.0,0.12769485903814262,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,50-59,120.0,NZ,New_Zealand,NZL,50-59,50.0,60.0,False,,643319.0,18.65326533181827,1206.0,0.09950248756218906,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,60-69,106.0,NZ,New_Zealand,NZL,60-69,60.0,70.0,False,,520927.0,20.34834055443469,1206.0,0.087893864013267,middle_adult_40_64y;elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,70+,73.0,NZ,New_Zealand,NZL,70+,70.0,inf,False,,522851.0,13.96191266727997,1206.0,0.06053067993366501,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2020,00-00,16.0,NZ,New_Zealand,NZL,00-00,0.0,1.0,False,,59849.0,26.733947100202172,171.0,0.0935672514619883,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2020,01-04,29.0,NZ,New_Zealand,NZL,01-04,1.0,5.0,False,,245771.0,11.799602068592309,171.0,0.1695906432748538,child_1_4y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2020,05-09,15.0,NZ,New_Zealand,NZL,05-09,5.0,10.0,False,,327743.0,4.5767567880931095,171.0,0.08771929824561403,child_5_9y,exact_union,exact_model_age_distribution,secondary_age_distribution_constraint,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2020,10-14,16.0,NZ,New_Zealand,NZL,10-14,10.0,15.0,False,,330881.0,4.835575327685784,171.0,0.0935672514619883,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2020,15-19,5.0,NZ,New_Zealand,NZL,15-19,15.0,20.0,False,,317077.0,1.5769040327743733,171.0,0.029239766081871343,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
