country,contactdata_country,data_source,location,source_age_bin,target_age_bin,contacts_per_day
Brazil,Brazil,2020,home,"[25,30)","[50,55)",0.37996
Brazil,Brazil,2020,home,"[25,30)","[55,60)",0.29301
Brazil,Brazil,2020,home,"[25,30)","[60,65)",0.22559
Brazil,Brazil,2020,home,"[25,30)","[65,70)",0.17169
Brazil,Brazil,2020,home,"[25,30)","[70,75)",0.13561
Brazil,Brazil,2020,home,"[25,30)","[75,80)",0.13205
Brazil,Brazil,2020,home,"[30,35)","[00,05)",0.56094
Brazil,Brazil,2020,home,"[30,35)","[05,10)",0.66283
Brazil,Brazil,2020,home,"[30,35)","[10,15)",0.4697
Brazil,Brazil,2020,home,"[30,35)","[15,20)",0.22121
Brazil,Brazil,2020,home,"[30,35)","[20,25)",0.2595
Brazil,Brazil,2020,home,"[30,35)","[25,30)",0.41274
Brazil,Brazil,2020,home,"[30,35)","[30,35)",0.50938
Brazil,Brazil,2020,home,"[30,35)","[35,40)",0.382
Brazil,Brazil,2020,home,"[30,35)","[40,45)",0.24635
Brazil,Brazil,2020,home,"[30,35)","[45,50)",0.18388
Brazil,Brazil,2020,home,"[30,35)","[50,55)",0.24368
Brazil,Brazil,2020,home,"[30,35)","[55,60)",0.27583
Brazil,Brazil,2020,home,"[30,35)","[60,65)",0.25661
Brazil,Brazil,2020,home,"[30,35)","[65,70)",0.16953
Brazil,Brazil,2020,home,"[30,35)","[70,75)",0.15131
Brazil,Brazil,2020,home,"[30,35)","[75,80)",0.13147
Brazil,Brazil,2020,home,"[35,40)","[00,05)",0.51572
Brazil,Brazil,2020,home,"[35,40)","[05,10)",0.71837
Brazil,Brazil,2020,home,"[35,40)","[10,15)",0.70882
Brazil,Brazil,2020,home,"[35,40)","[15,20)",0.44373
Brazil,Brazil,2020,home,"[35,40)","[20,25)",0.19962
Brazil,Brazil,2020,home,"[35,40)","[25,30)",0.21294
Brazil,Brazil,2020,home,"[35,40)","[30,35)",0.33188
Brazil,Brazil,2020,home,"[35,40)","[35,40)",0.52437
Brazil,Brazil,2020,home,"[35,40)","[40,45)",0.33253
Brazil,Brazil,2020,home,"[35,40)","[45,50)",0.20513
Brazil,Brazil,2020,home,"[35,40)","[50,55)",0.20349
Brazil,Brazil,2020,home,"[35,40)","[55,60)",0.20689
Brazil,Brazil,2020,home,"[35,40)","[60,65)",0.25065
Brazil,Brazil,2020,home,"[35,40)","[65,70)",0.21419
Brazil,Brazil,2020,home,"[35,40)","[70,75)",0.16722
Brazil,Brazil,2020,home,"[35,40)","[75,80)",0.13231
Brazil,Brazil,2020,home,"[40,45)","[00,05)",0.36245
Brazil,Brazil,2020,home,"[40,45)","[05,10)",0.54676
Brazil,Brazil,2020,home,"[40,45)","[10,15)",0.66952
Brazil,Brazil,2020,home,"[40,45)","[15,20)",0.60315
Brazil,Brazil,2020,home,"[40,45)","[20,25)",0.29746
Brazil,Brazil,2020,home,"[40,45)","[25,30)",0.19464
Brazil,Brazil,2020,home,"[40,45)","[30,35)",0.2548
Brazil,Brazil,2020,home,"[40,45)","[35,40)",0.34387
Brazil,Brazil,2020,home,"[40,45)","[40,45)",0.45111
Brazil,Brazil,2020,home,"[40,45)","[45,50)",0.29981
Brazil,Brazil,2020,home,"[40,45)","[50,55)",0.21337
Brazil,Brazil,2020,home,"[40,45)","[55,60)",0.15514
Brazil,Brazil,2020,home,"[40,45)","[60,65)",0.20769
Brazil,Brazil,2020,home,"[40,45)","[65,70)",0.22017
Brazil,Brazil,2020,home,"[40,45)","[70,75)",0.16207
Brazil,Brazil,2020,home,"[40,45)","[75,80)",0.13736
Brazil,Brazil,2020,home,"[45,50)","[00,05)",0.25818
Brazil,Brazil,2020,home,"[45,50)","[05,10)",0.37712
Brazil,Brazil,2020,home,"[45,50)","[10,15)",0.48463
Brazil,Brazil,2020,home,"[45,50)","[15,20)",0.65664
Brazil,Brazil,2020,home,"[45,50)","[20,25)",0.46428
Brazil,Brazil,2020,home,"[45,50)","[25,30)",0.25404
Brazil,Brazil,2020,home,"[45,50)","[30,35)",0.18495
Brazil,Brazil,2020,home,"[45,50)","[35,40)",0.25522
Brazil,Brazil,2020,home,"[45,50)","[40,45)",0.3054
Brazil,Brazil,2020,home,"[45,50)","[45,50)",0.41486
Brazil,Brazil,2020,home,"[45,50)","[50,55)",0.32513
Brazil,Brazil,2020,home,"[45,50)","[55,60)",0.1901
Brazil,Brazil,2020,home,"[45,50)","[60,65)",0.16631
Brazil,Brazil,2020,home,"[45,50)","[65,70)",0.16083
Brazil,Brazil,2020,home,"[45,50)","[70,75)",0.15715
Brazil,Brazil,2020,home,"[45,50)","[75,80)",0.14445
Brazil,Brazil,2020,home,"[50,55)","[00,05)",0.33773
Brazil,Brazil,2020,home,"[50,55)","[05,10)",0.28616
Brazil,Brazil,2020,home,"[50,55)","[10,15)",0.37986
Brazil,Brazil,2020,home,"[50,55)","[15,20)",0.47582
Brazil,Brazil,2020,home,"[50,55)","[20,25)",0.47804
Brazil,Brazil,2020,home,"[50,55)","[25,30)",0.37169
Brazil,Brazil,2020,home,"[50,55)","[30,35)",0.27085
Brazil,Brazil,2020,home,"[50,55)","[35,40)",0.2032
Brazil,Brazil,2020,home,"[50,55)","[40,45)",0.24073
Brazil,Brazil,2020,home,"[50,55)","[45,50)",0.30566
Brazil,Brazil,2020,home,"[50,55)","[50,55)",0.38626
Brazil,Brazil,2020,home,"[50,55)","[55,60)",0.3119
Brazil,Brazil,2020,home,"[50,55)","[60,65)",0.18275
Brazil,Brazil,2020,home,"[50,55)","[65,70)",0.15198
Brazil,Brazil,2020,home,"[50,55)","[70,75)",0.15302
Brazil,Brazil,2020,home,"[50,55)","[75,80)",0.14397
Brazil,Brazil,2020,home,"[55,60)","[00,05)",0.41444
Brazil,Brazil,2020,home,"[55,60)","[05,10)",0.38695
Brazil,Brazil,2020,home,"[55,60)","[10,15)",0.29567
Brazil,Brazil,2020,home,"[55,60)","[15,20)",0.39205
Brazil,Brazil,2020,home,"[55,60)","[20,25)",0.38109
Brazil,Brazil,2020,home,"[55,60)","[25,30)",0.44773
Brazil,Brazil,2020,home,"[55,60)","[30,35)",0.42662
Brazil,Brazil,2020,home,"[55,60)","[35,40)",0.25489
Brazil,Brazil,2020,home,"[55,60)","[40,45)",0.19305
Brazil,Brazil,2020,home,"[55,60)","[45,50)",0.27378
Brazil,Brazil,2020,home,"[55,60)","[50,55)",0.37368
Brazil,Brazil,2020,home,"[55,60)","[55,60)",0.38552
Brazil,Brazil,2020,home,"[55,60)","[60,65)",0.28878
Brazil,Brazil,2020,home,"[55,60)","[65,70)",0.20383
Brazil,Brazil,2020,home,"[55,60)","[70,75)",0.14462
Brazil,Brazil,2020,home,"[55,60)","[75,80)",0.14012
Brazil,Brazil,2020,home,"[60,65)","[00,05)",0.48206
Brazil,Brazil,2020,home,"[60,65)","[05,10)",0.42799
Brazil,Brazil,2020,home,"[60,65)","[10,15)",0.31864
Brazil,Brazil,2020,home,"[60,65)","[15,20)",0.33468
Brazil,Brazil,2020,home,"[60,65)","[20,25)",0.29299
Brazil,Brazil,2020,home,"[60,65)","[25,30)",0.35535
Brazil,Brazil,2020,home,"[60,65)","[30,35)",0.44945
Brazil,Brazil,2020,home,"[60,65)","[35,40)",0.41519
Brazil,Brazil,2020,home,"[60,65)","[40,45)",0.27703
Brazil,Brazil,2020,home,"[60,65)","[45,50)",0.20265
Brazil,Brazil,2020,home,"[60,65)","[50,55)",0.27963
Brazil,Brazil,2020,home,"[60,65)","[55,60)",0.35016
Brazil,Brazil,2020,home,"[60,65)","[60,65)",0.34461
Brazil,Brazil,2020,home,"[60,65)","[65,70)",0.26499
Brazil,Brazil,2020,home,"[60,65)","[70,75)",0.16675
Brazil,Brazil,2020,home,"[60,65)","[75,80)",0.13097
Brazil,Brazil,2020,home,"[65,70)","[00,05)",0.33069
Brazil,Brazil,2020,home,"[65,70)","[05,10)",0.40545
Brazil,Brazil,2020,home,"[65,70)","[10,15)",0.36542
Brazil,Brazil,2020,home,"[65,70)","[15,20)",0.27146
Brazil,Brazil,2020,home,"[65,70)","[20,25)",0.26148
Brazil,Brazil,2020,home,"[65,70)","[25,30)",0.27245
Brazil,Brazil,2020,home,"[65,70)","[30,35)",0.41439
Brazil,Brazil,2020,home,"[65,70)","[35,40)",0.49366
Brazil,Brazil,2020,home,"[65,70)","[40,45)",0.44447
Brazil,Brazil,2020,home,"[65,70)","[45,50)",0.23055
Brazil,Brazil,2020,home,"[65,70)","[50,55)",0.24824
Brazil,Brazil,2020,home,"[65,70)","[55,60)",0.28045
Brazil,Brazil,2020,home,"[65,70)","[60,65)",0.28192
Brazil,Brazil,2020,home,"[65,70)","[65,70)",0.32581
Brazil,Brazil,2020,home,"[65,70)","[70,75)",0.217
Brazil,Brazil,2020,home,"[65,70)","[75,80)",0.13606
Brazil,Brazil,2020,home,"[70,75)","[00,05)",0.21904
Brazil,Brazil,2020,home,"[70,75)","[05,10)",0.38211
Brazil,Brazil,2020,home,"[70,75)","[10,15)",0.35958
Brazil,Brazil,2020,home,"[70,75)","[15,20)",0.34419
Brazil,Brazil,2020,home,"[70,75)","[20,25)",0.17638
Brazil,Brazil,2020,home,"[70,75)","[25,30)",0.24791
Brazil,Brazil,2020,home,"[70,75)","[30,35)",0.25384
Brazil,Brazil,2020,home,"[70,75)","[35,40)",0.41657
Brazil,Brazil,2020,home,"[70,75)","[40,45)",0.42813
Brazil,Brazil,2020,home,"[70,75)","[45,50)",0.35993000000000003
Brazil,Brazil,2020,home,"[70,75)","[50,55)",0.2975
Brazil,Brazil,2020,home,"[70,75)","[55,60)",0.21875
Brazil,Brazil,2020,home,"[70,75)","[60,65)",0.26644
Brazil,Brazil,2020,home,"[70,75)","[65,70)",0.26054
Brazil,Brazil,2020,home,"[70,75)","[70,75)",0.24762
Brazil,Brazil,2020,home,"[70,75)","[75,80)",0.17129
Brazil,Brazil,2020,home,"[75,80)","[00,05)",0.26106
Brazil,Brazil,2020,home,"[75,80)","[05,10)",0.29233
Brazil,Brazil,2020,home,"[75,80)","[10,15)",0.38945
Brazil,Brazil,2020,home,"[75,80)","[15,20)",0.39937
Brazil,Brazil,2020,home,"[75,80)","[20,25)",0.20247
Brazil,Brazil,2020,home,"[75,80)","[25,30)",0.20127
Brazil,Brazil,2020,home,"[75,80)","[30,35)",0.24812
Brazil,Brazil,2020,home,"[75,80)","[35,40)",0.38953
Brazil,Brazil,2020,home,"[75,80)","[40,45)",0.44592
Brazil,Brazil,2020,home,"[75,80)","[45,50)",0.43654
Brazil,Brazil,2020,home,"[75,80)","[50,55)",0.48021
Brazil,Brazil,2020,home,"[75,80)","[55,60)",0.2882
Brazil,Brazil,2020,home,"[75,80)","[60,65)",0.19684
Brazil,Brazil,2020,home,"[75,80)","[65,70)",0.25971
Brazil,Brazil,2020,home,"[75,80)","[70,75)",0.23649
Brazil,Brazil,2020,home,"[75,80)","[75,80)",0.16072
Brazil,Brazil,2020,school,"[00,05)","[00,05)",1.31335
Brazil,Brazil,2020,school,"[00,05)","[05,10)",0.17325
Brazil,Brazil,2020,school,"[00,05)","[10,15)",0.03205
Brazil,Brazil,2020,school,"[00,05)","[15,20)",0.03227
Brazil,Brazil,2020,school,"[00,05)","[20,25)",0.02161
Brazil,Brazil,2020,school,"[00,05)","[25,30)",0.08859
Brazil,Brazil,2020,school,"[00,05)","[30,35)",0.1634
Brazil,Brazil,2020,school,"[00,05)","[35,40)",0.12141
Brazil,Brazil,2020,school,"[00,05)","[40,45)",0.05738
Brazil,Brazil,2020,school,"[00,05)","[45,50)",0.06751
Brazil,Brazil,2020,school,"[00,05)","[50,55)",0.03837
Brazil,Brazil,2020,school,"[00,05)","[55,60)",0.03022
Brazil,Brazil,2020,school,"[00,05)","[60,65)",0.00522
Brazil,Brazil,2020,school,"[00,05)","[65,70)",0.00315
Brazil,Brazil,2020,school,"[00,05)","[70,75)",0
Brazil,Brazil,2020,school,"[00,05)","[75,80)",0
Brazil,Brazil,2020,school,"[05,10)","[00,05)",0.57962
Brazil,Brazil,2020,school,"[05,10)","[05,10)",3.99104
Brazil,Brazil,2020,school,"[05,10)","[10,15)",0.22604
Brazil,Brazil,2020,school,"[05,10)","[15,20)",0.02373
Brazil,Brazil,2020,school,"[05,10)","[20,25)",0.05907
Brazil,Brazil,2020,school,"[05,10)","[25,30)",0.15196
Brazil,Brazil,2020,school,"[05,10)","[30,35)",0.20305
Brazil,Brazil,2020,school,"[05,10)","[35,40)",0.19601
Brazil,Brazil,2020,school,"[05,10)","[40,45)",0.19126
Brazil,Brazil,2020,school,"[05,10)","[45,50)",0.13575
Brazil,Brazil,2020,school,"[05,10)","[50,55)",0.12368
Brazil,Brazil,2020,school,"[05,10)","[55,60)",0.04573
Brazil,Brazil,2020,school,"[05,10)","[60,65)",0.02478
Brazil,Brazil,2020,school,"[05,10)","[65,70)",0.01125
Brazil,Brazil,2020,school,"[05,10)","[70,75)",0.0038
Brazil,Brazil,2020,school,"[05,10)","[75,80)",0
Brazil,Brazil,2020,school,"[10,15)","[00,05)",0.00525
Brazil,Brazil,2020,school,"[10,15)","[05,10)",0.96022
Brazil,Brazil,2020,school,"[10,15)","[10,15)",5.66697
Brazil,Brazil,2020,school,"[10,15)","[15,20)",0.16577
Brazil,Brazil,2020,school,"[10,15)","[20,25)",0.04237
Brazil,Brazil,2020,school,"[10,15)","[25,30)",0.13219
Brazil,Brazil,2020,school,"[10,15)","[30,35)",0.13802
Brazil,Brazil,2020,school,"[10,15)","[35,40)",0.22322
Brazil,Brazil,2020,school,"[10,15)","[40,45)",0.23437
Brazil,Brazil,2020,school,"[10,15)","[45,50)",0.1831
Brazil,Brazil,2020,school,"[10,15)","[50,55)",0.13908
Brazil,Brazil,2020,school,"[10,15)","[55,60)",0.08328
Brazil,Brazil,2020,school,"[10,15)","[60,65)",0.02925
Brazil,Brazil,2020,school,"[10,15)","[65,70)",0.00643
Brazil,Brazil,2020,school,"[10,15)","[70,75)",0
Brazil,Brazil,2020,school,"[10,15)","[75,80)",0.00215
Brazil,Brazil,2020,school,"[15,20)","[00,05)",0.02385
Brazil,Brazil,2020,school,"[15,20)","[05,10)",0.03052
Brazil,Brazil,2020,school,"[15,20)","[10,15)",1.2994
Brazil,Brazil,2020,school,"[15,20)","[15,20)",4.20669
Brazil,Brazil,2020,school,"[15,20)","[20,25)",0.12771
Brazil,Brazil,2020,school,"[15,20)","[25,30)",0.11052
Brazil,Brazil,2020,school,"[15,20)","[30,35)",0.12635
Brazil,Brazil,2020,school,"[15,20)","[35,40)",0.18108
Brazil,Brazil,2020,school,"[15,20)","[40,45)",0.1534
Brazil,Brazil,2020,school,"[15,20)","[45,50)",0.17975
Brazil,Brazil,2020,school,"[15,20)","[50,55)",0.10712
Brazil,Brazil,2020,school,"[15,20)","[55,60)",0.07633
Brazil,Brazil,2020,school,"[15,20)","[60,65)",0.02392
Brazil,Brazil,2020,school,"[15,20)","[65,70)",0.00725
Brazil,Brazil,2020,school,"[15,20)","[70,75)",0
Brazil,Brazil,2020,school,"[15,20)","[75,80)",0
Brazil,Brazil,2020,school,"[20,25)","[00,05)",0.0054
Brazil,Brazil,2020,school,"[20,25)","[05,10)",0.00321
Brazil,Brazil,2020,school,"[20,25)","[10,15)",0.00131
Brazil,Brazil,2020,school,"[20,25)","[15,20)",0.1058
Brazil,Brazil,2020,school,"[20,25)","[20,25)",0.115
Brazil,Brazil,2020,school,"[20,25)","[25,30)",0.01273
Brazil,Brazil,2020,school,"[20,25)","[30,35)",0.0087
Brazil,Brazil,2020,school,"[20,25)","[35,40)",0.01082
Brazil,Brazil,2020,school,"[20,25)","[40,45)",0.00703
Brazil,Brazil,2020,school,"[20,25)","[45,50)",0.00868
Brazil,Brazil,2020,school,"[20,25)","[50,55)",0.00488
Brazil,Brazil,2020,school,"[20,25)","[55,60)",0.00394
Brazil,Brazil,2020,school,"[20,25)","[60,65)",3.7e-4
Brazil,Brazil,2020,school,"[20,25)","[65,70)",8.4e-4
Brazil,Brazil,2020,school,"[20,25)","[70,75)",1.3e-4
Brazil,Brazil,2020,school,"[20,25)","[75,80)",0
Brazil,Brazil,2020,school,"[25,30)","[00,05)",3e-5
Brazil,Brazil,2020,school,"[25,30)","[05,10)",8e-5
Brazil,Brazil,2020,school,"[25,30)","[10,15)",3e-5
Brazil,Brazil,2020,school,"[25,30)","[15,20)",1.3e-4
Brazil,Brazil,2020,school,"[25,30)","[20,25)",4e-4
Brazil,Brazil,2020,school,"[25,30)","[25,30)",2.3e-4
Brazil,Brazil,2020,school,"[25,30)","[30,35)",4e-5
Brazil,Brazil,2020,school,"[25,30)","[35,40)",6e-5
Brazil,Brazil,2020,school,"[25,30)","[40,45)",7e-5
Brazil,Brazil,2020,school,"[25,30)","[45,50)",6e-5
Brazil,Brazil,2020,school,"[25,30)","[50,55)",2e-5
Brazil,Brazil,2020,school,"[25,30)","[55,60)",3e-5
Brazil,Brazil,2020,school,"[25,30)","[60,65)",1e-5
Brazil,Brazil,2020,school,"[25,30)","[65,70)",1e-5
Brazil,Brazil,2020,school,"[25,30)","[70,75)",0
Brazil,Brazil,2020,school,"[25,30)","[75,80)",1e-5
Brazil,Brazil,2020,school,"[30,35)","[00,05)",2.7e-4
Brazil,Brazil,2020,school,"[30,35)","[05,10)",0.00131
Brazil,Brazil,2020,school,"[30,35)","[10,15)",8.8e-4
Brazil,Brazil,2020,school,"[30,35)","[15,20)",5.3e-4
Brazil,Brazil,2020,school,"[30,35)","[20,25)",3.4e-4
Brazil,Brazil,2020,school,"[30,35)","[25,30)",5.9e-4
Brazil,Brazil,2020,school,"[30,35)","[30,35)",5.4e-4
Brazil,Brazil,2020,school,"[30,35)","[35,40)",3.8e-4
Brazil,Brazil,2020,school,"[30,35)","[40,45)",4.3e-4
Brazil,Brazil,2020,school,"[30,35)","[45,50)",2.2e-4
Brazil,Brazil,2020,school,"[30,35)","[50,55)",2e-4
Brazil,Brazil,2020,school,"[30,35)","[55,60)",3e-5
Brazil,Brazil,2020,school,"[30,35)","[60,65)",7e-5
Brazil,Brazil,2020,school,"[30,35)","[65,70)",1e-5
Brazil,Brazil,2020,school,"[30,35)","[70,75)",0
Brazil,Brazil,2020,school,"[30,35)","[75,80)",0
Brazil,Brazil,2020,school,"[35,40)","[00,05)",4.8e-4
Brazil,Brazil,2020,school,"[35,40)","[05,10)",8e-4
Brazil,Brazil,2020,school,"[35,40)","[10,15)",5.9e-4
Brazil,Brazil,2020,school,"[35,40)","[15,20)",2.9e-4
Brazil,Brazil,2020,school,"[35,40)","[20,25)",1.4e-4
Brazil,Brazil,2020,school,"[35,40)","[25,30)",3.9e-4
Brazil,Brazil,2020,school,"[35,40)","[30,35)",5.5e-4
Brazil,Brazil,2020,school,"[35,40)","[35,40)",4.2e-4
Brazil,Brazil,2020,school,"[35,40)","[40,45)",4.8e-4
Brazil,Brazil,2020,school,"[35,40)","[45,50)",2.3e-4
Brazil,Brazil,2020,school,"[35,40)","[50,55)",4e-5
Brazil,Brazil,2020,school,"[35,40)","[55,60)",1e-4
Brazil,Brazil,2020,school,"[35,40)","[60,65)",1e-5
Brazil,Brazil,2020,school,"[35,40)","[65,70)",4e-5
Brazil,Brazil,2020,school,"[35,40)","[70,75)",0
Brazil,Brazil,2020,school,"[35,40)","[75,80)",0
Brazil,Brazil,2020,school,"[40,45)","[00,05)",2.3e-4
Brazil,Brazil,2020,school,"[40,45)","[05,10)",6.8e-4
Brazil,Brazil,2020,school,"[40,45)","[10,15)",5.5e-4
Brazil,Brazil,2020,school,"[40,45)","[15,20)",0.00209
Brazil,Brazil,2020,school,"[40,45)","[20,25)",1e-4
Brazil,Brazil,2020,school,"[40,45)","[25,30)",2.9e-4
Brazil,Brazil,2020,school,"[40,45)","[30,35)",2.9e-4
Brazil,Brazil,2020,school,"[40,45)","[35,40)",4e-4
Brazil,Brazil,2020,school,"[40,45)","[40,45)",8.8e-4
Brazil,Brazil,2020,school,"[40,45)","[45,50)",3.1e-4
Brazil,Brazil,2020,school,"[40,45)","[50,55)",3.8e-4
Brazil,Brazil,2020,school,"[40,45)","[55,60)",1.2e-4
Brazil,Brazil,2020,school,"[40,45)","[60,65)",1.2e-4
Brazil,Brazil,2020,school,"[40,45)","[65,70)",1e-5
Brazil,Brazil,2020,school,"[40,45)","[70,75)",0
Brazil,Brazil,2020,school,"[40,45)","[75,80)",0
Brazil,Brazil,2020,school,"[45,50)","[00,05)",0.00182
Brazil,Brazil,2020,school,"[45,50)","[05,10)",0.00146
Brazil,Brazil,2020,school,"[45,50)","[10,15)",9.6e-4
Brazil,Brazil,2020,school,"[45,50)","[15,20)",0.00323
Brazil,Brazil,2020,school,"[45,50)","[20,25)",7e-5
Brazil,Brazil,2020,school,"[45,50)","[25,30)",3.5e-4
Brazil,Brazil,2020,school,"[45,50)","[30,35)",6.8e-4
Brazil,Brazil,2020,school,"[45,50)","[35,40)",5.9e-4
Brazil,Brazil,2020,school,"[45,50)","[40,45)",5.7e-4
Brazil,Brazil,2020,school,"[45,50)","[45,50)",3.5e-4
Brazil,Brazil,2020,school,"[45,50)","[50,55)",4.6e-4
Brazil,Brazil,2020,school,"[45,50)","[55,60)",2.4e-4
Brazil,Brazil,2020,school,"[45,50)","[60,65)",7e-5
Brazil,Brazil,2020,school,"[45,50)","[65,70)",4e-5
Brazil,Brazil,2020,school,"[45,50)","[70,75)",0
Brazil,Brazil,2020,school,"[45,50)","[75,80)",0
Brazil,Brazil,2020,school,"[50,55)","[00,05)",5.7e-4
Brazil,Brazil,2020,school,"[50,55)","[05,10)",0.0031
Brazil,Brazil,2020,school,"[50,55)","[10,15)",0.00394
Brazil,Brazil,2020,school,"[50,55)","[15,20)",0.00397
Brazil,Brazil,2020,school,"[50,55)","[20,25)",9e-5
Brazil,Brazil,2020,school,"[50,55)","[25,30)",2.2e-4
Brazil,Brazil,2020,school,"[50,55)","[30,35)",6.4e-4
Brazil,Brazil,2020,school,"[50,55)","[35,40)",6.4e-4
Brazil,Brazil,2020,school,"[50,55)","[40,45)",8.2e-4
Brazil,Brazil,2020,school,"[50,55)","[45,50)",0.00113
Brazil,Brazil,2020,school,"[50,55)","[50,55)",6.1e-4
Brazil,Brazil,2020,school,"[50,55)","[55,60)",3.6e-4
Brazil,Brazil,2020,school,"[50,55)","[60,65)",1.2e-4
Brazil,Brazil,2020,school,"[50,55)","[65,70)",0
Brazil,Brazil,2020,school,"[50,55)","[70,75)",0
Brazil,Brazil,2020,school,"[50,55)","[75,80)",0
Brazil,Brazil,2020,school,"[55,60)","[00,05)",0.00149
Brazil,Brazil,2020,school,"[55,60)","[05,10)",0.00252
Brazil,Brazil,2020,school,"[55,60)","[10,15)",0.00222
Brazil,Brazil,2020,school,"[55,60)","[15,20)",0.0024
Brazil,Brazil,2020,school,"[55,60)","[20,25)",8e-5
Brazil,Brazil,2020,school,"[55,60)","[25,30)",7.2e-4
Brazil,Brazil,2020,school,"[55,60)","[30,35)",2.9e-4
Brazil,Brazil,2020,school,"[55,60)","[35,40)",4.9e-4
Brazil,Brazil,2020,school,"[55,60)","[40,45)",6.2e-4
Brazil,Brazil,2020,school,"[55,60)","[45,50)",4.5e-4
Brazil,Brazil,2020,school,"[55,60)","[50,55)",4.2e-4
Brazil,Brazil,2020,school,"[55,60)","[55,60)",5.2e-4
Brazil,Brazil,2020,school,"[55,60)","[60,65)",1.8e-4
Brazil,Brazil,2020,school,"[55,60)","[65,70)",0
Brazil,Brazil,2020,school,"[55,60)","[70,75)",2e-5
Brazil,Brazil,2020,school,"[55,60)","[75,80)",2e-5
Brazil,Brazil,2020,school,"[60,65)","[00,05)",3.7e-4
Brazil,Brazil,2020,school,"[60,65)","[05,10)",2.9e-4
Brazil,Brazil,2020,school,"[60,65)","[10,15)",1.5e-4
Brazil,Brazil,2020,school,"[60,65)","[15,20)",6.7e-4
Brazil,Brazil,2020,school,"[60,65)","[20,25)",9e-5
Brazil,Brazil,2020,school,"[60,65)","[25,30)",1e-5
Brazil,Brazil,2020,school,"[60,65)","[30,35)",1.1e-4
Brazil,Brazil,2020,school,"[60,65)","[35,40)",3.1e-4
Brazil,Brazil,2020,school,"[60,65)","[40,45)",7e-5
Brazil,Brazil,2020,school,"[60,65)","[45,50)",1.1e-4
Brazil,Brazil,2020,school,"[60,65)","[50,55)",9e-5
Brazil,Brazil,2020,school,"[60,65)","[55,60)",5e-5
Brazil,Brazil,2020,school,"[60,65)","[60,65)",1.9e-4
Brazil,Brazil,2020,school,"[60,65)","[65,70)",1.1e-4
Brazil,Brazil,2020,school,"[60,65)","[70,75)",0
Brazil,Brazil,2020,school,"[60,65)","[75,80)",0
Brazil,Brazil,2020,school,"[65,70)","[00,05)",0
Brazil,Brazil,2020,school,"[65,70)","[05,10)",1e-5
Brazil,Brazil,2020,school,"[65,70)","[10,15)",0
Brazil,Brazil,2020,school,"[65,70)","[15,20)",0
Brazil,Brazil,2020,school,"[65,70)","[20,25)",0
Brazil,Brazil,2020,school,"[65,70)","[25,30)",0
Brazil,Brazil,2020,school,"[65,70)","[30,35)",1e-5
Brazil,Brazil,2020,school,"[65,70)","[35,40)",0
Brazil,Brazil,2020,school,"[65,70)","[40,45)",0
Brazil,Brazil,2020,school,"[65,70)","[45,50)",0
Brazil,Brazil,2020,school,"[65,70)","[50,55)",0
Brazil,Brazil,2020,school,"[65,70)","[55,60)",1e-5
Brazil,Brazil,2020,school,"[65,70)","[60,65)",0
Brazil,Brazil,2020,school,"[65,70)","[65,70)",1e-5
Brazil,Brazil,2020,school,"[65,70)","[70,75)",1e-5
Brazil,Brazil,2020,school,"[65,70)","[75,80)",0
Brazil,Brazil,2020,school,"[70,75)","[00,05)",0
Brazil,Brazil,2020,school,"[70,75)","[05,10)",0
Brazil,Brazil,2020,school,"[70,75)","[10,15)",0
Brazil,Brazil,2020,school,"[70,75)","[15,20)",0
Brazil,Brazil,2020,school,"[70,75)","[20,25)",0
Brazil,Brazil,2020,school,"[70,75)","[25,30)",0
Brazil,Brazil,2020,school,"[70,75)","[30,35)",0
Brazil,Brazil,2020,school,"[70,75)","[35,40)",0
Brazil,Brazil,2020,school,"[70,75)","[40,45)",0
Brazil,Brazil,2020,school,"[70,75)","[45,50)",0
Brazil,Brazil,2020,school,"[70,75)","[50,55)",0
Brazil,Brazil,2020,school,"[70,75)","[55,60)",0
Brazil,Brazil,2020,school,"[70,75)","[60,65)",0
Brazil,Brazil,2020,school,"[70,75)","[65,70)",0
Brazil,Brazil,2020,school,"[70,75)","[70,75)",0
Brazil,Brazil,2020,school,"[70,75)","[75,80)",0
Brazil,Brazil,2020,school,"[75,80)","[00,05)",0
Brazil,Brazil,2020,school,"[75,80)","[05,10)",0
Brazil,Brazil,2020,school,"[75,80)","[10,15)",0
Brazil,Brazil,2020,school,"[75,80)","[15,20)",0
Brazil,Brazil,2020,school,"[75,80)","[20,25)",0
Brazil,Brazil,2020,school,"[75,80)","[25,30)",0
Brazil,Brazil,2020,school,"[75,80)","[30,35)",0
Brazil,Brazil,2020,school,"[75,80)","[35,40)",0
Brazil,Brazil,2020,school,"[75,80)","[40,45)",0
Brazil,Brazil,2020,school,"[75,80)","[45,50)",0
Brazil,Brazil,2020,school,"[75,80)","[50,55)",0
Brazil,Brazil,2020,school,"[75,80)","[55,60)",0
Brazil,Brazil,2020,school,"[75,80)","[60,65)",0
Brazil,Brazil,2020,school,"[75,80)","[65,70)",0
Brazil,Brazil,2020,school,"[75,80)","[70,75)",0
Brazil,Brazil,2020,school,"[75,80)","[75,80)",0
Brazil,Brazil,2020,work,"[00,05)","[00,05)",0
Brazil,Brazil,2020,work,"[00,05)","[05,10)",0
Brazil,Brazil,2020,work,"[00,05)","[10,15)",0
