Iso3,Location,Time,Variant,Sex,AgeStart,AgeEnd,Age,Value
AUS,Australia,1995,Medium,Male,21,22,21,140798.0
AUS,Australia,1995,Medium,Female,21,22,21,136057.0
AUS,Australia,1995,Medium,Both sexes,21,22,21,276855.0
AUS,Australia,1995,Medium,Male,22,23,22,145188.0
AUS,Australia,1995,Medium,Female,22,23,22,140890.0
AUS,Australia,1995,Medium,Both sexes,22,23,22,286078.0
AUS,Australia,1995,Medium,Male,23,24,23,149736.0
AUS,Australia,1995,Medium,Female,23,24,23,146142.0
AUS,Australia,1995,Medium,Both sexes,23,24,23,295877.0
AUS,Australia,1995,Medium,Male,24,25,24,149672.0
AUS,Australia,1995,Medium,Female,24,25,24,147008.0
AUS,Australia,1995,Medium,Both sexes,24,25,24,296680.0
AUS,Australia,1995,Medium,Male,25,26,25,144542.0
AUS,Australia,1995,Medium,Female,25,26,25,142758.0
AUS,Australia,1995,Medium,Both sexes,25,26,25,287300.0
AUS,Australia,1995,Medium,Male,26,27,26,139968.0
AUS,Australia,1995,Medium,Female,26,27,26,138724.0
AUS,Australia,1995,Medium,Both sexes,26,27,26,278691.0
AUS,Australia,1995,Medium,Male,27,28,27,137165.0
AUS,Australia,1995,Medium,Female,27,28,27,136445.0
AUS,Australia,1995,Medium,Both sexes,27,28,27,273609.0
AUS,Australia,1995,Medium,Male,28,29,28,135613.0
AUS,Australia,1995,Medium,Female,28,29,28,135681.0
AUS,Australia,1995,Medium,Both sexes,28,29,28,271295.0
AUS,Australia,1995,Medium,Male,29,30,29,136576.0
AUS,Australia,1995,Medium,Female,29,30,29,137302.0
AUS,Australia,1995,Medium,Both sexes,29,30,29,273877.0
AUS,Australia,1995,Medium,Male,30,31,30,140055.0
AUS,Australia,1995,Medium,Female,30,31,30,140727.0
AUS,Australia,1995,Medium,Both sexes,30,31,30,280783.0
AUS,Australia,1995,Medium,Male,31,32,31,144581.0
AUS,Australia,1995,Medium,Female,31,32,31,144819.0
AUS,Australia,1995,Medium,Both sexes,31,32,31,289400.0
AUS,Australia,1995,Medium,Male,32,33,32,147403.0
AUS,Australia,1995,Medium,Female,32,33,32,147744.0
AUS,Australia,1995,Medium,Both sexes,32,33,32,295146.0
AUS,Australia,1995,Medium,Male,33,34,33,149306.0
AUS,Australia,1995,Medium,Female,33,34,33,149465.0
AUS,Australia,1995,Medium,Both sexes,33,34,33,298772.0
AUS,Australia,1995,Medium,Male,34,35,34,149858.0
AUS,Australia,1995,Medium,Female,34,35,34,149942.0
AUS,Australia,1995,Medium,Both sexes,34,35,34,299800.0
AUS,Australia,1995,Medium,Male,35,36,35,147208.0
AUS,Australia,1995,Medium,Female,35,36,35,147816.0
AUS,Australia,1995,Medium,Both sexes,35,36,35,295024.0
AUS,Australia,1995,Medium,Male,36,37,36,144190.0
AUS,Australia,1995,Medium,Female,36,37,36,144965.0
AUS,Australia,1995,Medium,Both sexes,36,37,36,289154.0
AUS,Australia,1995,Medium,Male,37,38,37,142255.0
AUS,Australia,1995,Medium,Female,37,38,37,142860.0
AUS,Australia,1995,Medium,Both sexes,37,38,37,285115.0
AUS,Australia,1995,Medium,Male,38,39,38,140733.0
AUS,Australia,1995,Medium,Female,38,39,38,140983.0
AUS,Australia,1995,Medium,Both sexes,38,39,38,281717.0
AUS,Australia,1995,Medium,Male,39,40,39,138663.0
AUS,Australia,1995,Medium,Female,39,40,39,139102.0
AUS,Australia,1995,Medium,Both sexes,39,40,39,277765.0
AUS,Australia,1995,Medium,Male,40,41,40,136191.0
AUS,Australia,1995,Medium,Female,40,41,40,137499.0
AUS,Australia,1995,Medium,Both sexes,40,41,40,273690.0
AUS,Australia,1995,Medium,Male,41,42,41,135081.0
AUS,Australia,1995,Medium,Female,41,42,41,136498.0
AUS,Australia,1995,Medium,Both sexes,41,42,41,271578.0
AUS,Australia,1995,Medium,Male,42,43,42,133738.0
AUS,Australia,1995,Medium,Female,42,43,42,134274.0
AUS,Australia,1995,Medium,Both sexes,42,43,42,268012.0
AUS,Australia,1995,Medium,Male,43,44,43,131763.0
AUS,Australia,1995,Medium,Female,43,44,43,131498.0
AUS,Australia,1995,Medium,Both sexes,43,44,43,263261.0
AUS,Australia,1995,Medium,Male,44,45,44,130972.00000000001
AUS,Australia,1995,Medium,Female,44,45,44,130055.0
AUS,Australia,1995,Medium,Both sexes,44,45,44,261027.0
AUS,Australia,1995,Medium,Male,45,46,45,130142.0
AUS,Australia,1995,Medium,Female,45,46,45,128301.99999999999
AUS,Australia,1995,Medium,Both sexes,45,46,45,258442.99999999997
AUS,Australia,1995,Medium,Male,46,47,46,129090.0
AUS,Australia,1995,Medium,Female,46,47,46,126325.0
AUS,Australia,1995,Medium,Both sexes,46,47,46,255415.0
AUS,Australia,1995,Medium,Male,47,48,47,130531.0
AUS,Australia,1995,Medium,Female,47,48,47,126502.0
AUS,Australia,1995,Medium,Both sexes,47,48,47,257033.00000000003
AUS,Australia,1995,Medium,Male,48,49,48,128609.00000000001
AUS,Australia,1995,Medium,Female,48,49,48,123552.0
AUS,Australia,1995,Medium,Both sexes,48,49,48,252162.0
AUS,Australia,1995,Medium,Male,49,50,49,118162.0
AUS,Australia,1995,Medium,Female,49,50,49,113293.0
AUS,Australia,1995,Medium,Both sexes,49,50,49,231455.0
AUS,Australia,1995,Medium,Male,50,51,50,109644.0
AUS,Australia,1995,Medium,Female,50,51,50,105282.0
AUS,Australia,1995,Medium,Both sexes,50,51,50,214927.0
AUS,Australia,1995,Medium,Male,51,52,51,104407.0
AUS,Australia,1995,Medium,Female,51,52,51,100115.0
AUS,Australia,1995,Medium,Both sexes,51,52,51,204522.0
AUS,Australia,1995,Medium,Male,52,53,52,98159.0
AUS,Australia,1995,Medium,Female,52,53,52,93807.0
AUS,Australia,1995,Medium,Both sexes,52,53,52,191965.0
AUS,Australia,1995,Medium,Male,53,54,53,93899.0
AUS,Australia,1995,Medium,Female,53,54,53,89724.0
AUS,Australia,1995,Medium,Both sexes,53,54,53,183623.0
AUS,Australia,1995,Medium,Male,54,55,54,90588.0
AUS,Australia,1995,Medium,Female,54,55,54,86552.0
AUS,Australia,1995,Medium,Both sexes,54,55,54,177139.0
AUS,Australia,1995,Medium,Male,55,56,55,87300.0
AUS,Australia,1995,Medium,Female,55,56,55,83477.0
AUS,Australia,1995,Medium,Both sexes,55,56,55,170778.0
AUS,Australia,1995,Medium,Male,56,57,56,84171.0
AUS,Australia,1995,Medium,Female,56,57,56,81311.0
AUS,Australia,1995,Medium,Both sexes,56,57,56,165483.0
AUS,Australia,1995,Medium,Male,57,58,57,81356.0
AUS,Australia,1995,Medium,Female,57,58,57,79371.0
AUS,Australia,1995,Medium,Both sexes,57,58,57,160728.0
AUS,Australia,1995,Medium,Male,58,59,58,78803.0
AUS,Australia,1995,Medium,Female,58,59,58,77249.0
AUS,Australia,1995,Medium,Both sexes,58,59,58,156053.0
AUS,Australia,1995,Medium,Male,59,60,59,75231.0
AUS,Australia,1995,Medium,Female,59,60,59,74496.0
AUS,Australia,1995,Medium,Both sexes,59,60,59,149726.0
AUS,Australia,1995,Medium,Male,60,61,60,72065.0
AUS,Australia,1995,Medium,Female,60,61,60,72164.0
AUS,Australia,1995,Medium,Both sexes,60,61,60,144229.0
AUS,Australia,1995,Medium,Male,61,62,61,70682.0
AUS,Australia,1995,Medium,Female,61,62,61,70885.0
AUS,Australia,1995,Medium,Both sexes,61,62,61,141567.0
AUS,Australia,1995,Medium,Male,62,63,62,69918.0
AUS,Australia,1995,Medium,Female,62,63,62,70267.0
AUS,Australia,1995,Medium,Both sexes,62,63,62,140185.0
AUS,Australia,1995,Medium,Male,63,64,63,70246.0
AUS,Australia,1995,Medium,Female,63,64,63,71012.0
AUS,Australia,1995,Medium,Both sexes,63,64,63,141257.0
AUS,Australia,1995,Medium,Male,64,65,64,71032.0
AUS,Australia,1995,Medium,Female,64,65,64,72335.0
AUS,Australia,1995,Medium,Both sexes,64,65,64,143367.0
AUS,Australia,1995,Medium,Male,65,66,65,70289.0
AUS,Australia,1995,Medium,Female,65,66,65,71988.0
AUS,Australia,1995,Medium,Both sexes,65,66,65,142277.0
AUS,Australia,1995,Medium,Male,66,67,66,68745.0
AUS,Australia,1995,Medium,Female,66,67,66,71167.0
AUS,Australia,1995,Medium,Both sexes,66,67,66,139912.0
AUS,Australia,1995,Medium,Male,67,68,67,67225.0
AUS,Australia,1995,Medium,Female,67,68,67,70739.0
AUS,Australia,1995,Medium,Both sexes,67,68,67,137963.0
AUS,Australia,1995,Medium,Male,68,69,68,65501.99999999999
AUS,Australia,1995,Medium,Female,68,69,68,70430.0
AUS,Australia,1995,Medium,Both sexes,68,69,68,135932.0
AUS,Australia,1995,Medium,Male,69,70,69,63013.0
AUS,Australia,1995,Medium,Female,69,70,69,69572.0
AUS,Australia,1995,Medium,Both sexes,69,70,69,132584.0
AUS,Australia,1995,Medium,Male,70,71,70,59709.0
AUS,Australia,1995,Medium,Female,70,71,70,67686.0
AUS,Australia,1995,Medium,Both sexes,70,71,70,127395.0
AUS,Australia,1995,Medium,Male,71,72,71,56761.0
AUS,Australia,1995,Medium,Female,71,72,71,66278.0
AUS,Australia,1995,Medium,Both sexes,71,72,71,123040.0
AUS,Australia,1995,Medium,Male,72,73,72,54063.0
AUS,Australia,1995,Medium,Female,72,73,72,64900.00000000001
AUS,Australia,1995,Medium,Both sexes,72,73,72,118963.0
AUS,Australia,1995,Medium,Male,73,74,73,51346.0
AUS,Australia,1995,Medium,Female,73,74,73,63178.0
AUS,Australia,1995,Medium,Both sexes,73,74,73,114524.0
AUS,Australia,1995,Medium,Male,74,75,74,47944.0
AUS,Australia,1995,Medium,Female,74,75,74,60244.0
AUS,Australia,1995,Medium,Both sexes,74,75,74,108188.0
AUS,Australia,1995,Medium,Male,75,76,75,42386.0
AUS,Australia,1995,Medium,Female,75,76,75,54515.0
AUS,Australia,1995,Medium,Both sexes,75,76,75,96900.0
AUS,Australia,1995,Medium,Male,76,77,76,36141.0
AUS,Australia,1995,Medium,Female,76,77,76,48179.0
AUS,Australia,1995,Medium,Both sexes,76,77,76,84320.0
AUS,Australia,1995,Medium,Male,77,78,77,32537.999999999996
AUS,Australia,1995,Medium,Female,77,78,77,45011.0
AUS,Australia,1995,Medium,Both sexes,77,78,77,77549.0
AUS,Australia,1995,Medium,Male,78,79,78,30710.0
AUS,Australia,1995,Medium,Female,78,79,78,43903.0
AUS,Australia,1995,Medium,Both sexes,78,79,78,74613.0
AUS,Australia,1995,Medium,Male,79,80,79,28526.0
AUS,Australia,1995,Medium,Female,79,80,79,42281.0
AUS,Australia,1995,Medium,Both sexes,79,80,79,70806.0
AUS,Australia,1995,Medium,Male,80,81,80,26166.0
AUS,Australia,1995,Medium,Female,80,81,80,40517.0
AUS,Australia,1995,Medium,Both sexes,80,81,80,66684.0
AUS,Australia,1995,Medium,Male,81,82,81,23418.0
AUS,Australia,1995,Medium,Female,81,82,81,37959.0
AUS,Australia,1995,Medium,Both sexes,81,82,81,61377.0
AUS,Australia,1995,Medium,Male,82,83,82,20244.0
AUS,Australia,1995,Medium,Female,82,83,82,34233.0
AUS,Australia,1995,Medium,Both sexes,82,83,82,54477.0
AUS,Australia,1995,Medium,Male,83,84,83,17222.0
AUS,Australia,1995,Medium,Female,83,84,83,30569.0
AUS,Australia,1995,Medium,Both sexes,83,84,83,47791.0
AUS,Australia,1995,Medium,Male,84,85,84,14646.0
AUS,Australia,1995,Medium,Female,84,85,84,27520.0
AUS,Australia,1995,Medium,Both sexes,84,85,84,42166.0
AUS,Australia,1995,Medium,Male,85,86,85,12192.0
AUS,Australia,1995,Medium,Female,85,86,85,24157.0
AUS,Australia,1995,Medium,Both sexes,85,86,85,36349.0
AUS,Australia,1995,Medium,Male,86,87,86,9921.0
AUS,Australia,1995,Medium,Female,86,87,86,20632.0
AUS,Australia,1995,Medium,Both sexes,86,87,86,30553.0
AUS,Australia,1995,Medium,Male,87,88,87,8031.000000000001
AUS,Australia,1995,Medium,Female,87,88,87,17703.0
AUS,Australia,1995,Medium,Both sexes,87,88,87,25734.0
AUS,Australia,1995,Medium,Male,88,89,88,6444.0
AUS,Australia,1995,Medium,Female,88,89,88,15188.0
AUS,Australia,1995,Medium,Both sexes,88,89,88,21633.0
AUS,Australia,1995,Medium,Male,89,90,89,5002.0
AUS,Australia,1995,Medium,Female,89,90,89,12580.0
AUS,Australia,1995,Medium,Both sexes,89,90,89,17582.0
AUS,Australia,1995,Medium,Male,90,91,90,3743.0
AUS,Australia,1995,Medium,Female,90,91,90,10016.0
AUS,Australia,1995,Medium,Both sexes,90,91,90,13759.0
AUS,Australia,1995,Medium,Male,91,92,91,2785.0
AUS,Australia,1995,Medium,Female,91,92,91,7894.0
AUS,Australia,1995,Medium,Both sexes,91,92,91,10680.0
AUS,Australia,1995,Medium,Male,92,93,92,2041.9999999999998
AUS,Australia,1995,Medium,Female,92,93,92,6234.0
AUS,Australia,1995,Medium,Both sexes,92,93,92,8275.0
AUS,Australia,1995,Medium,Male,93,94,93,1445.0
AUS,Australia,1995,Medium,Female,93,94,93,4939.0
AUS,Australia,1995,Medium,Both sexes,93,94,93,6384.0
AUS,Australia,1995,Medium,Male,94,95,94,993.0
AUS,Australia,1995,Medium,Female,94,95,94,3823.0
AUS,Australia,1995,Medium,Both sexes,94,95,94,4816.0
AUS,Australia,1995,Medium,Male,95,96,95,667.0
AUS,Australia,1995,Medium,Female,95,96,95,2808.0
AUS,Australia,1995,Medium,Both sexes,95,96,95,3475.0
AUS,Australia,1995,Medium,Male,96,97,96,438.0
AUS,Australia,1995,Medium,Female,96,97,96,1977.0
AUS,Australia,1995,Medium,Both sexes,96,97,96,2415.0
AUS,Australia,1995,Medium,Male,97,98,97,278.0
AUS,Australia,1995,Medium,Female,97,98,97,1359.0
AUS,Australia,1995,Medium,Both sexes,97,98,97,1637.0
AUS,Australia,1995,Medium,Male,98,99,98,174.0
AUS,Australia,1995,Medium,Female,98,99,98,928.0
AUS,Australia,1995,Medium,Both sexes,98,99,98,1102.0
AUS,Australia,1995,Medium,Male,99,100,99,108.0
AUS,Australia,1995,Medium,Female,99,100,99,612.0
AUS,Australia,1995,Medium,Both sexes,99,100,99,720.0
AUS,Australia,1995,Medium,Male,100,101,100,154.0
AUS,Australia,1995,Medium,Female,100,101,100,948.0
AUS,Australia,1995,Medium,Both sexes,100,101,100,1101.0
AUS,Australia,1996,Medium,Male,0,1,0,131554.0
AUS,Australia,1996,Medium,Female,0,1,0,124769.0
AUS,Australia,1996,Medium,Both sexes,0,1,0,256322.0
AUS,Australia,1996,Medium,Male,1,2,1,132976.0
AUS,Australia,1996,Medium,Female,1,2,1,126078.0
AUS,Australia,1996,Medium,Both sexes,1,2,1,259053.0
AUS,Australia,1996,Medium,Male,2,3,2,133963.0
AUS,Australia,1996,Medium,Female,2,3,2,127040.0
AUS,Australia,1996,Medium,Both sexes,2,3,2,261003.0
AUS,Australia,1996,Medium,Male,3,4,3,133948.0
AUS,Australia,1996,Medium,Female,3,4,3,127078.0
AUS,Australia,1996,Medium,Both sexes,3,4,3,261026.0
AUS,Australia,1996,Medium,Male,4,5,4,134383.0
AUS,Australia,1996,Medium,Female,4,5,4,127617.0
AUS,Australia,1996,Medium,Both sexes,4,5,4,262000.0
AUS,Australia,1996,Medium,Male,5,6,5,135689.0
AUS,Australia,1996,Medium,Female,5,6,5,129001.0
AUS,Australia,1996,Medium,Both sexes,5,6,5,264690.0
AUS,Australia,1996,Medium,Male,6,7,6,135608.0
AUS,Australia,1996,Medium,Female,6,7,6,128893.0
AUS,Australia,1996,Medium,Both sexes,6,7,6,264502.0
AUS,Australia,1996,Medium,Male,7,8,7,133856.0
AUS,Australia,1996,Medium,Female,7,8,7,127331.0
AUS,Australia,1996,Medium,Both sexes,7,8,7,261187.0
AUS,Australia,1996,Medium,Male,8,9,8,132577.0
AUS,Australia,1996,Medium,Female,8,9,8,126221.0
AUS,Australia,1996,Medium,Both sexes,8,9,8,258798.0
AUS,Australia,1996,Medium,Male,9,10,9,132724.0
AUS,Australia,1996,Medium,Female,9,10,9,126344.0
AUS,Australia,1996,Medium,Both sexes,9,10,9,259067.0
AUS,Australia,1996,Medium,Male,10,11,10,133528.0
AUS,Australia,1996,Medium,Female,10,11,10,127275.0
AUS,Australia,1996,Medium,Both sexes,10,11,10,260803.0
AUS,Australia,1996,Medium,Male,11,12,11,133815.0
AUS,Australia,1996,Medium,Female,11,12,11,127950.0
AUS,Australia,1996,Medium,Both sexes,11,12,11,261764.0
AUS,Australia,1996,Medium,Male,12,13,12,134415.0
AUS,Australia,1996,Medium,Female,12,13,12,128306.00000000001
AUS,Australia,1996,Medium,Both sexes,12,13,12,262721.0
AUS,Australia,1996,Medium,Male,13,14,13,134602.0
AUS,Australia,1996,Medium,Female,13,14,13,127817.0
AUS,Australia,1996,Medium,Both sexes,13,14,13,262420.0
AUS,Australia,1996,Medium,Male,14,15,14,133722.0
AUS,Australia,1996,Medium,Female,14,15,14,126825.0
AUS,Australia,1996,Medium,Both sexes,14,15,14,260547.00000000003
AUS,Australia,1996,Medium,Male,15,16,15,131811.0
AUS,Australia,1996,Medium,Female,15,16,15,125294.0
AUS,Australia,1996,Medium,Both sexes,15,16,15,257106.0
AUS,Australia,1996,Medium,Male,16,17,16,130508.00000000001
AUS,Australia,1996,Medium,Female,16,17,16,123888.0
AUS,Australia,1996,Medium,Both sexes,16,17,16,254395.0
AUS,Australia,1996,Medium,Male,17,18,17,129878.99999999999
AUS,Australia,1996,Medium,Female,17,18,17,123160.0
AUS,Australia,1996,Medium,Both sexes,17,18,17,253039.0
AUS,Australia,1996,Medium,Male,18,19,18,130207.0
AUS,Australia,1996,Medium,Female,18,19,18,123827.0
AUS,Australia,1996,Medium,Both sexes,18,19,18,254034.0
AUS,Australia,1996,Medium,Male,19,20,19,131908.0
AUS,Australia,1996,Medium,Female,19,20,19,126214.0
AUS,Australia,1996,Medium,Both sexes,19,20,19,258122.0
AUS,Australia,1996,Medium,Male,20,21,20,134511.0
AUS,Australia,1996,Medium,Female,20,21,20,129321.0
AUS,Australia,1996,Medium,Both sexes,20,21,20,263832.0
AUS,Australia,1996,Medium,Male,21,22,21,137686.0
AUS,Australia,1996,Medium,Female,21,22,21,133128.0
AUS,Australia,1996,Medium,Both sexes,21,22,21,270814.0
AUS,Australia,1996,Medium,Male,22,23,22,140760.0
AUS,Australia,1996,Medium,Female,22,23,22,136544.0
AUS,Australia,1996,Medium,Both sexes,22,23,22,277303.0
AUS,Australia,1996,Medium,Male,23,24,23,145212.0
AUS,Australia,1996,Medium,Female,23,24,23,141502.0
AUS,Australia,1996,Medium,Both sexes,23,24,23,286714.0
AUS,Australia,1996,Medium,Male,24,25,24,149418.0
AUS,Australia,1996,Medium,Female,24,25,24,146775.0
AUS,Australia,1996,Medium,Both sexes,24,25,24,296193.0
AUS,Australia,1996,Medium,Male,25,26,25,149450.0
AUS,Australia,1996,Medium,Female,25,26,25,147968.0
AUS,Australia,1996,Medium,Both sexes,25,26,25,297418.0
AUS,Australia,1996,Medium,Male,26,27,26,144727.0
AUS,Australia,1996,Medium,Female,26,27,26,143843.0
AUS,Australia,1996,Medium,Both sexes,26,27,26,288570.0
AUS,Australia,1996,Medium,Male,27,28,27,140426.0
AUS,Australia,1996,Medium,Female,27,28,27,140014.0
AUS,Australia,1996,Medium,Both sexes,27,28,27,280440.0
AUS,Australia,1996,Medium,Male,28,29,28,137755.0
AUS,Australia,1996,Medium,Female,28,29,28,137887.0
AUS,Australia,1996,Medium,Both sexes,28,29,28,275642.0
AUS,Australia,1996,Medium,Male,29,30,29,136282.0
AUS,Australia,1996,Medium,Female,29,30,29,136869.0
AUS,Australia,1996,Medium,Both sexes,29,30,29,273151.0
AUS,Australia,1996,Medium,Male,30,31,30,137452.0
AUS,Australia,1996,Medium,Female,30,31,30,138565.0
AUS,Australia,1996,Medium,Both sexes,30,31,30,276018.0
AUS,Australia,1996,Medium,Male,31,32,31,141010.0
AUS,Australia,1996,Medium,Female,31,32,31,141854.0
AUS,Australia,1996,Medium,Both sexes,31,32,31,282863.0
AUS,Australia,1996,Medium,Male,32,33,32,145357.0
AUS,Australia,1996,Medium,Female,32,33,32,146096.0
AUS,Australia,1996,Medium,Both sexes,32,33,32,291454.0
AUS,Australia,1996,Medium,Male,33,34,33,148250.0
AUS,Australia,1996,Medium,Female,33,34,33,148871.0
AUS,Australia,1996,Medium,Both sexes,33,34,33,297122.0
AUS,Australia,1996,Medium,Male,34,35,34,149910.0
AUS,Australia,1996,Medium,Female,34,35,34,150298.0
AUS,Australia,1996,Medium,Both sexes,34,35,34,300207.0
AUS,Australia,1996,Medium,Male,35,36,35,150172.0
AUS,Australia,1996,Medium,Female,35,36,35,150603.0
AUS,Australia,1996,Medium,Both sexes,35,36,35,300774.0
AUS,Australia,1996,Medium,Male,36,37,36,147769.0
AUS,Australia,1996,Medium,Female,36,37,36,148709.0
AUS,Australia,1996,Medium,Both sexes,36,37,36,296479.0
AUS,Australia,1996,Medium,Male,37,38,37,144903.0
AUS,Australia,1996,Medium,Female,37,38,37,145776.0
AUS,Australia,1996,Medium,Both sexes,37,38,37,290679.0
AUS,Australia,1996,Medium,Male,38,39,38,143017.0
AUS,Australia,1996,Medium,Female,38,39,38,143762.0
AUS,Australia,1996,Medium,Both sexes,38,39,38,286779.0
AUS,Australia,1996,Medium,Male,39,40,39,141167.0
AUS,Australia,1996,Medium,Female,39,40,39,141689.0
AUS,Australia,1996,Medium,Both sexes,39,40,39,282855.0
AUS,Australia,1996,Medium,Male,40,41,40,138867.0
AUS,Australia,1996,Medium,Female,40,41,40,139506.0
AUS,Australia,1996,Medium,Both sexes,40,41,40,278373.0
AUS,Australia,1996,Medium,Male,41,42,41,136767.0
AUS,Australia,1996,Medium,Female,41,42,41,138245.0
AUS,Australia,1996,Medium,Both sexes,41,42,41,275012.0
AUS,Australia,1996,Medium,Male,42,43,42,135838.0
AUS,Australia,1996,Medium,Female,42,43,42,137393.0
AUS,Australia,1996,Medium,Both sexes,42,43,42,273231.0
AUS,Australia,1996,Medium,Male,43,44,43,134042.0
AUS,Australia,1996,Medium,Female,43,44,43,134638.0
AUS,Australia,1996,Medium,Both sexes,43,44,43,268680.0
AUS,Australia,1996,Medium,Male,44,45,44,131540.0
AUS,Australia,1996,Medium,Female,44,45,44,131377.0
AUS,Australia,1996,Medium,Both sexes,44,45,44,262917.0
AUS,Australia,1996,Medium,Male,45,46,45,130945.0
AUS,Australia,1996,Medium,Female,45,46,45,130091.00000000001
AUS,Australia,1996,Medium,Both sexes,45,46,45,261036.0
AUS,Australia,1996,Medium,Male,46,47,46,130124.0
AUS,Australia,1996,Medium,Female,46,47,46,128512.0
AUS,Australia,1996,Medium,Both sexes,46,47,46,258636.00000000003
AUS,Australia,1996,Medium,Male,47,48,47,128747.99999999999
AUS,Australia,1996,Medium,Female,47,48,47,126200.0
AUS,Australia,1996,Medium,Both sexes,47,48,47,254947.0
AUS,Australia,1996,Medium,Male,48,49,48,130744.0
AUS,Australia,1996,Medium,Female,48,49,48,126847.0
AUS,Australia,1996,Medium,Both sexes,48,49,48,257591.0
AUS,Australia,1996,Medium,Male,49,50,49,128579.00000000001
AUS,Australia,1996,Medium,Female,49,50,49,123547.0
AUS,Australia,1996,Medium,Both sexes,49,50,49,252126.0
AUS,Australia,1996,Medium,Male,50,51,50,117402.0
AUS,Australia,1996,Medium,Female,50,51,50,112697.0
AUS,Australia,1996,Medium,Both sexes,50,51,50,230099.0
AUS,Australia,1996,Medium,Male,51,52,51,109499.0
AUS,Australia,1996,Medium,Female,51,52,51,105267.0
AUS,Australia,1996,Medium,Both sexes,51,52,51,214766.0
AUS,Australia,1996,Medium,Male,52,53,52,104312.0
AUS,Australia,1996,Medium,Female,52,53,52,100201.0
AUS,Australia,1996,Medium,Both sexes,52,53,52,204513.0
AUS,Australia,1996,Medium,Male,53,54,53,97965.0
AUS,Australia,1996,Medium,Female,53,54,53,93911.0
AUS,Australia,1996,Medium,Both sexes,53,54,53,191876.0
AUS,Australia,1996,Medium,Male,54,55,54,93415.0
AUS,Australia,1996,Medium,Female,54,55,54,89512.0
AUS,Australia,1996,Medium,Both sexes,54,55,54,182927.0
AUS,Australia,1996,Medium,Male,55,56,55,90153.0
AUS,Australia,1996,Medium,Female,55,56,55,86292.0
AUS,Australia,1996,Medium,Both sexes,55,56,55,176445.0
AUS,Australia,1996,Medium,Male,56,57,56,86907.0
AUS,Australia,1996,Medium,Female,56,57,56,83534.0
AUS,Australia,1996,Medium,Both sexes,56,57,56,170440.0
AUS,Australia,1996,Medium,Male,57,58,57,83550.0
AUS,Australia,1996,Medium,Female,57,58,57,81123.0
AUS,Australia,1996,Medium,Both sexes,57,58,57,164673.0
AUS,Australia,1996,Medium,Male,58,59,58,80960.0
AUS,Australia,1996,Medium,Female,58,59,58,79335.0
AUS,Australia,1996,Medium,Both sexes,58,59,58,160294.0
AUS,Australia,1996,Medium,Male,59,60,59,78351.0
AUS,Australia,1996,Medium,Female,59,60,59,77040.0
AUS,Australia,1996,Medium,Both sexes,59,60,59,155391.0
AUS,Australia,1996,Medium,Male,60,61,60,74663.0
AUS,Australia,1996,Medium,Female,60,61,60,74275.0
AUS,Australia,1996,Medium,Both sexes,60,61,60,148939.0
AUS,Australia,1996,Medium,Male,61,62,61,71656.0
AUS,Australia,1996,Medium,Female,61,62,61,72212.0
AUS,Australia,1996,Medium,Both sexes,61,62,61,143868.0
AUS,Australia,1996,Medium,Male,62,63,62,70174.0
AUS,Australia,1996,Medium,Female,62,63,62,70863.0
AUS,Australia,1996,Medium,Both sexes,62,63,62,141037.0
AUS,Australia,1996,Medium,Male,63,64,63,69367.0
AUS,Australia,1996,Medium,Female,63,64,63,70210.0
AUS,Australia,1996,Medium,Both sexes,63,64,63,139576.0
AUS,Australia,1996,Medium,Male,64,65,64,69552.0
AUS,Australia,1996,Medium,Female,64,65,64,70602.0
AUS,Australia,1996,Medium,Both sexes,64,65,64,140154.0
AUS,Australia,1996,Medium,Male,65,66,65,70193.0
AUS,Australia,1996,Medium,Female,65,66,65,71832.0
AUS,Australia,1996,Medium,Both sexes,65,66,65,142025.0
AUS,Australia,1996,Medium,Male,66,67,66,69066.0
AUS,Australia,1996,Medium,Female,66,67,66,71453.0
AUS,Australia,1996,Medium,Both sexes,66,67,66,140518.0
AUS,Australia,1996,Medium,Male,67,68,67,67423.0
AUS,Australia,1996,Medium,Female,67,68,67,70371.0
AUS,Australia,1996,Medium,Both sexes,67,68,67,137794.0
AUS,Australia,1996,Medium,Male,68,69,68,65738.0
AUS,Australia,1996,Medium,Female,68,69,68,69948.0
AUS,Australia,1996,Medium,Both sexes,68,69,68,135686.0
AUS,Australia,1996,Medium,Male,69,70,69,63878.0
AUS,Australia,1996,Medium,Female,69,70,69,69502.0
AUS,Australia,1996,Medium,Both sexes,69,70,69,133381.0
AUS,Australia,1996,Medium,Male,70,71,70,61196.0
AUS,Australia,1996,Medium,Female,70,71,70,68425.0
AUS,Australia,1996,Medium,Both sexes,70,71,70,129621.00000000001
AUS,Australia,1996,Medium,Male,71,72,71,57864.0
AUS,Australia,1996,Medium,Female,71,72,71,66633.0
AUS,Australia,1996,Medium,Both sexes,71,72,71,124496.0
AUS,Australia,1996,Medium,Male,72,73,72,54964.0
AUS,Australia,1996,Medium,Female,72,73,72,65385.00000000001
AUS,Australia,1996,Medium,Both sexes,72,73,72,120350.0
AUS,Australia,1996,Medium,Male,73,74,73,52167.0
AUS,Australia,1996,Medium,Female,73,74,73,63724.0
AUS,Australia,1996,Medium,Both sexes,73,74,73,115891.0
AUS,Australia,1996,Medium,Male,74,75,74,49376.0
