country,scenario,infant_cases,mean_infant_population,analysis_window,analysis_years,annualized_infant_cases_per_100k,rank,current_infant_cases_per_100k,relative_reduction_infant_cases
Brazil,maternal_immunization,300701.0568830133,2110795.0679779476,full_horizon,24.013698630136986,593.2391825696899,4.0,796.149399982389,0.2548644983180136
Brazil,next_generation_vaccine,130564.40992624122,2110795.067332575,full_horizon,24.013698630136986,257.58447490642925,2.0,796.149399982389,0.6764621377443392
Brazil,pregnancy_tdap_scaleup,367872.63274887536,2110795.0680333734,full_horizon,24.013698630136986,725.7588722771807,6.0,796.149399982389,0.08841371695659805
Brazil,resistance_guided_treatment,234164.28313465926,2110795.068219639,full_horizon,24.013698630136986,461.9718644752257,3.0,796.149399982389,0.4197422437479139
Brazil,targeted_pep_high_risk,429844.94433928916,2110795.06817764,full_horizon,24.013698630136986,848.0211743540248,10.0,796.149399982389,-0.06515331716984663
China,adolescent_booster,1633953.075954902,7979128.954293903,full_horizon,24.013698630136986,852.7565037200497,10.0,846.0426885393061,-0.007935551328190016
China,cocooning_adjunct,1462925.3717828025,7979128.956239597,full_horizon,24.013698630136986,763.4975222355063,6.0,846.0426885393061,0.09756619544377154
China,combined_strategy,115777.61832487078,7979128.942961468,full_horizon,24.013698630136986,60.424083533901054,1.0,846.0426885393061,0.9285803371952503
China,current,1621088.8418902727,7979128.952573738,full_horizon,24.013698630136986,846.0426885393061,8.0,846.0426885393061,0.0
China,higher_child_coverage,1628142.2580980677,7979128.954139571,full_horizon,24.013698630136986,849.723850723208,9.0,846.0426885393061,-0.0043510359864433745
China,maternal_immunization,1266208.9436352486,7979128.959236882,full_horizon,24.013698630136986,660.8316523738106,4.0,846.0426885393061,0.2189145283972168
China,next_generation_vaccine,184991.76282498863,7979128.942201816,full_horizon,24.013698630136986,96.5467928327882,2.0,846.0426885393061,0.8858842536663529
China,pregnancy_tdap_scaleup,1402954.2425354084,7979128.954976294,full_horizon,24.013698630136986,732.1987223789831,5.0,846.0426885393061,0.13456054606047696
China,resistance_guided_treatment,1019470.6253491064,7979128.960720111,full_horizon,24.013698630136986,532.0594686660565,3.0,846.0426885393061,0.37111983133539284
China,targeted_pep_high_risk,1568316.5651943113,7979128.945059158,full_horizon,24.013698630136986,818.5009545807169,7.0,846.0426885393061,0.032553598455108745
Japan,adolescent_booster,597744.1118995125,732180.3732754281,full_horizon,24.013698630136986,3399.6809972421242,9.0,3397.6175414081927,-0.0006073243408899476
Japan,cocooning_adjunct,595179.1878335056,732180.3733116242,full_horizon,24.013698630136986,3385.0929427000356,7.0,3397.6175414081927,0.0036862885700096326
Japan,combined_strategy,210660.22020783776,732180.3731271495,full_horizon,24.013698630136986,1198.1340065142501,1.0,3397.6175414081927,0.6473605425236691
Japan,current,597381.3077237773,732180.3733161417,full_horizon,24.013698630136986,3397.6175414081927,8.0,3397.6175414081927,0.0
Japan,higher_child_coverage,598934.4898325367,732180.3732599844,full_horizon,24.013698630136986,3406.4512944325506,10.0,3397.6175414081927,-0.002599984523477872
Japan,maternal_immunization,506367.92504004436,732180.3736359514,full_horizon,24.013698630136986,2879.9771963513863,4.0,3397.6175414081927,0.15235391822302125
Japan,next_generation_vaccine,355412.2656006127,732180.3731931093,full_horizon,24.013698630136986,2021.4140158492235,2.0,3397.6175414081927,0.4050495704082636
Japan,pregnancy_tdap_scaleup,506804.50392601365,732180.37332943,full_horizon,24.013698630136986,2882.460248268516,5.0,3397.6175414081927,0.15162309673211838
Japan,resistance_guided_treatment,469196.0155153594,732180.3734782881,full_horizon,24.013698630136986,2668.5612551136223,3.0,3397.6175414081927,0.21457867973933353
Japan,targeted_pep_high_risk,582950.9740408598,732180.3729838505,full_horizon,24.013698630136986,3315.5447458308113,6.0,3397.6175414081927,0.024155984179244916
New_Zealand,adolescent_booster,61491.89268136701,54207.94482949511,full_horizon,24.013698630136986,4723.84742864972,8.0,4723.856267938456,1.8712018813316078e-06
New_Zealand,cocooning_adjunct,60072.72698643083,54207.9448344923,full_horizon,24.013698630136986,4614.826191008689,6.0,4723.856267938456,0.02308073547236622
New_Zealand,combined_strategy,21755.174258282117,54207.94481705845,full_horizon,24.013698630136986,1671.2467208629348,1.0,4723.856267938456,0.6462113523212073
New_Zealand,current,61492.00774536379,54207.94482952701,full_horizon,24.013698630136986,4723.856267938456,9.0,4723.856267938456,0.0
New_Zealand,higher_child_coverage,61601.385675558005,54207.94482685348,full_horizon,24.013698630136986,4732.258752333071,10.0,4723.856267938456,-0.0017787341354231767
New_Zealand,maternal_immunization,53510.65240264179,54207.94483558944,full_horizon,24.013698630136986,4110.723328016297,4.0,4723.856267938456,0.12979500330769733
New_Zealand,next_generation_vaccine,26859.465697370444,54207.94481873852,full_horizon,24.013698630136986,2063.3617288714936,2.0,4723.856267938456,0.5632039562939607
New_Zealand,pregnancy_tdap_scaleup,54758.3748982516,54207.944835671144,full_horizon,24.013698630136986,4206.574186470818,5.0,4723.856267938456,0.10950419575178683
New_Zealand,resistance_guided_treatment,47382.48486921006,54207.94482401204,full_horizon,24.013698630136986,3639.9534893957702,3.0,4723.856267938456,0.22945295476056327
New_Zealand,targeted_pep_high_risk,60515.00560583716,54207.94482786646,full_horizon,24.013698630136986,4648.8023244902815,7.0,4723.856267938456,0.015888278387633625
Sweden,adolescent_booster,9784.622539598042,96817.37835507131,full_horizon,24.013698630136986,420.8542352880188,9.0,421.57467117205306,0.0017089164347358077
Sweden,cocooning_adjunct,9007.297111485088,96817.3783652973,full_horizon,24.013698630136986,387.4200687992383,6.0,421.57467117205306,0.08101673252299246
Sweden,combined_strategy,5949.962727067007,96817.3783963622,full_horizon,24.013698630136986,255.91861129953497,1.0,421.57467117205306,0.3929459505049594
Sweden,current,9801.372265865342,96817.37835625077,full_horizon,24.013698630136986,421.57467117205306,10.0,421.57467117205306,0.0
Sweden,higher_child_coverage,9576.989943565823,96817.37835063665,full_horizon,24.013698630136986,411.92358345288113,8.0,421.57467117205306,0.022892949646002636
Sweden,maternal_immunization,8461.173212711874,96817.37837105214,full_horizon,24.013698630136986,363.9302964500293,3.0,421.57467117205306,0.1367358588260582
Sweden,next_generation_vaccine,6455.702266241962,96817.37843390962,full_horizon,24.013698630136986,277.67137948334454,2.0,421.57467117205306,0.3413471005946149
Sweden,pregnancy_tdap_scaleup,9152.147320241527,96817.37836301609,full_horizon,24.013698630136986,393.65033712845707,7.0,421.57467117205306,0.0662381683557064
Sweden,resistance_guided_treatment,8970.342031547238,96817.37833033707,full_horizon,24.013698630136986,385.83056440298185,5.0,421.57467117205306,0.0847871307583451
Sweden,targeted_pep_high_risk,8824.813439874028,96817.37840235345,full_horizon,24.013698630136986,379.5711173275797,4.0,421.57467117205306,0.0996349086336139
Thailand,adolescent_booster,96700.75283737188,495709.6980292406,full_horizon,24.013698630136986,812.350372049959,7.0,913.1448991177207,0.11038174463346317
Thailand,cocooning_adjunct,83550.66102180813,495709.69755170215,full_horizon,24.013698630136986,701.8808917197969,5.0,913.1448991177207,0.23135868973483487
Thailand,combined_strategy,3994.323502860738,495709.69752131216,full_horizon,24.013698630136986,33.554963035485024,1.0,913.1448991177207,0.9632534080101572
Thailand,current,108699.15510808301,495709.6974638054,full_horizon,24.013698630136986,913.1448991177207,10.0,913.1448991177207,0.0
Thailand,higher_child_coverage,105121.33258728098,495709.69801661937,full_horizon,24.013698630136986,883.0888192096551,8.0,913.1448991177207,0.03291490752136461
Thailand,maternal_immunization,72627.63331217175,495709.697535693,full_horizon,24.013698630136986,610.1202241953087,4.0,913.1448991177207,0.3318473061780163
Thailand,next_generation_vaccine,42241.25372971028,495709.697584446,full_horizon,24.013698630136986,354.85450947508514,2.0,913.1448991177207,0.6113929894171833
Thailand,pregnancy_tdap_scaleup,94804.40877800329,495709.69751659624,full_horizon,24.013698630136986,796.4198267613597,6.0,913.1448991177207,0.1278275468319876
Thailand,resistance_guided_treatment,56040.118271527295,495709.69788828725,full_horizon,24.013698630136986,470.7741109017493,3.0,913.1448991177207,0.48444752705007654
Thailand,targeted_pep_high_risk,107703.43092643877,495709.69749373576,full_horizon,24.013698630136986,904.7801564255561,9.0,913.1448991177207,0.009160367319848706
United_Kingdom,adolescent_booster,414464.02169443166,682797.7898106537,full_horizon,24.013698630136986,2527.759051330491,9.0,2515.132818235161,-0.0050201058981012014
United_Kingdom,cocooning_adjunct,345678.4603007755,682797.7899145895,full_horizon,24.013698630136986,2108.245374761327,5.0,2515.132818235161,0.16177572831296516
United_Kingdom,combined_strategy,80016.82162400256,682797.7899940556,full_horizon,24.013698630136986,488.0115872001118,1.0,2515.132818235161,0.8059698542908188
United_Kingdom,current,412393.7613147853,682797.7897676066,full_horizon,24.013698630136986,2515.132818235161,8.0,2515.132818235161,0.0
United_Kingdom,higher_child_coverage,422836.75982785004,682797.7898896332,full_horizon,24.013698630136986,2578.8232290871306,10.0,2515.132818235161,-0.025322881714318513
United_Kingdom,maternal_immunization,309066.39441986155,682797.7899306009,full_horizon,24.013698630136986,1884.9534215918627,4.0,2515.132818235161,0.2505551166421054
United_Kingdom,next_generation_vaccine,197003.3468816425,682797.7898599118,full_horizon,24.013698630136986,1201.496311189314,2.0,2515.132818235161,0.5222930962220954
United_Kingdom,pregnancy_tdap_scaleup,360317.8101851593,682797.7898331828,full_horizon,24.013698630136986,2197.5287560486045,6.0,2515.132818235161,0.1262772525903485
United_Kingdom,resistance_guided_treatment,286232.9245518629,682797.7899469966,full_horizon,24.013698630136986,1745.6952300041185,3.0,2515.132818235161,0.3059232429605637
United_Kingdom,targeted_pep_high_risk,382391.7016459646,682797.7899375504,full_horizon,24.013698630136986,2332.1543830461796,7.0,2515.132818235161,0.07275100299370074
United_States,adolescent_booster,1219511.1695384877,3663846.722349932,full_horizon,24.013698630136986,1386.0836152943582,9.0,1386.0063833329539,-5.5722659241030925e-05
United_States,cocooning_adjunct,1123370.28427369,3663846.7210300323,full_horizon,24.013698630136986,1276.8108930814722,6.0,1386.0063833329539,0.07878426215389966
United_States,combined_strategy,260696.23620364905,3663846.722128537,full_horizon,24.013698630136986,296.30461009173797,1.0,1386.0063833329539,0.7862169946294121
United_States,current,1219443.2189192092,3663846.72234895,full_horizon,24.013698630136986,1386.0063833329539,8.0,1386.0063833329539,0.0
United_States,higher_child_coverage,1221789.5153260943,3663846.7224902553,full_horizon,24.013698630136986,1388.6731591871885,10.0,1386.0063833329539,-0.001924071841445496
United_States,maternal_immunization,1006118.9355413349,3663846.7216247064,full_horizon,24.013698630136986,1143.544238627225,4.0,1386.0063833329539,0.17493580666106012
United_States,next_generation_vaccine,498564.0012491742,3663846.721951773,full_horizon,24.013698630136986,566.6626191244286,2.0,1386.0063833329539,0.5911543944251072
United_States,pregnancy_tdap_scaleup,1090943.4937951767,3663846.722435293,full_horizon,24.013698630136986,1239.9549423548956,5.0,1386.0063833329539,0.10537573472558315
United_States,resistance_guided_treatment,909258.5656389155,3663846.721946528,full_horizon,24.013698630136986,1033.4537571425992,3.0,1386.0063833329539,0.2543658026614316
United_States,targeted_pep_high_risk,1185129.1442913748,3663846.722043306,full_horizon,24.013698630136986,1347.005365821482,7.0,1386.0063833329539,0.028139132676781364
