country,strategy,strategy_label,lancet_strategy_role,implementation_intensity,primary_case_metric,primary_cases_per_100k,primary_total_cases,current_primary_cases_per_100k,primary_case_reduction,source_primary_case_reduction,source_minus_common_denominator_reduction,infant_cases_per_100k,infant_hospitalizations_per_100k,infant_deaths_per_100k,child_1_9_cases_per_100k,adolescent_cases_per_100k,child_adolescent_infections_per_100k,child_adolescent_reported_cases_per_100k,child_adolescent_deaths_per_million,child_adolescent_hospitalizations_per_100k,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_infant_deaths,relative_reduction_infant_hospitalizations,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,annualized_resistant_infections_per_100k,relative_reduction_resistant_infections,relative_reduction_total_infections,relative_reduction_reported_cases,metric_availability_note,optimization_constraint,non_dominated_lancet_outcome,primary_case_rank_within_constraint
United_Kingdom,timeliness_only,Routine timeliness,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,679.1120982064097,2191746.9345093076,929.9165197242646,0.2697063835280855,0.2697063835280855,0.0,1377.6072854791203,432.99709988000757,5.962051402334873,789.8564316407418,483.2077640338117,3529.9008631989445,49.4390340249159,3.0309684596139226,24.35102874736593,0.27665790714193506,0.1677864188103657,0.31125231530758013,0.421170653928576,0.16826418918471975,0.3252546245199155,1710.9985426367987,0.15345961398393193,0.14930173194659968,0.28841178157576364,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,3.0
United_Kingdom,cocooning_adjunct,Close-contact adult adjunct,Household and close-contact exposure lever,2.0,child_adolescent_0_17y,827.1281943179765,2669449.843572255,929.9165197242646,0.11053500311701803,0.11053500311701803,0.0,2110.3657672522563,626.9414224392441,7.244964915995501,969.5646148183448,532.5371820391077,3820.4445963932485,63.96972352384787,3.6845323746197094,35.11077158191636,0.11208307017595731,0.08282790915485061,0.16304766976390528,0.16190641030764807,0.09980458172255458,0.1269393512768523,1815.8588864217222,0.10157849679013209,0.1031755556616738,0.13753721270442976,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,7.0
United_Kingdom,resistance_guided_treatment,Resistance-guided management,Resistance-aware clinical management lever,2.0,child_adolescent_0_17y,703.1947306161802,2269470.532861218,929.9165197242646,0.24380875519375778,0.24380875516982958,-2.392819276053615e-11,1746.9809736121608,512.7723230699497,5.755616361469478,804.9083221317405,478.7145238056999,3257.799040871877,53.34554592862464,2.9271837678159773,28.708239863008064,0.2628735461272169,0.17552498574741615,0.33510008926820634,0.31452735203795346,0.23237840605383375,0.2719384362509746,1236.0441073455213,0.3884499432849784,0.2126969990211134,0.2556756959263742,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,5.0
United_Kingdom,maternal_immunization,Infant-exposure package,High-intensity infant-exposure pathway package,3.0,child_adolescent_0_17y,815.8316432493784,2632991.6783223855,929.9165197242646,0.12268292266569714,0.12268292266569714,0.0,1886.867471668121,496.05223976547177,4.615000336928959,968.2228975233712,534.0870937396014,3812.1694623514545,61.46833037943515,2.349064009657706,28.44721948328742,0.11331180054577528,0.08015854476419382,0.4668662538867161,0.3368787139757826,0.10175441698847754,0.1610784376885468,1814.1371085329713,0.10243037041341341,0.10383065987683515,0.1643724976834452,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,6.0
United_Kingdom,next_generation_vaccine,High-transmission-blocking vaccine target,Future child/adolescent high-blocking target,4.0,child_adolescent_0_17y,533.6405815646898,1722256.3283903184,929.9165197242646,0.4261414113570937,0.42614141138894657,3.1852853688008054e-11,1203.2036314823433,380.6553765341496,4.495689855921862,520.4353505706871,473.6185680973862,2090.467830104344,37.315585654018335,2.286094272340442,21.20118103070537,0.5233908585632931,0.18430159041941785,0.48064923098233225,0.4911409271887506,0.5074317882822591,0.4907158007632362,1400.8354708122597,0.3069171184718893,0.30309427110390286,0.41773413398576076,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,2.0
United_Kingdom,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future child/adolescent transmission-blocking target,4.0,child_adolescent_0_17y,687.1046926622184,2217542.0056537595,929.9165197242646,0.2611114244255429,0.2611114244255429,0.0,1641.573707479305,491.104212636009,5.680661698163722,753.0023540169984,510.8548220431563,3096.2590302460785,50.9245587906853,2.8888956622270987,27.48483509884304,0.31040847797228066,0.12017075743414352,0.3437589966416079,0.34349322318217457,0.27044140454367627,0.30498013904833743,1679.3071445477012,0.16913937504590482,0.17214101233115575,0.26026406090237186,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,4.0
United_Kingdom,combined_strategy,Combined future stress-test profile,Exploratory combined stress test,5.0,child_adolescent_0_17y,283.67292781485696,915517.8820722234,929.9165197242646,0.6949479638247844,0.6949479639043141,7.952971614599846e-11,488.3934044408722,128.80487259437655,1.1657062408693248,299.08321934156567,244.50374004600172,1332.5255322073347,18.936982227959795,0.5935063741235381,7.494711879112911,0.7261027787355854,0.578898875040556,0.8653353651683968,0.8278139963457928,0.6860225692637663,0.7415475153634699,727.2768486533312,0.6401696384646185,0.6292324828270329,0.7157420482579389,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,1.0
United_States,current,Current practice,Comparator,0.0,child_adolescent_0_17y,714.0526318644839,12160839.305662932,714.0526318644839,0.0,0.0,0.0,1386.8318871156237,410.0735481593316,4.771865559917001,697.7456162185558,655.0236985224619,3531.2936867673047,148.73598908487705,2.467814498386914,23.560760112597322,0.0,0.0,0.0,0.0,0.0,0.0,2012.3701818193306,0.0,0.0,0.0,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,10.0
United_States,adolescent_booster,Adolescent booster,Adolescent transmission lever,1.0,child_adolescent_0_17y,714.2046720854189,12163428.661977507,714.0526318644839,-0.00021292579027121228,-0.00021292579027121228,0.0,1386.9090356757458,410.09780277164356,4.772177711980378,697.7911467809072,655.3017181256332,3531.671912721468,148.7547887147554,2.4679759401578045,23.56224379153211,-6.525381349198334e-05,-0.0004244420518455527,-6.541510039137499e-05,-5.9146981147062405e-05,-0.00010710690933035671,-0.00012639597136865355,2012.4871733667712,-5.813619606387377e-05,-8.023313899818696e-05,-0.00011042535265382014,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,11.0
United_States,higher_child_coverage,Nominal coverage floor,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,717.6220557397874,12221629.209315708,714.0526318644839,-0.00499882461882839,-0.0049988246801737635,-6.134537322566302e-11,1389.5004913638602,410.8843296652889,4.781904294915652,704.2237459124202,655.4899095613296,3535.679605364143,149.5882467428652,2.4730425250816013,23.626367182477136,-0.009284371938130809,-0.0007117467614528028,-0.0021037338661473726,-0.001977161232284752,-0.0012420147406859705,-0.005730003023227237,2014.494120175253,-0.0010554411686358733,-0.0007963782362245819,-0.004255063455428365,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,12.0
United_States,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Direct infant protection within child-health frame,1.0,child_adolescent_0_17y,704.7882680925351,12003060.405342035,714.0526318644839,0.012974343008523626,0.012974343008523626,0.0,1240.696116954747,323.60090340191135,3.027277624025124,694.8623415216007,654.3912681633182,3516.15525378069,143.38795150561884,1.567020244869518,19.083538424774204,0.00413227201694677,0.0009655076030837817,0.36559871897365115,0.21087106236892283,0.004286936828101329,0.03595658058914153,2006.044878527489,0.0031432106114749336,0.003126612416994523,0.026435810851573205,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,9.0
United_States,targeted_pep_high_risk,Targeted high-risk PEP,Clinical and outbreak management lever,1.0,child_adolescent_0_17y,698.9139831926634,11903017.029343672,714.0526318644839,0.021201026361728492,0.021201026361728492,0.0,1347.8769080600666,398.2790367095794,4.627079194396759,681.5370957899379,643.7903395952975,3459.3067904695044,145.1960326162035,2.392955492301622,22.89310415334798,0.02322984212188839,0.017149545978361602,0.030341669118476133,0.028761941693412174,0.02038541768364399,0.023800268584655337,2014.264896714223,-0.0009415338028018194,0.021216413159198533,0.023046326221217717,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,8.0
United_States,timeliness_only,Routine timeliness,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,609.3439658269568,10377574.03244241,714.0526318644839,0.14663998333584904,0.14663998333584904,0.0,1013.6910170634254,299.6526057357558,3.9615629533893113,577.0209880255768,598.6937175822693,3320.9871669099484,121.82914224093399,2.048260362380621,17.350385291260416,0.17302097705281527,0.08599685932672951,0.16980834808792045,0.2692710686476447,0.059555091855896136,0.18090340482170486,1920.0429497363402,0.04587984502799014,0.04951227405189307,0.14873605635066522,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,5.0
United_States,cocooning_adjunct,Close-contact adult adjunct,Household and close-contact exposure lever,2.0,child_adolescent_0_17y,690.7089940838513,11763280.05673124,714.0526318644839,0.032691760717525,0.032691760717525,0.0,1277.6268052147127,376.9672322563303,4.364471490198541,675.5237882019063,640.270932559004,3426.208010181233,142.14517945973196,2.257308300466025,21.762581032742986,0.031848036904257415,0.02252249174180465,0.08537417204536069,0.08073263000579489,0.029758407533726716,0.044312137690651676,1941.7465659697777,0.035094743751909574,0.03892246162931512,0.05789232637674657,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,7.0
United_States,resistance_guided_treatment,Resistance-guided management,Resistance-aware clinical management lever,2.0,child_adolescent_0_17y,570.4349637667533,9714925.228372632,714.0526318644839,0.20113036727100397,0.20113036738766155,1.1665757249090802e-10,1034.3046782576685,302.71048474637774,3.4324543229820668,535.5858589468972,555.7565113714364,2843.242667100072,115.12692590185875,1.7752782125081894,17.45629004527408,0.23240526856019905,0.15154747452358108,0.28068922321679335,0.2618141646243074,0.19484389606583474,0.22596456584996993,1457.853417042855,0.275554055573655,0.1845474294582069,0.21173646067191976,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,4.0
United_States,maternal_immunization,Infant-exposure package,High-intensity infant-exposure pathway package,3.0,child_adolescent_0_17y,682.4419711809376,11622486.60063301,714.0526318644839,0.04426937073392878,0.04426937073392878,0.0,1144.2781713021527,298.19309613016077,2.7760382587607193,673.0372782522348,639.9484415200488,3413.409440765942,137.29189808081696,1.4371428320873387,17.684294425369615,0.035411670804722184,0.02301482691982293,0.41824885396392597,0.27283020958148907,0.03338273643055811,0.07694231295785436,1936.4848807431965,0.03770941438721842,0.04149573900562109,0.08179421427390465,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,6.0
United_States,next_generation_vaccine,High-transmission-blocking vaccine target,Future child/adolescent high-blocking target,4.0,child_adolescent_0_17y,279.11329713350756,4753503.8775913,714.0526318644839,0.6091138318407894,0.6091138318571698,1.6380452549924485e-11,567.6779002713829,178.96432163714255,2.114002686494096,245.58641602941356,283.04227061904686,1166.384885464551,56.87168971816193,1.0931385642072022,10.170549176737538,0.6480287223452756,0.5678900301643123,0.5569861179611681,0.5635799421319487,0.6697004019273655,0.617633297323054,1040.916730629601,0.4827409290918382,0.4883195601075281,0.5490263954121001,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,2.0
United_States,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future child/adolescent transmission-blocking target,4.0,child_adolescent_0_17y,533.4549143819595,9085127.902978305,714.0526318644839,0.25291933594721216,0.25291933594721216,0.0,999.5019883107761,296.5601688112771,3.4150981005319183,497.10861685493893,520.1776296213716,2546.262190976134,108.48490639375827,1.7662001556624338,17.048412262017305,0.28755035461778655,0.20586441268550248,0.28432642184011836,0.2768122448382343,0.27894352139120115,0.2706210040350171,1675.3115487200903,0.1674933549657146,0.18154978443115632,0.22732440444977564,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,3.0
United_States,combined_strategy,Combined future stress-test profile,Exploratory combined stress test,5.0,child_adolescent_0_17y,202.46467656147132,3448121.7293970915,714.0526318644839,0.7164569283460103,0.7164569284464266,1.0041634190827153e-10,296.5668540758248,77.71517847827916,0.7073621264962524,180.09573661600447,216.35168271833646,986.5527163121,38.225198362932815,0.36626112300062225,4.641303704262018,0.7418891177759035,0.6697040380391459,0.8517640286439292,0.8104847805410319,0.720625695999291,0.7429996695179002,681.9889333758919,0.6611016504656414,0.656963154767761,0.7108750496666777,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,1.0
Australia,current,Current practice,Comparator,0.0,child_adolescent_0_17y,1082.7605742452402,1514831.5579266832,1082.7605742452402,0.0,0.0,0.0,4065.3674875436836,1209.1848434842116,14.138470173070651,1313.7727342139503,487.9361099628894,4392.794476988388,218.4376815611662,7.2838035346389445,67.3643833220105,0.0,0.0,0.0,0.0,0.0,0.0,1895.2763586016572,0.0,0.0,0.0,Primary Lancet metric generated from model age groups <18 years.,program_only,True,6.0
Australia,adolescent_booster,Adolescent booster,Adolescent transmission lever,1.0,child_adolescent_0_17y,1082.7693257918133,1514843.801740589,1082.7605742452402,-8.08262397189452e-06,-8.08262397189452e-06,0.0,4065.365292571422,1209.1843130815846,14.138466675238577,1313.771740075458,487.9568543394855,4392.798137973268,218.43815994853588,7.2838017309073155,67.36435988219748,7.567050301915401e-07,-4.251453454795495e-05,2.473982075867909e-07,4.3864479326582995e-07,-8.334068493098812e-07,-2.1900405295927072e-06,1895.2755254161418,4.3961160423044987e-07,2.7381946177129635e-07,-1.8520336038108098e-06,Primary Lancet metric generated from model age groups <18 years.,program_only,False,7.0
Australia,higher_child_coverage,Nominal coverage floor,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,1085.4701558044098,1518622.3865446374,1082.7605742452402,-0.002502475268882476,-0.0025024753399927047,-7.111022881645113e-11,4072.423001860046,1211.2352929734034,14.162049800479597,1318.8911635077345,487.4943584744914,4392.620378118885,219.04897876377024,7.295993366301546,67.49803528570669,-0.0038959776853624284,0.0009053468364822459,-0.0016677640147280126,-0.001695729047472172,3.9632757424357123e-05,-0.0027984970989110014,1894.5515474874535,0.00038243029954676544,0.00036845681903141525,-0.0023204381332899704,Primary Lancet metric generated from model age groups <18 years.,program_only,False,8.0
Australia,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Direct infant protection within child-health frame,1.0,child_adolescent_0_17y,1061.4069335491092,1484956.8381349593,1082.7605742452402,0.019721479710337553,0.019721479710337553,0.0,3638.0265945447727,970.9039104060599,9.48112066632418,1311.5162731843136,491.82688575220766,4378.109443984993,207.74175058146295,4.887516824004397,55.06813686338441,0.0017175428347772081,-0.007973945165211216,0.3294097203982048,0.197059146369582,0.0033429820026865675,0.048965594659828415,1893.4661265972825,0.0009551282888853319,0.0006451855369280501,0.04195239146574925,Primary Lancet metric generated from model age groups <18 years.,program_only,False,3.0
Australia,targeted_pep_high_risk,Targeted high-risk PEP,Clinical and outbreak management lever,1.0,child_adolescent_0_17y,1072.3404146262285,1500253.2781457168,1082.7605742452402,0.009623696934361714,0.009623696934361714,0.0,3991.155555202178,1184.057194548948,13.796641802375046,1301.2232193626746,487.1383530778794,4358.291809291237,215.54666441418678,7.107796522287594,66.00400409422436,0.009552272485896074,0.00163496144416031,0.024177182466270875,0.02078065176128685,0.007854377837212101,0.013234974481948103,1907.680593902867,-0.0065448162026788825,0.007981449889469583,0.012784564075969618,Primary Lancet metric generated from model age groups <18 years.,program_only,False,4.0
Australia,timeliness_only,Routine timeliness,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,924.7515961765625,1293769.7718562128,1082.7605742452402,0.14593159543033873,0.14593159543033873,0.0,2977.8115574752264,884.9058569827508,11.57904588677024,1121.8137932961342,473.36209029637587,4239.832943994912,177.40514319925626,5.9639966668929585,49.51099330578338,0.14611274527808382,0.02986870495347349,0.18102554620495093,0.26817983056436767,0.03482100832184509,0.1878455130569604,1844.5441322615427,0.026767719770237064,0.024094064511811508,0.16848762029999698,Primary Lancet metric generated from model age groups <18 years.,program_only,True,1.0
Australia,cocooning_adjunct,Close-contact adult adjunct,Household and close-contact exposure lever,2.0,child_adolescent_0_17y,1078.4574025860957,1508811.2239714738,1082.7605742452402,0.003974259648439893,0.003974259648439893,0.0,3967.7361222604136,1179.3959147935636,13.775833234172403,1314.1456891183525,489.1207219753002,4386.993419603013,216.302079193805,7.09721080892308,65.82559492485677,-0.0002838808489638023,-0.002427801436872601,0.025648951672344822,0.024635545831169003,0.0013205847610117116,0.009776712309966906,1894.671546038563,0.00031911578220178427,0.0003233509501154863,0.008381939309210051,Primary Lancet metric generated from model age groups <18 years.,program_only,False,5.0
Australia,maternal_immunization,Infant-exposure package,High-intensity infant-exposure pathway package,3.0,child_adolescent_0_17y,1057.720122037855,1479798.82023037,1082.7605742452402,0.023126490567723312,0.023126490567723312,0.0,3553.9044114515277,948.0948357274928,9.248260286121976,1311.8943617555087,492.8314291644796,4372.468157006359,205.93041319076016,4.767697282348571,53.889597260891755,0.0014297544890370384,-0.010032705386343377,0.3458797046603135,0.21592232920546117,0.004627195734059897,0.057257833334811714,1892.708524889019,0.0013548598287632663,0.0010453133695612626,0.049086679088039764,Primary Lancet metric generated from model age groups <18 years.,program_only,False,2.0
Brazil,current,Current practice,Comparator,0.0,child_adolescent_0_17y,463.0459889372213,4795433.3931414625,463.0459889372213,0.0,0.0,0.0,796.6601123252367,230.11605746242878,2.5083511083850936,428.9100369095704,463.5142603305223,2231.2523126621595,92.23585328451905,1.229193003214576,12.66411058916937,0.0,0.0,0.0,0.0,0.0,0.0,926.9499239748221,0.0,0.0,0.0,Primary Lancet metric generated from model age groups <18 years.,program_only,True,7.0
Brazil,adolescent_booster,Adolescent booster,Adolescent transmission lever,1.0,child_adolescent_0_17y,436.25141947712916,4517941.359649305,463.0459889372213,0.05786589259004438,0.05786589259004438,0.0,781.1883308344736,225.50918726968334,2.453921564571755,419.63026144319383,417.35045751455465,2160.133005598947,88.74578863738836,1.2025118128586105,12.387922865869484,0.021635715344245687,0.09959521581530517,0.02169933198077778,0.020019768319855857,0.03187416617297634,0.03783848167219517,931.7754754629538,-0.005205838352904779,0.01983027750285493,0.030539367152709995,Primary Lancet metric generated from model age groups <18 years.,program_only,False,4.0
Brazil,higher_child_coverage,Nominal coverage floor,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,458.7261817893244,4750696.265988885,463.0459889372213,0.009329110393141882,0.009329110319113432,-7.402845003667835e-11,795.9225899542923,229.86429226006373,2.5044302483189926,420.67608226055927,462.882306260108,2224.718301337709,91.44864947510348,1.2272858515264875,12.648398858601778,0.019197392978491212,0.0013633974022034812,0.0015631223541512362,0.0010940790946220025,0.0029284053269666988,0.008534683363894624,936.8279079333563,-0.010656437497683857,-0.0003469352894709399,0.0052932206524608505,Primary Lancet metric generated from model age groups <18 years.,program_only,False,6.0
Brazil,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Direct infant protection within child-health frame,1.0,child_adolescent_0_17y,457.8188752036818,4741299.94572622,463.0459889372213,0.011288541221438408,0.011288541221438408,0.0,726.2245216633013,190.46456116478126,1.7327548972138027,426.47168116537085,462.22712504401693,2218.503135992054,89.57206244110044,0.8498061611127075,10.715452526852358,0.0056850051054734285,0.002776905410020847,0.3092056006553676,0.17231086230819848,0.005713910767773722,0.02888021031229948,922.7510245397096,0.0045298018200977674,0.004723659141526393,0.02125727426076418,Primary Lancet metric generated from model age groups <18 years.,program_only,False,5.0
Brazil,targeted_pep_high_risk,Targeted high-risk PEP,Clinical and outbreak management lever,1.0,child_adolescent_0_17y,492.0919581807532,5096241.551090673,463.0459889372213,-0.06272804416295208,-0.06272804416295208,0.0,848.5890957287858,245.2810274524511,2.678558982579179,453.19373456768005,495.10546684983996,2374.3467408586143,97.92265169779452,1.3125841378854266,13.490839788924676,-0.056617228782564144,-0.06815584598896507,-0.0678564790567786,-0.06590139854201249,-0.06413189020201804,-0.06165496622214106,1326.345619546702,-0.4308708434625994,-0.07456421352213471,-0.06746990385676543,Primary Lancet metric generated from model age groups <18 years.,program_only,False,8.0
Brazil,timeliness_only,Routine timeliness,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,358.4527500983109,3712236.6435482306,463.0459889372213,0.2258808872936613,0.2258808872936613,0.0,531.1052924790583,152.20759938132414,1.8925658528707667,316.0622387369796,384.3619185607429,1920.8573680551958,68.62653762590513,0.9271859882292467,8.453523628830425,0.26310365457644536,0.17076570985391493,0.24549404330206193,0.33856158908952316,0.1391124359796867,0.25596679397496114,839.9734705132252,0.0938308006355969,0.1194113706379164,0.2131876759121054,Primary Lancet metric generated from model age groups <18 years.,program_only,True,1.0
Brazil,cocooning_adjunct,Close-contact adult adjunct,Household and close-contact exposure lever,2.0,child_adolescent_0_17y,410.86146626320584,4254995.923770123,463.0459889372213,0.1126983580913612,0.1126983580913612,0.0,650.8299759971151,187.74619014677072,2.0388834034464915,376.643801349823,421.23032891332906,1978.3172889239995,80.04814980590777,0.9992505474132254,10.410907883789234,0.12185827102179247,0.09122466125285078,0.18716187828419928,0.184123905884509,0.1133601171547165,0.1321362901475427,810.5950943951959,0.12552439634462165,0.12749091215943953,0.15184540050015627,Primary Lancet metric generated from model age groups <18 years.,program_only,True,3.0
Brazil,maternal_immunization,Infant-exposure package,High-intensity infant-exposure pathway package,3.0,child_adolescent_0_17y,406.49752478913075,4209801.728867186,463.0459889372213,0.12212278153597667,0.12212278153597667,0.0,593.6216531325177,155.68344398475975,1.413356420109263,374.51615137885886,420.0839084224643,1967.2564904611413,77.86526455109802,0.693269891791481,8.834688594918836,0.12681886838900425,0.0936979841988057,0.4365396393724462,0.3234568430306499,0.11831733261698862,0.15580263221840962,806.8797552773739,0.1295325299231811,0.1315756986381892,0.16922411124463266,Primary Lancet metric generated from model age groups <18 years.,program_only,True,2.0
China,current,Current practice,Comparator,0.0,child_adolescent_0_17y,290.46682174168603,12247249.694423398,290.46682174168603,0.0,0.0,0.0,846.5985880813017,268.83750802977886,3.394569462494442,335.1994578336782,200.68731393034977,1342.248047717583,125.3736957156794,1.5435202247944728,13.292436583448879,0.0,0.0,0.0,0.0,0.0,0.0,616.0797582762541,0.0,0.0,0.0,Primary Lancet metric generated from model age groups <18 years.,program_only,True,6.0
China,adolescent_booster,Adolescent booster,Adolescent transmission lever,1.0,child_adolescent_0_17y,290.757619901255,12259510.914890945,290.46682174168603,-0.001001140707999948,-0.001001140707999948,0.0,853.318211826147,270.8445314180031,3.417672804639803,337.8501013676275,198.30122981392145,1350.0126589550118,126.01646796019344,1.5540266730977736,13.389702876582966,-0.007907660624181911,0.011889561310069463,-0.006805971461096405,-0.007465563349043913,-0.005784781193592936,-0.005126850917852588,621.4813032949393,-0.008767606733209643,-0.008766195312920333,-0.006529855833028231,Primary Lancet metric generated from model age groups <18 years.,program_only,False,7.0
China,higher_child_coverage,Nominal coverage floor,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,292.44486536702516,12330651.970669556,290.46682174168603,-0.006809878021449833,-0.006809877999313985,2.2135848709581296e-11,850.2819293141084,269.9867396584166,3.408888965992231,338.7559546827883,201.10809737633588,1347.087616504586,126.31845390022856,1.5500460468577848,13.35654559686162,-0.010610091365811147,-0.0020967116088623783,-0.004218356502859066,-0.00427481897903359,-0.003605569600652503,-0.007535537469633091,617.9792030459625,-0.0030831150547447894,-0.0030825178536286746,-0.0060177529577361,Primary Lancet metric generated from model age groups <18 years.,program_only,False,8.0
China,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Direct infant protection within child-health frame,1.0,child_adolescent_0_17y,284.75920418391786,12006593.578291187,290.46682174168603,0.01964980896456392,0.01964980896456392,0.0,732.6796491727972,199.371537095679,1.9605913788377833,333.5542974700149,201.0936261518406,1335.756123193054,119.86049458110287,0.8922664369275343,10.130274136769897,0.004908004110546038,-0.002024603381125978,0.4224329768208961,0.25839389519421707,0.004836605616368006,0.04397414542238698,614.6142252352342,0.002378804058263073,0.0023786111732652104,0.030315638232215947,Primary Lancet metric generated from model age groups <18 years.,program_only,False,5.0
China,targeted_pep_high_risk,Targeted high-risk PEP,Clinical and outbreak management lever,1.0,child_adolescent_0_17y,283.8617009530117,11968751.228781285,290.46682174168603,0.02273967384319142,0.02273967384319142,0.0,819.0441322336272,259.9119328123388,3.2770575973122353,326.38395255668075,197.93141162726835,1311.9093909433427,122.02252563438529,1.4900976384043279,12.857175268362486,0.026299283213504276,0.013732319173593077,0.034617606021899894,0.033200633079380815,0.022602869162399175,0.026729451371158675,601.9254043701552,0.02297487259106945,0.023003315510860767,0.025394856118552855,Primary Lancet metric generated from model age groups <18 years.,program_only,False,4.0
China,timeliness_only,Routine timeliness,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,283.00857412676214,11932779.972920187,290.46682174168603,0.02567676256518059,0.02567676256518059,0.0,616.3082056098909,206.244688471801,3.014147015908974,361.57400910564854,183.16700403532232,1322.7480868508594,116.52948178579668,1.3702333338659098,10.292628016690832,-0.078683155693557,0.0873015311901556,0.11206795194438168,0.23282770351530035,0.014527836931172544,0.07054281896897108,596.8636352654139,0.03119096643782182,0.03118927655220638,0.06384420313515116,Primary Lancet metric generated from model age groups <18 years.,program_only,True,3.0
China,cocooning_adjunct,Close-contact adult adjunct,Household and close-contact exposure lever,2.0,child_adolescent_0_17y,279.35461690581934,11778714.442325456,290.46682174168603,0.03825636528549492,0.03825636528549492,0.0,764.0004109685467,242.59150677319803,3.0593688857627406,320.3919601772552,199.28792238712947,1297.5190952487824,118.24079940294124,1.391173105391482,12.041066556168497,0.04417518358640593,0.006972993771391378,0.09874612348281098,0.09762775044505168,0.03332390901138926,0.056893084408541794,583.4955492190821,0.05288959514970726,0.052882584246767506,0.0790158249309949,Primary Lancet metric generated from model age groups <18 years.,program_only,True,2.0
China,maternal_immunization,Infant-exposure package,High-intensity infant-exposure pathway package,3.0,child_adolescent_0_17y,274.0380124302636,11554545.0100953,290.46682174168603,0.0565600202216302,0.0565600202216302,0.0,661.2667760314787,180.34104840327714,1.778146367425343,318.5833135552091,199.60813287729968,1290.9514417906298,113.19771726119596,0.8092924733360782,9.206249841357263,0.04957091598241503,0.005377424737393444,0.47617911827633774,0.3291819661767944,0.038216934149000514,0.09711748804826126,581.8334192519044,0.05558750873795215,0.05558026778916414,0.10690984712989393,Primary Lancet metric generated from model age groups <18 years.,program_only,True,1.0
Japan,current,Current practice,Comparator,0.0,child_adolescent_0_17y,1046.7973968173212,3664986.2927515097,1046.7973968173212,0.0,0.0,0.0,3399.7287646935456,1071.2939877787337,13.479520749245847,1181.0954713598042,652.1956992589361,4637.194027980651,163.49770030310088,6.773395975560594,58.217377800888265,0.0,0.0,0.0,0.0,0.0,0.0,2255.380583637182,0.0,0.0,0.0,Primary Lancet metric generated from model age groups <18 years.,program_only,True,5.0
Japan,adolescent_booster,Adolescent booster,Adolescent transmission lever,1.0,child_adolescent_0_17y,1048.8193203028395,3672065.3339901865,1046.7973968173212,-0.0019315327795672577,-0.0019315327795672577,0.0,3401.789334824694,1072.0311581218693,13.49067487663746,1182.3344800709062,655.0315905564904,4643.300399029002,163.69510666548229,6.779000873896596,58.25903911316253,-0.0010490334560722125,-0.00434822149487224,-0.0008274868855575601,-0.0006881120328356971,-0.0013168245946972856,-0.0012073953668649828,2257.923931744881,-0.001127680246251872,-0.0011331791547291026,-0.0011877691851855943,Primary Lancet metric generated from model age groups <18 years.,program_only,False,6.0
