analysis,country,iso3,scenario,replicate,seed,population_size,target_reproduction_number,infant_household_index_probability,setting_matrix_available,setting_decomposition,index_age_group,total_infections,outbreak_20plus,extinction_3_or_fewer,infant_infections,any_infant_infection,infant_home_infections,infant_nonhome_infections,generation_first_infant,max_generation_reached,household_clusters_touched,structural_sensitivity_caveat
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,50,3465301865,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,4,False,False,0,False,0,0,-1,2,4,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,51,3313168398,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,11,False,False,0,False,0,0,-1,2,10,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,52,1606707865,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,53,4121249229,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,54,3338470034,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,55,3540875467,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,8,False,False,0,False,0,0,-1,2,8,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,56,958753217,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,97,True,False,0,False,0,0,-1,8,96,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,57,948019452,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,7,False,False,0,False,0,0,-1,2,7,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,58,951754199,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,11,False,False,0,False,0,0,-1,6,11,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,59,2696819214,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,60,648640855,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,5,False,False,0,False,0,0,-1,2,5,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,61,3238772332,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,16,False,False,0,False,0,0,-1,7,16,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,62,1240959349,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,63,1144939465,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,64,1353499460,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,3,False,True,0,False,0,0,-1,1,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,65,303527563,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,3,False,True,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,66,1182676999,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,4,False,False,0,False,0,0,-1,3,4,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,67,4043093845,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,26,True,False,0,False,0,0,-1,6,26,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,68,2703518263,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,69,1908386116,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,3,False,True,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,70,2190693767,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,71,2629148958,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,72,3806998167,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,73,1435372135,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,74,1241261070,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,75,3289209657,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,76,1328755463,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,19,False,False,0,False,0,0,-1,8,19,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,77,2748056361,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,78,3942188894,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,79,3845660689,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,80,3797554367,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,81,1590066382,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,105,True,False,0,False,0,0,-1,8,98,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,82,1840481705,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,83,1053243903,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,84,1273707168,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,4,False,False,0,False,0,0,-1,2,4,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,85,3976666811,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,86,2463449419,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,3,False,True,0,False,0,0,-1,1,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,87,3911424743,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,64,True,False,0,False,0,0,-1,8,61,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,88,1384210859,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,89,1190160408,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,3,False,True,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,90,83574439,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,3,False,True,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,91,4073748957,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,34,True,False,0,False,0,0,-1,7,34,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,92,3299589362,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,93,239609534,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,94,3629977423,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,95,2807992034,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,96,887016537,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,18,False,False,0,False,0,0,-1,5,18,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,97,3587477686,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,98,1667161976,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,30,True,False,0,False,0,0,-1,5,30,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,99,136202371,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,100,510071430,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,1,3943317386,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,2,2583501512,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,32,True,False,0,False,0,0,-1,7,18,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,3,1948658837,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,elderly_65plus,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,4,2383303150,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,5,2950352430,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,52,True,False,1,True,1,0,6,8,33,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,6,3523632517,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,7,664173881,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,8,277736898,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,9,1433832800,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,36,True,False,0,False,0,0,-1,8,25,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,10,2968317263,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,11,3018820598,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,12,3714307172,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,13,3962537136,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,4,False,False,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,14,1081796482,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,elderly_65plus,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,15,3238488453,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,3,False,True,0,False,0,0,-1,1,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,16,2365200000,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_1_4y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,17,3247317543,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,18,1906509364,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,19,4084426155,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,20,3155851241,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,3,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,21,2751717677,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,5,False,False,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,22,3348979289,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,23,1731972958,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,24,1562644681,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,7,False,False,0,False,0,0,-1,3,6,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,25,3153168276,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,26,3174793236,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,27,1513073232,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,28,212786089,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,9,False,False,0,False,0,0,-1,4,8,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,29,2174218494,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,30,1774842400,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,31,3285206419,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,32,999648652,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,33,3980657713,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,34,1307306637,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,35,1228284789,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,5,False,False,1,True,1,0,2,3,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,36,167952586,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,37,714297481,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,9,False,False,0,False,0,0,-1,3,7,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,38,3218619762,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,7,False,False,0,False,0,0,-1,3,6,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,setting_clustered,39,647002236,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_1_4y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
